msa,race,income,age,naics,wfh,essential,sick,p_race_inc
3760,2,2,6,54,1,0,0,.0010756229
3760,3,2,6,54,1,0,0,.18415444
3760,2,3,6,54,1,0,0,.0034154395
3760,3,1,6,54,1,0,0,.032198586
3760,1,3,6,54,1,0,0,.017758055
3760,1,2,6,54,1,0,0,.013253406
3760,1,1,6,54,1,0,0,.010702933
3760,3,3,6,54,1,0,0,.73744148
3760,1,3,6,54,0,0,1,.0096892435
3760,2,3,6,54,0,0,1,.0043910877
3760,1,1,6,54,0,0,1,.0063536847
3760,2,2,6,54,0,0,1,.008382936
3760,3,3,6,54,0,0,1,.65182817
3760,1,2,6,54,0,0,1,.024378698
3760,3,2,6,54,0,0,1,.25327829
3760,3,1,6,54,0,0,1,.041697908
3760,2,3,6,54,1,0,1,.0041668611
3760,1,1,6,54,1,0,1,.0048541417
3760,3,3,6,54,1,0,1,.69260299
3760,2,2,6,54,1,0,1,.0059974506
3760,1,2,6,54,1,0,1,.019003548
3760,3,1,6,54,1,0,1,.038113538
3760,3,2,6,54,1,0,1,.22595988
3760,1,3,6,54,1,0,1,.0093016438
3760,3,2,6,55,0,0,0,.41697869
3760,3,3,6,55,0,0,0,.54549015
3760,3,1,6,55,0,0,0,.037531164
3760,3,2,6,55,1,0,0,.34589222
3760,3,3,6,55,1,0,0,.6197359
3760,3,1,6,55,1,0,0,.034371834
3760,3,1,6,55,0,0,1,.035237387
3760,3,2,6,55,0,0,1,.40318352
3760,3,3,6,55,0,0,1,.38095039
3760,2,2,6,55,0,0,1,.18062875
3760,3,1,6,55,1,0,1,.035088718
3760,3,2,6,55,1,0,1,.36364931
3760,3,3,6,55,1,0,1,.47058848
3760,2,2,6,55,1,0,1,.13067354
3760,2,1,6,56,0,0,0,.01012623
3760,1,1,6,56,0,0,0,.021355698
3760,3,3,6,56,0,0,0,.43174118
3760,1,2,6,56,0,0,0,.051984742
3760,3,2,6,56,0,0,0,.36216497
3760,2,2,6,56,0,0,0,.039686494
3760,3,1,6,56,0,0,0,.048360225
3760,2,3,6,56,0,0,0,.018805269
3760,1,3,6,56,0,0,0,.015775148
3760,2,2,6,56,1,0,0,.0093716141
3760,2,1,6,56,1,0,0,.0020331026
3760,2,3,6,56,1,0,0,.011526039
3760,3,1,6,56,1,0,0,.028798738
3760,1,2,6,56,1,0,0,.025151202
3760,3,3,6,56,1,0,0,.61696464
3760,3,2,6,56,1,0,0,.28546306
3760,1,3,6,56,1,0,0,.012258808
3760,1,1,6,56,1,0,0,.0084328046
3760,2,3,6,56,0,0,1,.020833336
3760,3,2,6,56,0,0,1,.42739415
3760,1,2,6,56,0,0,1,.082596697
3760,1,1,6,56,0,0,1,.035414431
3760,2,1,6,56,0,0,1,.009717186
3760,3,3,6,56,0,0,1,.28254882
3760,2,2,6,56,0,0,1,.065680861
3760,3,1,6,56,0,0,1,.057808958
3760,1,3,6,56,0,0,1,.01800561
3760,1,1,6,56,1,0,1,.016014231
3760,3,1,6,56,1,0,1,.039422832
3760,3,2,6,56,1,0,1,.38577992
3760,1,3,6,56,1,0,1,.016023234
3760,1,2,6,56,1,0,1,.045762856
3760,3,3,6,56,1,0,1,.46237865
3760,2,3,6,56,1,0,1,.014622677
3760,2,2,6,56,1,0,1,.017761437
3760,2,1,6,56,1,0,1,.0022341872
3760,2,3,6,61,0,0,0,.008382082
3760,2,1,6,61,0,0,0,.0019097752
3760,3,1,6,61,0,0,0,.041180361
3760,3,2,6,61,0,0,0,.2610389
3760,3,3,6,61,0,0,0,.60049635
3760,1,2,6,61,0,0,0,.020428231
3760,1,1,6,61,0,0,0,.0042495602
3760,1,3,6,61,0,0,0,.053783387
3760,2,2,6,61,0,0,0,.0085313758
3760,3,1,6,61,1,0,0,.032199759
3760,3,3,6,61,1,0,0,.68812054
3760,1,2,6,61,1,0,0,.0121182
3760,2,1,6,61,1,0,0,.00084468117
3760,1,3,6,61,1,0,0,.053608876
3760,3,2,6,61,1,0,0,.19865312
3760,2,3,6,61,1,0,0,.0080934456
3760,1,1,6,61,1,0,0,.0022112958
3760,2,2,6,61,1,0,0,.004150074
3760,3,2,6,61,0,0,1,.3218396
3760,1,1,6,61,0,0,1,.0066270735
3760,2,3,6,61,0,0,1,.010761197
3760,3,3,6,61,0,0,1,.51988816
3760,2,2,6,61,0,0,1,.024768185
3760,2,1,6,61,0,0,1,.0013455023
3760,1,3,6,61,0,0,1,.032251887
3760,1,2,6,61,0,0,1,.029842041
3760,3,1,6,61,0,0,1,.05267632
3760,1,3,6,61,1,0,1,.033549815
3760,2,3,6,61,1,0,1,.010843978
3760,1,2,6,61,1,0,1,.018474912
3760,2,2,6,61,1,0,1,.012574116
3760,3,3,6,61,1,0,1,.62174249
3760,3,2,6,61,1,0,1,.25560898
3760,1,1,6,61,1,0,1,.0035989112
3760,3,1,6,61,1,0,1,.042985737
3760,2,1,6,61,1,0,1,.00062107132
3760,2,1,6,62,0,1,0,.0044837296
3760,1,1,6,62,0,1,0,.012131855
3760,2,2,6,62,0,1,0,.0052788062
3760,3,3,6,62,0,1,0,.58785504
3760,1,3,6,62,0,1,0,.032692987
3760,3,2,6,62,0,1,0,.24295622
3760,2,3,6,62,0,1,0,.010993926
3760,1,2,6,62,0,1,0,.045678418
3760,3,1,6,62,0,1,0,.057929054
3760,2,3,6,62,0,1,1,.012840465
3760,1,1,6,62,0,1,1,.019270087
3760,1,2,6,62,0,1,1,.074963711
3760,3,3,6,62,0,1,1,.4675245
3760,2,1,6,62,0,1,1,.0029334414
3760,3,1,6,62,0,1,1,.078362606
3760,3,2,6,62,0,1,1,.30488366
3760,2,2,6,62,0,1,1,.010452417
3760,1,3,6,62,0,1,1,.028769046
3760,3,1,6,71,0,0,0,.049292278
3760,2,3,6,71,0,0,0,.036476761
3760,3,3,6,71,0,0,0,.50735861
3760,3,2,6,71,0,0,0,.30808583
3760,1,2,6,71,0,0,0,.046731103
3760,1,1,6,71,0,0,0,.016900737
3760,1,3,6,71,0,0,0,.035154618
3760,2,3,6,71,1,0,0,.027305506
3760,3,2,6,71,1,0,0,.25074044
3760,1,2,6,71,1,0,0,.022716695
3760,1,3,6,71,1,0,0,.033313289
3760,1,1,6,71,1,0,0,.0088948198
3760,3,1,6,71,1,0,0,.050018296
3760,3,3,6,71,1,0,0,.60701096
3760,1,2,6,71,0,0,1,.082356371
3760,1,1,6,71,0,0,1,.02737996
3760,2,3,6,71,0,0,1,.041456264
3760,3,3,6,71,0,0,1,.3512015
3760,1,3,6,71,0,0,1,.040907461
3760,3,1,6,71,0,0,1,.065078981
3760,3,2,6,71,0,0,1,.39161941
3760,2,3,6,71,1,0,1,.03339801
3760,1,2,6,71,1,0,1,.043085661
3760,3,1,6,71,1,0,1,.071070142
3760,1,3,6,71,1,0,1,.041719019
3760,3,2,6,71,1,0,1,.34301513
3760,1,1,6,71,1,0,1,.015508178
3760,3,3,6,71,1,0,1,.45220384
3760,1,3,6,72,0,0,0,.025710246
3760,3,3,6,72,0,0,0,.3684164
3760,1,1,6,72,0,0,0,.020731872
3760,2,3,6,72,0,0,0,.011369603
3760,1,2,6,72,0,0,0,.039641812
3760,3,1,6,72,0,0,0,.10000606
3760,3,2,6,72,0,0,0,.38829461
3760,2,2,6,72,0,0,0,.045829367
3760,2,2,6,72,1,0,0,.01584583
3760,1,1,6,72,1,0,0,.0063506407
3760,2,3,6,72,1,0,0,.0094200484
3760,1,2,6,72,1,0,0,.019701213
3760,3,3,6,72,1,0,0,.55889052
3760,3,2,6,72,1,0,0,.3039057
3760,1,3,6,72,1,0,0,.023094421
3760,3,1,6,72,1,0,0,.062791608
3760,3,3,6,72,0,0,1,.21831328
3760,3,1,6,72,0,0,1,.14126541
3760,1,1,6,72,0,0,1,.028262015
3760,2,3,6,72,0,0,1,.011254997
3760,1,3,6,72,0,0,1,.030066699
3760,3,2,6,72,0,0,1,.44486779
3760,1,2,6,72,0,0,1,.061466612
3760,2,2,6,72,0,0,1,.06450323
3760,1,3,6,72,1,0,1,.031190094
3760,2,3,6,72,1,0,1,.010769198
3760,3,2,6,72,1,0,1,.40210414
3760,2,2,6,72,1,0,1,.025756253
3760,3,3,6,72,1,0,1,.38247061
3760,1,1,6,72,1,0,1,.0099979788
3760,3,1,6,72,1,0,1,.10243332
3760,1,2,6,72,1,0,1,.035278395
3760,3,3,6,92,0,1,0,.59807962
3760,2,2,6,92,0,1,0,.0079103336
3760,3,2,6,92,0,1,0,.24753791
3760,2,1,6,92,0,1,0,.0010639912
3760,1,2,6,92,0,1,0,.026439905
3760,3,1,6,92,0,1,0,.035871334
3760,1,1,6,92,0,1,0,.013018265
3760,2,3,6,92,0,1,0,.014555714
3760,1,3,6,92,0,1,0,.055522915
3760,1,1,6,92,0,1,1,.016271062
3760,2,1,6,92,0,1,1,.0011938019
3760,1,3,6,92,0,1,1,.0516693
3760,3,3,6,92,0,1,1,.480432
3760,2,2,6,92,0,1,1,.02247154
3760,2,3,6,92,0,1,1,.016298266
3760,1,2,6,92,0,1,1,.044894122
3760,3,2,6,92,0,1,1,.32215884
3760,3,1,6,92,0,1,1,.044611052
3760,2,3,7,0,0,0,0,.0051936293
3760,2,2,7,0,0,0,0,.0065661129
3760,3,3,7,0,0,0,0,.40645662
3760,2,1,7,0,0,0,0,.0044328594
3760,3,2,7,0,0,0,0,.41409808
3760,1,3,7,0,0,0,0,.016142303
3760,3,1,7,0,0,0,0,.094678536
3760,1,1,7,0,0,0,0,.014675914
3760,1,2,7,0,0,0,0,.037755933
3760,3,2,7,0,0,0,1,.41913173
3760,3,1,7,0,0,0,1,.11376424
3760,3,3,7,0,0,0,1,.31314436
3760,2,2,7,0,0,0,1,.020646913
3760,1,2,7,0,0,0,1,.049464375
3760,1,3,7,0,0,0,1,.035607189
3760,1,1,7,0,0,0,1,.031977266
3760,2,1,7,0,0,0,1,.0092964377
3760,2,3,7,0,0,0,1,.0069675515
3760,1,3,8,0,0,0,0,.010948805
3760,3,2,8,0,0,0,0,.47781521
3760,3,3,8,0,0,0,0,.25745243
3760,3,1,8,0,0,0,0,.19414395
3760,2,3,8,0,0,0,0,.0045509315
3760,2,2,8,0,0,0,0,.0076011904
3760,1,1,8,0,0,0,0,.018256621
3760,1,2,8,0,0,0,0,.027093865
3760,2,1,8,0,0,0,0,.0021369718
3760,2,1,8,0,0,0,1,.013054399
3760,2,3,8,0,0,0,1,.0019088186
3760,2,2,8,0,0,0,1,.027519207
3760,1,1,8,0,0,0,1,.021501489
3760,3,3,8,0,0,0,1,.2385817
3760,1,3,8,0,0,0,1,.014498122
3760,3,2,8,0,0,0,1,.45566475
3760,3,1,8,0,0,0,1,.17436044
3760,1,2,8,0,0,0,1,.052911092
5600,1,3,1,0,0,0,0,.039107297
5600,2,1,1,0,0,0,0,.10223753
5600,2,2,1,0,0,0,0,.12068759
5600,2,3,1,0,0,0,0,.050494172
5600,3,1,1,0,0,0,0,.075217031
5600,3,3,1,0,0,0,0,.30907029
5600,1,1,1,0,0,0,0,.052540336
5600,3,2,1,0,0,0,0,.17295365
5600,1,2,1,0,0,0,0,.077692084
5600,3,2,1,0,0,0,1,.11934364
5600,3,1,1,0,0,0,1,.10390855
5600,1,3,1,0,0,0,1,.035675164
5600,2,3,1,0,0,0,1,.065443106
5600,3,3,1,0,0,0,1,.22584686
5600,2,2,1,0,0,0,1,.11773942
5600,1,2,1,0,0,0,1,.092975408
5600,1,1,1,0,0,0,1,.10334329
5600,2,1,1,0,0,0,1,.13572457
5600,1,2,2,0,0,0,0,.0922563
5600,2,2,2,0,0,0,0,.11645123
5600,2,3,2,0,0,0,0,.042006213
5600,2,1,2,0,0,0,0,.11703234
5600,3,2,2,0,0,0,0,.16974162
5600,3,3,2,0,0,0,0,.20219812
5600,3,1,2,0,0,0,0,.15138111
5600,1,1,2,0,0,0,0,.074598864
5600,1,3,2,0,0,0,0,.034334227
5600,3,3,2,0,0,0,1,.1222961
5600,2,2,2,0,0,0,1,.11786932
5600,1,2,2,0,0,0,1,.08614511
5600,3,1,2,0,0,0,1,.18225275
5600,3,2,2,0,0,0,1,.10415248
5600,2,3,2,0,0,0,1,.029838432
5600,1,3,2,0,0,0,1,.05329185
5600,1,1,2,0,0,0,1,.1487969
5600,2,1,2,0,0,0,1,.15535703
5600,1,1,2,11,0,1,0,.016263042
5600,3,2,2,11,0,1,0,.25276896
5600,1,3,2,11,0,1,0,.0043269978
5600,2,1,2,11,0,1,0,.067782588
5600,3,1,2,11,0,1,0,.1284166
5600,2,3,2,11,0,1,0,.044361982
5600,2,2,2,11,0,1,0,.10700714
5600,1,2,2,11,0,1,0,.024633765
5600,3,3,2,11,0,1,0,.35443893
5600,3,2,2,11,0,1,1,.29482585
5600,3,3,2,11,0,1,1,.24445546
5600,1,1,2,11,0,1,1,.018911729
5600,1,2,2,11,0,1,1,.043304969
5600,2,1,2,11,0,1,1,.077565767
5600,2,2,2,11,0,1,1,.18035114
5600,2,3,2,11,0,1,1,.038103841
5600,3,1,2,11,0,1,1,.095618412
5600,1,3,2,11,0,1,1,.0068628616
5600,2,3,2,21,0,1,0,.038592469
5600,2,1,2,21,0,1,0,.034199949
5600,3,2,2,21,0,1,0,.22214107
5600,1,3,2,21,0,1,0,.054287154
5600,3,3,2,21,0,1,0,.46933016
5600,3,1,2,21,0,1,0,.078524441
5600,2,2,2,21,0,1,0,.10292479
5600,3,1,2,21,0,1,1,.056275923
5600,3,3,2,21,0,1,1,.32439905
5600,3,2,2,21,0,1,1,.27940318
5600,2,3,2,21,0,1,1,.039153688
5600,1,3,2,21,0,1,1,.087051354
5600,2,1,2,21,0,1,1,.033059619
5600,2,2,2,21,0,1,1,.18065716
5600,1,1,2,22,0,1,0,.025805967
5600,1,2,2,22,0,1,0,.057354387
5600,3,1,2,22,0,1,0,.0181491
5600,1,3,2,22,0,1,0,.023733655
5600,3,2,2,22,0,1,0,.15382436
5600,3,3,2,22,0,1,0,.5396198
5600,2,3,2,22,0,1,0,.079180151
5600,2,1,2,22,0,1,0,.011605707
5600,2,2,2,22,0,1,0,.090726875
5600,1,2,2,22,0,1,1,.088290274
5600,1,3,2,22,0,1,1,.037550595
5600,3,2,2,22,0,1,1,.18342692
5600,3,3,2,22,0,1,1,.38785857
5600,1,1,2,22,0,1,1,.0333299
5600,3,1,2,22,0,1,1,.021649852
5600,2,1,2,22,0,1,1,.030987231
5600,2,3,2,22,0,1,1,.071422778
5600,2,2,2,22,0,1,1,.14548387
5600,2,3,2,23,0,0,0,.098667435
5600,1,3,2,23,0,0,0,.025777146
5600,1,2,2,23,0,0,0,.03580847
5600,3,2,2,23,0,0,0,.162825
5600,3,1,2,23,0,0,0,.052721858
5600,2,1,2,23,0,0,0,.088646799
5600,3,3,2,23,0,0,0,.32389161
5600,2,2,2,23,0,0,0,.19167341
5600,1,1,2,23,0,0,0,.019988324
5600,2,1,2,23,1,0,0,.031340096
5600,3,2,2,23,1,0,0,.14781675
5600,2,2,2,23,1,0,0,.084408179
5600,3,1,2,23,1,0,0,.042589821
5600,1,1,2,23,1,0,0,.0082783308
5600,3,3,2,23,1,0,0,.52053022
5600,1,2,2,23,1,0,0,.020656498
5600,2,3,2,23,1,0,0,.1129102
5600,1,3,2,23,1,0,0,.031469941
5600,2,3,2,23,0,0,1,.082121089
5600,2,1,2,23,0,0,1,.075096086
5600,2,2,2,23,0,0,1,.29460302
5600,3,1,2,23,0,0,1,.033193536
5600,1,2,2,23,0,0,1,.063422017
5600,1,1,2,23,0,0,1,.018541876
5600,3,2,2,23,0,0,1,.17861317
5600,1,3,2,23,0,0,1,.04846048
5600,3,3,2,23,0,0,1,.20594874
5600,3,2,2,23,1,0,1,.18560338
5600,1,1,2,23,1,0,1,.0087900218
5600,3,3,2,23,1,0,1,.37885702
5600,1,3,2,23,1,0,1,.067720279
5600,1,2,2,23,1,0,1,.041877512
5600,2,1,2,23,1,0,1,.030389566
5600,2,3,2,23,1,0,1,.1075682
5600,3,1,2,23,1,0,1,.030692948
5600,2,2,2,23,1,0,1,.14850111
5600,2,1,2,31,0,1,0,.059918158
5600,1,1,2,31,0,1,0,.01967678
5600,2,3,2,31,0,1,0,.080036595
5600,3,1,2,31,0,1,0,.056462761
5600,2,2,2,31,0,1,0,.1638988
5600,1,2,2,31,0,1,0,.040877134
5600,3,3,2,31,0,1,0,.39222768
5600,1,3,2,31,0,1,0,.035685297
5600,3,2,2,31,0,1,0,.15121678
5600,3,2,2,31,0,1,1,.16659461
5600,2,3,2,31,0,1,1,.066897079
5600,1,3,2,31,0,1,1,.061814442
5600,2,1,2,31,0,1,1,.065798767
5600,1,1,2,31,0,1,1,.021208912
5600,3,1,2,31,0,1,1,.048168574
5600,3,3,2,31,0,1,1,.24066763
5600,1,2,2,31,0,1,1,.068516731
5600,2,2,2,31,0,1,1,.26033324
5600,2,2,2,42,0,1,0,.14989981
5600,1,1,2,42,0,1,0,.011635032
5600,3,3,2,42,0,1,0,.40054747
5600,2,1,2,42,0,1,0,.039435204
5600,1,2,2,42,0,1,0,.048619576
5600,3,1,2,42,0,1,0,.052907705
5600,3,2,2,42,0,1,0,.16773786
5600,1,3,2,42,0,1,0,.042995036
5600,2,3,2,42,0,1,0,.086222291
5600,1,2,2,42,0,1,1,.072876438
5600,1,1,2,42,0,1,1,.013254432
5600,2,1,2,42,0,1,1,.042318314
5600,2,2,2,42,0,1,1,.21855475
5600,1,3,2,42,0,1,1,.064464353
5600,3,2,2,42,0,1,1,.16838774
5600,3,3,2,42,0,1,1,.2889578
5600,3,1,2,42,0,1,1,.052432816
5600,2,3,2,42,0,1,1,.078753307
5600,1,2,2,44,0,0,0,.11065018
5600,3,1,2,44,0,0,0,.062914364
5600,1,3,2,44,0,0,0,.065367706
5600,2,1,2,44,0,0,0,.05363933
5600,2,3,2,44,0,0,0,.06867297
5600,3,3,2,44,0,0,0,.28526586
5600,3,2,2,44,0,0,0,.16792819
5600,1,1,2,44,0,0,0,.048616212
5600,2,2,2,44,0,0,0,.13694517
5600,2,2,2,44,1,0,0,.13293648
5600,1,2,2,44,1,0,0,.10259635
5600,3,2,2,44,1,0,0,.16340905
5600,3,1,2,44,1,0,0,.064574458
5600,2,1,2,44,1,0,0,.054094974
5600,1,1,2,44,1,0,0,.046997316
5600,3,3,2,44,1,0,0,.29832169
5600,2,3,2,44,1,0,0,.071651056
5600,1,3,2,44,1,0,0,.065418653
5600,3,3,2,44,0,0,1,.20839372
5600,1,2,2,44,0,0,1,.11595787
5600,2,1,2,44,0,0,1,.081518173
5600,1,1,2,44,0,0,1,.054288488
5600,3,2,2,44,0,0,1,.1521015
5600,1,3,2,44,0,0,1,.077267699
5600,3,1,2,44,0,0,1,.086389333
5600,2,2,2,44,0,0,1,.15934688
5600,2,3,2,44,0,0,1,.064736299
5600,3,2,2,44,1,0,1,.14854728
5600,1,2,2,44,1,0,1,.10790926
5600,2,3,2,44,1,0,1,.067789644
5600,2,2,2,44,1,0,1,.15524575
5600,2,1,2,44,1,0,1,.082510017
5600,3,1,2,44,1,0,1,.088991769
5600,1,3,2,44,1,0,1,.077609524
5600,1,1,2,44,1,0,1,.052671827
5600,3,3,2,44,1,0,1,.21872497
5600,1,1,2,48,0,1,0,.045397956
5600,1,2,2,48,0,1,0,.15516755
5600,2,2,2,48,0,1,0,.16785666
5600,2,1,2,48,0,1,0,.060747955
5600,3,2,2,48,0,1,0,.14433391
5600,2,3,2,48,0,1,0,.087222688
5600,3,3,2,48,0,1,0,.19768903
5600,3,1,2,48,0,1,0,.048057038
5600,1,3,2,48,0,1,0,.093527198
5600,3,1,2,48,0,1,1,.033448447
5600,2,1,2,48,0,1,1,.051563606
5600,3,3,2,48,0,1,1,.11741165
5600,3,2,2,48,0,1,1,.13579373
5600,1,3,2,48,0,1,1,.14279182
5600,1,2,2,48,0,1,1,.19836392
5600,1,1,2,48,0,1,1,.04224354
5600,2,2,2,48,0,1,1,.21126807
5600,2,3,2,48,0,1,1,.067115217
5600,3,1,2,51,0,0,0,.0539346
5600,2,3,2,51,0,0,0,.072779305
5600,3,2,2,51,0,0,0,.20685716
5600,3,3,2,51,0,0,0,.45986843
5600,1,2,2,51,0,0,0,.058995888
5600,2,2,2,51,0,0,0,.062002573
5600,2,1,2,51,0,0,0,.014968119
5600,1,3,2,51,0,0,0,.056201458
5600,1,1,2,51,0,0,0,.014392486
5600,2,2,2,51,1,0,0,.048977654
5600,1,2,2,51,1,0,0,.04674381
5600,1,1,2,51,1,0,0,.010449545
5600,3,1,2,51,1,0,0,.048596632
5600,3,2,2,51,1,0,0,.19486867
5600,2,1,2,51,1,0,0,.011186042
5600,3,3,2,51,1,0,0,.51261199
5600,2,3,2,51,1,0,0,.072104111
5600,1,3,2,51,1,0,0,.054461543
5600,1,2,2,51,0,0,1,.083347909
5600,2,3,2,51,0,0,1,.064196885
5600,3,2,2,51,0,0,1,.20846494
5600,3,3,2,51,0,0,1,.30875981
5600,1,1,2,51,0,0,1,.024097933
5600,2,1,2,51,0,0,1,.052387193
5600,1,3,2,51,0,0,1,.077484399
5600,2,2,2,51,0,0,1,.097136073
5600,3,1,2,51,0,0,1,.084124826
5600,1,1,2,51,1,0,1,.018330954
5600,1,2,2,51,1,0,1,.069189593
5600,3,1,2,51,1,0,1,.079415739
5600,2,1,2,51,1,0,1,.041018341
5600,3,2,2,51,1,0,1,.20575395
5600,3,3,2,51,1,0,1,.36059493
5600,2,2,2,51,1,0,1,.080391951
5600,2,3,2,51,1,0,1,.06663613
5600,1,3,2,51,1,0,1,.078668401
5600,1,2,2,52,0,0,0,.040623076
5600,3,2,2,52,0,0,0,.12617554
5600,2,2,2,52,0,0,0,.070585161
5600,2,1,2,52,0,0,0,.0083536366
5600,1,1,2,52,0,0,0,.011356904
5600,3,1,2,52,0,0,0,.032234143
5600,3,3,2,52,0,0,0,.58316529
5600,2,3,2,52,0,0,0,.078133218
5600,1,3,2,52,0,0,0,.049372997
5600,1,2,2,52,1,0,0,.035608109
5600,3,3,2,52,1,0,0,.61830759
5600,1,3,2,52,1,0,0,.049117375
5600,1,1,2,52,1,0,0,.0089950887
5600,3,2,2,52,1,0,0,.11577623
5600,2,3,2,52,1,0,0,.076247483
5600,3,1,2,52,1,0,0,.028456489
5600,2,2,2,52,1,0,0,.060693778
5600,2,1,2,52,1,0,0,.006797818
5600,2,1,2,52,0,0,1,.040554781
5600,2,2,2,52,0,0,1,.10958389
5600,2,3,2,52,0,0,1,.075503565
5600,1,3,2,52,0,0,1,.066108093
5600,1,1,2,52,0,0,1,.019224441
5600,1,2,2,52,0,0,1,.056953181
5600,3,1,2,52,0,0,1,.059402425
5600,3,2,2,52,0,0,1,.13328774
5600,3,3,2,52,0,0,1,.4393819
5600,3,1,2,52,1,0,1,.053927723
5600,2,3,2,52,1,0,1,.075770475
5600,3,2,2,52,1,0,1,.12577002
5600,2,1,2,52,1,0,1,.033937417
5600,1,2,2,52,1,0,1,.051337749
5600,1,3,2,52,1,0,1,.067630574
5600,1,1,2,52,1,0,1,.015658205
5600,3,3,2,52,1,0,1,.47906867
5600,2,2,2,52,1,0,1,.096899211
5600,1,2,2,53,0,0,0,.074864581
5600,2,1,2,53,0,0,0,.031279322
5600,1,3,2,53,0,0,0,.058115229
5600,1,1,2,53,0,0,0,.024046073
5600,3,2,2,53,0,0,0,.16692533
5600,2,3,2,53,0,0,0,.077608585
5600,3,1,2,53,0,0,0,.063121356
5600,2,2,2,53,0,0,0,.12449934
5600,3,3,2,53,0,0,0,.37954021
5600,1,2,2,53,1,0,0,.059670992
5600,2,2,2,53,1,0,0,.093432501
5600,2,1,2,53,1,0,0,.021827638
5600,3,3,2,53,1,0,0,.45209199
5600,1,1,2,53,1,0,0,.015024902
5600,1,3,2,53,1,0,0,.054419305
5600,3,2,2,53,1,0,0,.16949026
5600,2,3,2,53,1,0,0,.08433336
5600,3,1,2,53,1,0,0,.049709085
5600,3,1,2,53,0,0,1,.093850493
5600,3,2,2,53,0,0,1,.16460334
5600,1,3,2,53,0,0,1,.07748837
5600,1,2,2,53,0,0,1,.089066967
5600,3,3,2,53,0,0,1,.25183699
5600,2,2,2,53,0,0,1,.16968265
5600,2,1,2,53,0,0,1,.055413146
5600,2,3,2,53,0,0,1,.062752724
5600,1,1,2,53,0,0,1,.035305351
5600,1,2,2,53,1,0,1,.07545571
5600,2,1,2,53,1,0,1,.041100852
5600,2,2,2,53,1,0,1,.1353496
5600,1,1,2,53,1,0,1,.023447506
5600,1,3,2,53,1,0,1,.077123746
5600,3,2,2,53,1,0,1,.17764367
5600,2,3,2,53,1,0,1,.072478764
5600,3,3,2,53,1,0,1,.31884322
5600,3,1,2,53,1,0,1,.078556955
5600,2,3,2,54,0,0,0,.073814742
5600,3,1,2,54,0,0,0,.06028368
5600,2,2,2,54,0,0,0,.046301551
5600,2,1,2,54,0,0,0,.008237143
5600,3,3,2,54,0,0,0,.55783063
5600,1,2,2,54,0,0,0,.029916022
5600,1,3,2,54,0,0,0,.039802998
5600,3,2,2,54,0,0,0,.17449458
5600,1,1,2,54,0,0,0,.0093186479
5600,2,3,2,54,1,0,0,.073425569
5600,1,3,2,54,1,0,0,.040094435
5600,2,1,2,54,1,0,0,.0064360495
5600,3,2,2,54,1,0,0,.16301078
5600,1,1,2,54,1,0,0,.0068641468
5600,3,1,2,54,1,0,0,.052721173
5600,1,2,2,54,1,0,0,.024588875
5600,2,2,2,54,1,0,0,.037534393
5600,3,3,2,54,1,0,0,.59532458
5600,1,3,2,54,0,0,1,.061235148
5600,1,2,2,54,0,0,1,.049293861
5600,2,3,2,54,0,0,1,.065655902
5600,3,2,2,54,0,0,1,.18490054
5600,2,1,2,54,0,0,1,.055134196
5600,3,1,2,54,0,0,1,.091357529
5600,1,1,2,54,0,0,1,.016932791
5600,3,3,2,54,0,0,1,.39072859
5600,2,2,2,54,0,0,1,.084761426
5600,1,3,2,54,1,0,1,.064160593
5600,2,3,2,54,1,0,1,.067932449
5600,2,2,2,54,1,0,1,.071471252
5600,1,2,2,54,1,0,1,.042143136
5600,2,1,2,54,1,0,1,.044808775
5600,3,2,2,54,1,0,1,.17966844
5600,3,3,2,54,1,0,1,.43373641
5600,1,1,2,54,1,0,1,.012973629
5600,3,1,2,54,1,0,1,.083105333
5600,3,3,2,55,0,0,0,.43552205
5600,1,1,2,55,0,0,0,.0088809002
5600,1,2,2,55,0,0,0,.066264726
5600,3,2,2,55,0,0,0,.15746847
5600,3,1,2,55,0,0,0,.039748374
5600,1,3,2,55,0,0,0,.018897319
5600,2,3,2,55,0,0,0,.13654146
5600,2,2,2,55,0,0,0,.13667668
5600,1,2,2,55,1,0,0,.058040682
5600,1,3,2,55,1,0,0,.022673391
5600,2,2,2,55,1,0,0,.096588977
5600,3,2,2,55,1,0,0,.14952017
5600,3,1,2,55,1,0,0,.032886986
5600,3,3,2,55,1,0,0,.50474632
5600,1,1,2,55,1,0,0,.0061779013
5600,2,3,2,55,1,0,0,.12936553
5600,1,3,2,55,0,0,1,.023546465
5600,3,1,2,55,0,0,1,.071857341
5600,3,2,2,55,0,0,1,.14663741
5600,2,2,2,55,0,0,1,.22563587
5600,2,3,2,55,0,0,1,.13200749
5600,3,3,2,55,0,0,1,.29134423
5600,1,2,2,55,0,0,1,.094288923
5600,1,1,2,55,0,0,1,.014682284
5600,2,3,2,55,1,0,1,.13278194
5600,1,3,2,55,1,0,1,.029993583
5600,1,2,2,55,1,0,1,.087679327
5600,1,1,2,55,1,0,1,.010843362
5600,2,2,2,55,1,0,1,.16928858
5600,3,1,2,55,1,0,1,.063119307
5600,3,2,2,55,1,0,1,.1478214
5600,3,3,2,55,1,0,1,.3584725
5600,2,3,2,56,0,0,0,.08210697
5600,2,2,2,56,0,0,0,.17545475
