region,msa,race,income,age,naics,wfh,essential,sick,msaname,raw_age,N,pr_type_ineq,binwt,nbin,fillinMEPS
2,1600,3,2,6,72,1,0,0,"CHICAGO, IL",63.836525,388.0113543192853,.00023821577,47179.42473402879,876,0
2,1600,3,2,6,72,1,0,1,"CHICAGO, IL",63.836525,438.0120850731622,.00026891322,47179.42473402879,876,0
2,1600,3,2,6,81,0,0,0,"CHICAGO, IL",63.971504,3219.17883844693,.0019763834,66973.29962132074,876,0
2,1600,3,2,6,81,0,0,1,"CHICAGO, IL",63.971504,3517.970811173126,.0021598237,66973.29962132074,876,0
2,1600,3,2,6,81,1,0,0,"CHICAGO, IL",63.971504,889.1609034983366,.00054589164,66973.29962132074,876,0
2,1600,3,2,6,81,1,0,1,"CHICAGO, IL",63.971504,971.6894468816073,.0005965592,66973.29962132074,876,0
2,1600,3,2,6,92,0,1,0,"CHICAGO, IL",64.351242,1280.039570569992,.0007858678,34393.76800269548,876,0
2,1600,3,2,6,92,0,1,1,"CHICAGO, IL",64.351242,1418.960429430008,.00087115692,34393.76800269548,876,0
2,1600,3,2,7,0,0,0,0,"CHICAGO, IL",74.144966,70558.583535254,.043318756,1769596.286704201,628,0
2,1600,3,2,7,0,0,0,1,"CHICAGO, IL",74.144966,73566.416464746,.045165382,1769596.286704201,628,0
2,1600,3,2,8,0,0,0,0,"CHICAGO, IL",85.734909,68674.45462989807,.042162012,1232842.5054946,444,0
2,1600,3,2,8,0,0,0,1,"CHICAGO, IL",85.734909,38093.54855203629,.023387162,1232842.5054946,444,0
2,1600,3,3,1,0,0,0,0,"CHICAGO, IL",10.174474,318924.7426367998,.10715945,2236756.138054201,775,0
2,1600,3,3,1,0,0,0,1,"CHICAGO, IL",10.174474,28382.2496002838,.009536502,2236756.138054201,775,0
2,1600,3,3,2,0,0,0,0,"CHICAGO, IL",18.290884,47648.86996126175,.01601013,947190.6030886229,267,0
2,1600,3,3,2,0,0,0,1,"CHICAGO, IL",18.290884,15572.13192287087,.0052322722,947190.6030886229,267,0
2,1600,3,3,2,11,0,1,0,"CHICAGO, IL",22.413425,996.010616004467,.00033466186,44745.4019334195,971,0
2,1600,3,3,2,11,0,1,1,"CHICAGO, IL",22.413425,314.989383995533,.00010583716,44745.4019334195,971,0
2,1600,3,3,2,21,0,1,0,"CHICAGO, IL",25.36413,139.7501215934753,.000046956364,7540.889361019369,971,0
2,1600,3,3,2,21,0,1,1,"CHICAGO, IL",25.36413,44.24988114833832,.000014868062,7540.889361019369,971,0
2,1600,3,3,2,22,0,1,0,"CHICAGO, IL",25.952347,1076.056676328182,.00036155753,15978.92293386809,704,0
2,1600,3,3,2,22,0,1,1,"CHICAGO, IL",25.952347,350.9433449357748,.00011791778,15978.92293386809,704,0
2,1600,3,3,2,23,0,0,0,"CHICAGO, IL",24.675137,8130.591644216545,.0027318976,115695.0957204963,971,0
2,1600,3,3,2,23,0,0,1,"CHICAGO, IL",24.675137,2550.871580335476,.00085709878,115695.0957204963,971,0
2,1600,3,3,2,23,1,0,0,"CHICAGO, IL",24.675137,1155.129364475821,.00038812612,115695.0957204963,971,0
2,1600,3,3,2,23,1,0,1,"CHICAGO, IL",24.675137,362.4074109721547,.00012176973,115695.0957204963,971,0
2,1600,3,3,2,31,0,1,0,"CHICAGO, IL",25.002581,18186.62632483244,.0061107487,271581.7259467456,971,0
2,1600,3,3,2,31,0,1,1,"CHICAGO, IL",25.002581,5844.373317077756,.001963723,271581.7259467456,971,0
2,1600,3,3,2,42,0,1,0,"CHICAGO, IL",25.127649,7194.398267745972,.0024173344,45478.29127341328,971,0
2,1600,3,3,2,42,0,1,1,"CHICAGO, IL",25.127649,2668.601732254028,.00089665636,45478.29127341328,971,0
2,1600,3,3,2,44,0,0,0,"CHICAGO, IL",22.637604,26479.97367944835,.0088973325,267765.1548610091,971,0
2,1600,3,3,2,44,0,0,1,"CHICAGO, IL",22.637604,11062.39530424859,.0037169904,267765.1548610091,971,0
2,1600,3,3,2,44,1,0,0,"CHICAGO, IL",22.637604,12479.24571368577,.0041930554,267765.1548610091,971,0
2,1600,3,3,2,44,1,0,1,"CHICAGO, IL",22.637604,5213.386948748574,.0017517101,267765.1548610091,971,0
2,1600,3,3,2,48,0,1,0,"CHICAGO, IL",24.978437,9917.870386123657,.0033324275,56059.78749932811,971,0
2,1600,3,3,2,48,0,1,1,"CHICAGO, IL",24.978437,3346.129613876343,.0011243073,56059.78749932811,971,0
2,1600,3,3,2,51,0,0,0,"CHICAGO, IL",24.222763,3439.905774298985,.0011558163,37909.18709278881,971,0
2,1600,3,3,2,51,0,0,1,"CHICAGO, IL",24.222763,1259.744756635349,.00042327715,37909.18709278881,971,0
2,1600,3,3,2,51,1,0,0,"CHICAGO, IL",24.222763,2881.940257123804,.00096833857,37909.18709278881,971,0
2,1600,3,3,2,51,1,0,1,"CHICAGO, IL",24.222763,1055.40946934452,.00035462002,37909.18709278881,971,0
2,1600,3,3,2,52,0,0,0,"CHICAGO, IL",25.775845,8709.910294517889,.0029265501,92632.94417540019,971,0
2,1600,3,3,2,52,0,0,1,"CHICAGO, IL",25.775845,3209.234034101809,.0010783101,92632.94417540019,971,0
2,1600,3,3,2,52,1,0,0,"CHICAGO, IL",25.775845,8890.924741759882,.0029873713,92632.94417540019,971,0
2,1600,3,3,2,52,1,0,1,"CHICAGO, IL",25.775845,3275.930211801683,.0011007201,92632.94417540019,971,0
2,1600,3,3,2,53,0,0,0,"CHICAGO, IL",25.314165,2814.853260311593,.00094579713,22157.0828989188,971,0
2,1600,3,3,2,53,0,0,1,"CHICAGO, IL",25.314165,1084.528207388412,.00036440397,22157.0828989188,971,0
2,1600,3,3,2,53,1,0,0,"CHICAGO, IL",25.314165,1792.132143941413,.00060216052,22157.0828989188,971,0
2,1600,3,3,2,53,1,0,1,"CHICAGO, IL",25.314165,690.4863883585823,.00023200501,22157.0828989188,971,0
2,1600,3,3,2,54,0,0,0,"CHICAGO, IL",25.886263,16852.68529379965,.0056625414,176529.2730723355,971,0
2,1600,3,3,2,54,0,0,1,"CHICAGO, IL",25.886263,5540.8427481136,.0018617361,176529.2730723355,971,0
2,1600,3,3,2,54,1,0,0,"CHICAGO, IL",25.886263,18778.46727167963,.0063096085,176529.2730723355,971,0
2,1600,3,3,2,54,1,0,1,"CHICAGO, IL",25.886263,6174.003275386365,.0020744794,176529.2730723355,971,0
2,1600,3,3,2,55,0,0,0,"CHICAGO, IL",26.378771,336.7045465133818,.00011313351,3513.041562608343,704,0
2,1600,3,3,2,55,0,0,1,"CHICAGO, IL",26.378771,112.2035253025857,.000037700644,3513.041562608343,704,0
2,1600,3,3,2,55,1,0,0,"CHICAGO, IL",26.378771,334.5922914125291,.00011242379,3513.041562608343,704,0
2,1600,3,3,2,55,1,0,1,"CHICAGO, IL",26.378771,111.4996367715034,.000037464139,3513.041562608343,704,0
2,1600,3,3,2,56,0,0,0,"CHICAGO, IL",24.57638,6121.722824091316,.002056913,83636.80970231662,971,0
2,1600,3,3,2,56,0,0,1,"CHICAGO, IL",24.57638,2349.74609758588,.0007895201,83636.80970231662,971,0
2,1600,3,3,2,56,1,0,0,"CHICAGO, IL",24.57638,1759.260715728401,.00059111568,83636.80970231662,971,0
2,1600,3,3,2,56,1,0,1,"CHICAGO, IL",24.57638,675.2700375702747,.00022689228,83636.80970231662,971,0
2,1600,3,3,2,61,0,0,0,"CHICAGO, IL",24.635744,11868.94774542116,.003987994,190411.5473456174,971,0
2,1600,3,3,2,61,0,0,1,"CHICAGO, IL",24.635744,3898.704623124368,.0013099738,190411.5473456174,971,0
2,1600,3,3,2,61,1,0,0,"CHICAGO, IL",24.635744,12181.10559179521,.0040928801,190411.5473456174,971,0
2,1600,3,3,2,61,1,0,1,"CHICAGO, IL",24.635744,4001.242039659255,.0013444267,190411.5473456174,971,0
2,1600,3,3,2,62,0,1,0,"CHICAGO, IL",25.091513,29762.6192843914,.010000309,368344.6701763246,971,0
2,1600,3,3,2,62,0,1,1,"CHICAGO, IL",25.091513,10472.3807156086,.0035187441,368344.6701763246,971,0
2,1600,3,3,2,71,0,0,0,"CHICAGO, IL",20.530739,13390.0228123599,.0044990787,142552.5407106124,971,0
2,1600,3,3,2,71,0,0,1,"CHICAGO, IL",20.530739,5206.48887100017,.0017493924,142552.5407106124,971,0
2,1600,3,3,2,71,1,0,0,"CHICAGO, IL",20.530739,3815.063848469664,.0012818703,142552.5407106124,971,0
2,1600,3,3,2,71,1,0,1,"CHICAGO, IL",20.530739,1483.424468170241,.00049843406,142552.5407106124,971,0
2,1600,3,3,2,72,0,0,0,"CHICAGO, IL",21.044308,24905.43135593565,.0083682826,394833.7765305651,971,0
2,1600,3,3,2,72,0,0,1,"CHICAGO, IL",21.044308,10115.15545475488,.0033987155,394833.7765305651,971,0
2,1600,3,3,2,72,1,0,0,"CHICAGO, IL",21.044308,3279.476682971793,.0011019117,394833.7765305651,971,0
2,1600,3,3,2,72,1,0,1,"CHICAGO, IL",21.044308,1331.935029930638,.00044753324,394833.7765305651,971,0
2,1600,3,3,2,81,0,0,0,"CHICAGO, IL",22.974197,9445.716468358441,.0031737825,120135.2155539385,971,0
2,1600,3,3,2,81,0,0,1,"CHICAGO, IL",22.974197,3526.443057398368,.001184893,120135.2155539385,971,0
2,1600,3,3,2,81,1,0,0,"CHICAGO, IL",22.974197,2067.838614916399,.00069479854,120135.2155539385,971,0
2,1600,3,3,2,81,1,0,1,"CHICAGO, IL",22.974197,772.0023305611121,.00025939455,120135.2155539385,971,0
2,1600,3,3,2,92,0,1,0,"CHICAGO, IL",25.704821,5390.925523161888,.0018113634,66295.72936327981,971,0
2,1600,3,3,2,92,0,1,1,"CHICAGO, IL",25.704821,2035.074476838112,.00068378972,66295.72936327981,971,0
2,1600,3,3,3,0,0,0,0,"CHICAGO, IL",35.132454,11435.86205363274,.0038424763,195846.5463330023,83,0
2,1600,3,3,3,0,0,0,1,"CHICAGO, IL",35.132454,4026.137946367264,.0013527917,195846.5463330023,83,0
2,1600,3,3,3,11,0,1,0,"CHICAGO, IL",34.632278,408.2209045290947,.00013716317,26471.86942152511,876,0
2,1600,3,3,3,11,0,1,1,"CHICAGO, IL",34.632278,192.7790954709053,.00006477422,26471.86942152511,876,0
2,1600,3,3,3,21,0,1,0,"CHICAGO, IL",31.9,169.4378364086151,.000056931505,9215.42971820735,959,0
2,1600,3,3,3,21,0,1,1,"CHICAGO, IL",31.9,90.56216359138489,.000030429097,9215.42971820735,959,0
2,1600,3,3,3,22,0,1,0,"CHICAGO, IL",33.971897,1418.758652806282,.00047670619,27367.56518235423,959,0
2,1600,3,3,3,22,0,1,1,"CHICAGO, IL",33.971897,716.2412835657597,.00024065873,27367.56518235423,959,0
2,1600,3,3,3,23,0,0,0,"CHICAGO, IL",34.684158,9888.893472056638,.0033226912,141619.2567848739,959,0
2,1600,3,3,3,23,0,0,1,"CHICAGO, IL",34.684158,5386.746716041317,.0018099594,141619.2567848739,959,0
2,1600,3,3,3,23,1,0,0,"CHICAGO, IL",34.684158,2693.913256688059,.00090516108,141619.2567848739,959,0
2,1600,3,3,3,23,1,0,1,"CHICAGO, IL",34.684158,1467.447134481727,.00049306563,141619.2567848739,959,0
2,1600,3,3,3,31,0,1,0,"CHICAGO, IL",34.483551,24829.33301687241,.0083427131,330158.0923898021,959,0
2,1600,3,3,3,31,0,1,1,"CHICAGO, IL",34.483551,12041.66698312759,.004046028,330158.0923898021,959,0
2,1600,3,3,3,42,0,1,0,"CHICAGO, IL",34.503281,9337.386232018471,.0031373836,54223.11515593274,959,0
2,1600,3,3,3,42,0,1,1,"CHICAGO, IL",34.503281,4233.613363534212,.001422504,54223.11515593274,959,0
2,1600,3,3,3,44,0,0,0,"CHICAGO, IL",34.27388,13204.52971003152,.0044367528,138439.3408291773,959,0
2,1600,3,3,3,44,0,0,1,"CHICAGO, IL",34.27388,5899.180090680028,.0019821383,138439.3408291773,959,0
2,1600,3,3,3,44,1,0,0,"CHICAGO, IL",34.27388,8822.707784102246,.0029644505,138439.3408291773,959,0
2,1600,3,3,3,44,1,0,1,"CHICAGO, IL",34.27388,3941.582415186178,.0013243809,138439.3408291773,959,0
2,1600,3,3,3,48,0,1,0,"CHICAGO, IL",34.345207,10624.74696540833,.0035699394,68629.88915816799,959,0
2,1600,3,3,3,48,0,1,1,"CHICAGO, IL",34.345207,5603.253518223763,.0018827061,68629.88915816799,959,0
2,1600,3,3,3,51,0,0,0,"CHICAGO, IL",34.71957,4009.301447244162,.0013471346,49195.7856254337,959,0
2,1600,3,3,3,51,0,0,1,"CHICAGO, IL",34.71957,1773.751593260293,.00059598463,49195.7856254337,959,0
2,1600,3,3,3,51,1,0,0,"CHICAGO, IL",34.71957,4067.463806895738,.0013666772,49195.7856254337,959,0
2,1600,3,3,3,51,1,0,1,"CHICAGO, IL",34.71957,1799.483152599807,.00060463051,49195.7856254337,959,0
2,1600,3,3,3,52,0,0,0,"CHICAGO, IL",34.348751,14349.05189294956,.0048213145,188757.0916176912,959,0
2,1600,3,3,3,52,0,0,1,"CHICAGO, IL",34.348751,6093.08013866604,.0020472889,188757.0916176912,959,0
2,1600,3,3,3,52,1,0,0,"CHICAGO, IL",34.348751,15853.81469135144,.0053269183,188757.0916176912,959,0
2,1600,3,3,3,52,1,0,1,"CHICAGO, IL",34.348751,6732.051994698638,.0022619849,188757.0916176912,959,0
2,1600,3,3,3,53,0,0,0,"CHICAGO, IL",34.099323,3051.892071105975,.0010254427,28646.46156981957,876,0
2,1600,3,3,3,53,0,0,1,"CHICAGO, IL",34.099323,1319.696699295834,.00044342113,28646.46156981957,876,0
2,1600,3,3,3,53,1,0,0,"CHICAGO, IL",34.099323,2620.329837695161,.00088043686,28646.46156981957,876,0
2,1600,3,3,3,53,1,0,1,"CHICAGO, IL",34.099323,1133.080907615299,.00038071777,28646.46156981957,876,0
2,1600,3,3,3,54,0,0,0,"CHICAGO, IL",34.189335,23986.69937145935,.0080595864,288087.5181612754,959,0
2,1600,3,3,3,54,0,0,1,"CHICAGO, IL",34.189335,10303.20339631809,.0034619002,288087.5181612754,959,0
2,1600,3,3,3,54,1,0,0,"CHICAGO, IL",34.189335,29445.24152666105,.0098936688,288087.5181612754,959,0
2,1600,3,3,3,54,1,0,1,"CHICAGO, IL",34.189335,12647.8557055615,.0042497087,288087.5181612754,959,0
2,1600,3,3,3,55,0,0,0,"CHICAGO, IL",34.175549,418.655172640126,.0001406691,5814.402678459489,876,0
2,1600,3,3,3,55,0,0,1,"CHICAGO, IL",34.175549,182.3273856103012,.000061262421,5814.402678459489,876,0
2,1600,3,3,3,55,1,0,0,"CHICAGO, IL",34.175549,470.2291933953354,.00015799809,5814.402678459489,876,0
2,1600,3,3,3,55,1,0,1,"CHICAGO, IL",34.175549,204.7882483542373,.000068809321,5814.402678459489,876,0
2,1600,3,3,3,56,0,0,0,"CHICAGO, IL",34.029949,5202.043283287076,.0017478985,71473.54253831564,959,0
2,1600,3,3,3,56,0,0,1,"CHICAGO, IL",34.029949,2257.846666511508,.00075864169,71473.54253831564,959,0
2,1600,3,3,3,56,1,0,0,"CHICAGO, IL",34.029949,2784.535892065974,.00093561044,71473.54253831564,959,0
2,1600,3,3,3,56,1,0,1,"CHICAGO, IL",34.029949,1208.574158135442,.00040608368,71473.54253831564,959,0
2,1600,3,3,3,61,0,0,0,"CHICAGO, IL",34.373352,16520.4784838861,.0055509191,305488.49642141,959,0
2,1600,3,3,3,61,0,0,1,"CHICAGO, IL",34.373352,7079.101551812891,.0023785946,305488.49642141,959,0
2,1600,3,3,3,61,1,0,0,"CHICAGO, IL",34.373352,20855.66802337709,.0070075528,305488.49642141,959,0
2,1600,3,3,3,61,1,0,1,"CHICAGO, IL",34.373352,8936.75034971833,.0030027688,305488.49642141,959,0
2,1600,3,3,3,62,0,1,0,"CHICAGO, IL",34.216888,37767.82325708866,.012690076,452235.2098656391,959,0
2,1600,3,3,3,62,0,1,1,"CHICAGO, IL",34.216888,16015.17514005303,.0053811357,452235.2098656391,959,0
2,1600,3,3,3,71,0,0,0,"CHICAGO, IL",34.439327,3338.270022518018,.0011216665,46262.76820800298,959,0
2,1600,3,3,3,71,0,0,1,"CHICAGO, IL",34.439327,1398.210781031272,.00046980206,46262.76820800298,959,0
2,1600,3,3,3,71,1,0,0,"CHICAGO, IL",34.439327,2080.934502475879,.0006991988,46262.76820800298,959,0
2,1600,3,3,3,71,1,0,1,"CHICAGO, IL",34.439327,871.5846939748315,.00029285447,46262.76820800298,959,0
2,1600,3,3,3,72,0,0,0,"CHICAGO, IL",34.004704,6517.670988673431,.0021899524,91560.39620683464,876,0
2,1600,3,3,3,72,0,0,1,"CHICAGO, IL",34.004704,2703.74726846117,.0009084653,91560.39620683464,876,0
2,1600,3,3,3,72,1,0,0,"CHICAGO, IL",34.004704,2344.856641298074,.00078787724,91560.39620683464,876,0
2,1600,3,3,3,72,1,0,1,"CHICAGO, IL",34.004704,972.7247278760055,.00032683773,91560.39620683464,876,0
2,1600,3,3,3,81,0,0,0,"CHICAGO, IL",34.347504,6235.48999988438,.0020951391,96183.46741762458,959,0
2,1600,3,3,3,81,0,0,1,"CHICAGO, IL",34.347504,2760.302121049152,.00092746789,96183.46741762458,959,0
2,1600,3,3,3,81,1,0,0,"CHICAGO, IL",34.347504,2503.131759548814,.00084105803,96183.46741762458,959,0
2,1600,3,3,3,81,1,0,1,"CHICAGO, IL",34.347504,1108.076495235531,.00037231625,96183.46741762458,959,0
2,1600,3,3,3,92,0,1,0,"CHICAGO, IL",34.655037,10833.0718703866,.0036399371,149650.0919794315,959,0
2,1600,3,3,3,92,0,1,1,"CHICAGO, IL",34.655037,4527.9281296134,.0015213944,149650.0919794315,959,0
2,1600,3,3,4,0,0,0,0,"CHICAGO, IL",44.654079,12103.62997949123,.0040668477,201614.8623351449,77,0
2,1600,3,3,4,0,0,0,1,"CHICAGO, IL",44.654079,11546.37002050877,.0038796072,201614.8623351449,77,0
2,1600,3,3,4,11,0,1,0,"CHICAGO, IL",46.254475,307.5396307110786,.00010333402,29778.65997892151,1081,0
2,1600,3,3,4,11,0,1,1,"CHICAGO, IL",46.254475,195.4603692889214,.000065675136,29778.65997892151,1081,0
2,1600,3,3,4,21,0,1,0,"CHICAGO, IL",45.427082,208.0602493286133,.000069908725,11185.93764489606,1081,0
2,1600,3,3,4,21,0,1,1,"CHICAGO, IL",45.427082,175.9397506713867,.000059116166,11185.93764489606,1081,0
2,1600,3,3,4,22,0,1,0,"CHICAGO, IL",45.396523,1888.521048903465,.00063454744,34782.34077133224,1081,0
2,1600,3,3,4,22,0,1,1,"CHICAGO, IL",45.396523,1445.478951096535,.00048568426,34782.34077133224,1081,0
2,1600,3,3,4,23,0,0,0,"CHICAGO, IL",44.919876,8738.291857392005,.0029360864,188755.265614369,1081,0
2,1600,3,3,4,23,0,0,1,"CHICAGO, IL",44.919876,7346.671869276449,.0024684989,188755.265614369,1081,0
2,1600,3,3,4,23,1,0,0,"CHICAGO, IL",44.919876,2571.261940127888,.00086394994,188755.265614369,1081,0
2,1600,3,3,4,23,1,0,1,"CHICAGO, IL",44.919876,2161.774643416023,.00072636129,188755.265614369,1081,0
2,1600,3,3,4,31,0,1,0,"CHICAGO, IL",44.886616,28300.8000639081,.009509135,498431.5218014357,1081,0
2,1600,3,3,4,31,0,1,1,"CHICAGO, IL",44.886616,20004.1999360919,.0067214579,498431.5218014357,1081,0
2,1600,3,3,4,42,0,1,0,"CHICAGO, IL",44.952881,10410.84563970566,.0034980683,66287.43142471864,1081,0
2,1600,3,3,4,42,0,1,1,"CHICAGO, IL",44.952881,6249.154360294342,.0020997303,66287.43142471864,1081,0
2,1600,3,3,4,44,0,0,0,"CHICAGO, IL",44.551563,10489.9563129282,.0035246497,141744.8017546641,1081,0
2,1600,3,3,4,44,0,0,1,"CHICAGO, IL",44.551563,6362.923347678186,.0021379569,141744.8017546641,1081,0
2,1600,3,3,4,44,1,0,0,"CHICAGO, IL",44.551563,6940.936359610559,.0023321707,141744.8017546641,1081,0
2,1600,3,3,4,44,1,0,1,"CHICAGO, IL",44.551563,4210.183979783057,.0014146316,141744.8017546641,1081,0
2,1600,3,3,4,48,0,1,0,"CHICAGO, IL",44.903614,9605.095820188522,.0032273345,119765.2456605314,1081,0
2,1600,3,3,4,48,0,1,1,"CHICAGO, IL",44.903614,8000.904704511166,.0026883224,119765.2456605314,1081,0
2,1600,3,3,4,51,0,0,0,"CHICAGO, IL",44.537796,4526.507646456662,.0015209171,57075.78355468831,1081,0
2,1600,3,3,4,51,0,0,1,"CHICAGO, IL",44.537796,2571.963522611882,.00086418568,57075.78355468831,1081,0
2,1600,3,3,4,51,1,0,0,"CHICAGO, IL",44.537796,4322.489392175873,.0014523664,57075.78355468831,1081,0
2,1600,3,3,4,51,1,0,1,"CHICAGO, IL",44.537796,2456.040265889251,.00082523521,57075.78355468831,1081,0
2,1600,3,3,4,52,0,0,0,"CHICAGO, IL",44.652477,13125.11709767982,.0044100699,183908.7112114452,1081,0
2,1600,3,3,4,52,0,0,1,"CHICAGO, IL",44.652477,6630.048704952908,.0022277117,183908.7112114452,1081,0
2,1600,3,3,4,52,1,0,0,"CHICAGO, IL",44.652477,14266.98248546914,.0047937389,183908.7112114452,1081,0
2,1600,3,3,4,52,1,0,1,"CHICAGO, IL",44.652477,7206.852940618085,.0024215193,183908.7112114452,1081,0
2,1600,3,3,4,53,0,0,0,"CHICAGO, IL",44.664993,3434.821301085125,.0011541079,36643.30092400115,1004,0
2,1600,3,3,4,53,0,0,1,"CHICAGO, IL",44.664993,1899.570783990254,.00063826016,36643.30092400115,1004,0
2,1600,3,3,4,53,1,0,0,"CHICAGO, IL",44.664993,2856.093310460511,.00095965393,36643.30092400115,1004,0
2,1600,3,3,4,53,1,0,1,"CHICAGO, IL",44.664993,1579.514895632801,.00053072063,36643.30092400115,1004,0
2,1600,3,3,4,54,0,0,0,"CHICAGO, IL",44.515358,18034.902494133,.0060597691,236351.8938276266,1081,0
2,1600,3,3,4,54,0,0,1,"CHICAGO, IL",44.515358,9354.715338158638,.003143206,236351.8938276266,1081,0
2,1600,3,3,4,54,1,0,0,"CHICAGO, IL",44.515358,21777.42160171223,.0073172646,236351.8938276266,1081,0
2,1600,3,3,4,54,1,0,1,"CHICAGO, IL",44.515358,11295.96236793396,.0037954696,236351.8938276266,1081,0
2,1600,3,3,4,55,0,0,0,"CHICAGO, IL",44.590973,453.3646222691679,.00015233157,5290.536557220254,1004,0
2,1600,3,3,4,55,0,0,1,"CHICAGO, IL",44.590973,232.6679986962938,.000078176992,5290.536557220254,1004,0
2,1600,3,3,4,55,1,0,0,"CHICAGO, IL",44.590973,512.7979737181521,.00017230131,5290.536557220254,1004,0
2,1600,3,3,4,55,1,0,1,"CHICAGO, IL",44.590973,263.1693617453909,.000088425521,5290.536557220254,1004,0
2,1600,3,3,4,56,0,0,0,"CHICAGO, IL",44.825211,4341.4572346731,.0014587396,88926.87346104818,1081,0
2,1600,3,3,4,56,0,0,1,"CHICAGO, IL",44.825211,2838.171534378064,.00095363212,88926.87346104818,1081,0
2,1600,3,3,4,56,1,0,0,"CHICAGO, IL",44.825211,2283.537477173164,.00076727389,88926.87346104818,1081,0
2,1600,3,3,4,56,1,0,1,"CHICAGO, IL",44.825211,1492.833100747192,.00050159538,88926.87346104818,1081,0
2,1600,3,3,4,61,0,0,0,"CHICAGO, IL",44.527439,14431.56767727352,.0048490399,356111.3942602467,1081,0
2,1600,3,3,4,61,0,0,1,"CHICAGO, IL",44.527439,7702.490010964419,.0025880544,356111.3942602467,1081,0
2,1600,3,3,4,61,1,0,0,"CHICAGO, IL",44.527439,17089.72724197888,.0057421876,356111.3942602467,1081,0
2,1600,3,3,4,61,1,0,1,"CHICAGO, IL",44.527439,9121.216510576462,.0030647498,356111.3942602467,1081,0
2,1600,3,3,4,62,0,1,0,"CHICAGO, IL",44.531307,33030.47141075134,.011098314,481205.9507478616,1081,0
2,1600,3,3,4,62,0,1,1,"CHICAGO, IL",44.531307,18713.52858924866,.0062877885,481205.9507478616,1081,0
2,1600,3,3,4,71,0,0,0,"CHICAGO, IL",44.496059,2832.887917240173,.00095185696,50887.19788761187,1081,0
2,1600,3,3,4,71,0,0,1,"CHICAGO, IL",44.496059,1769.15990958497,.00059444184,50887.19788761187,1081,0
2,1600,3,3,4,71,1,0,0,"CHICAGO, IL",44.496059,1775.893079893645,.00059670419,50887.19788761187,1081,0
2,1600,3,3,4,71,1,0,1,"CHICAGO, IL",44.496059,1109.058647021244,.00037264629,50887.19788761187,1081,0
2,1600,3,3,4,72,0,0,0,"CHICAGO, IL",44.307632,3745.923522837333,.0012586389,87611.57712437747,1081,0
2,1600,3,3,4,72,0,0,1,"CHICAGO, IL",44.307632,2428.898161523171,.00081611541,87611.57712437747,1081,0
2,1600,3,3,4,72,1,0,0,"CHICAGO, IL",44.307632,1706.600185164148,.0005734216,87611.57712437747,1081,0
2,1600,3,3,4,72,1,0,1,"CHICAGO, IL",44.307632,1106.578398338622,.0003718129,87611.57712437747,1081,0
2,1600,3,3,4,81,0,0,0,"CHICAGO, IL",44.801846,5374.451743536809,.0018058281,125057.6029463776,1081,0
2,1600,3,3,4,81,0,0,1,"CHICAGO, IL",44.801846,3684.814092799374,.0012381059,125057.6029463776,1081,0
2,1600,3,3,4,81,1,0,0,"CHICAGO, IL",44.801846,2149.203952507877,.00072213745,125057.6029463776,1081,0
2,1600,3,3,4,81,1,0,1,"CHICAGO, IL",44.801846,1473.530211155929,.00049510953,125057.6029463776,1081,0
2,1600,3,3,4,92,0,1,0,"CHICAGO, IL",44.740089,10520.76619035006,.0035350018,231947.2988941485,1081,0
2,1600,3,3,4,92,0,1,1,"CHICAGO, IL",44.740089,6812.233809649944,.0022889262,231947.2988941485,1081,0
2,1600,3,3,5,0,0,0,0,"CHICAGO, IL",54.816708,17444.8982424736,.0058615259,483689.9741680941,164,0
2,1600,3,3,5,0,0,0,1,"CHICAGO, IL",54.816708,16244.10276153684,.005458056,483689.9741680941,164,0
2,1600,3,3,5,11,0,1,0,"CHICAGO, IL",54.548325,624.0798926353455,.00020969228,66119.62958520111,1384,0
2,1600,3,3,5,11,0,1,1,"CHICAGO, IL",54.548325,420.9200762212276,.00014143011,66119.62958520111,1384,0
2,1600,3,3,5,21,0,1,0,"CHICAGO, IL",54.57143,131.7354821562767,.000044263426,12920.33402061145,1384,0
2,1600,3,3,5,21,0,1,1,"CHICAGO, IL",54.57143,99.2645178437233,.000033353106,12920.33402061145,1384,0
2,1600,3,3,5,22,0,1,0,"CHICAGO, IL",54.425686,2586.121261000633,.00086894276,55351.17471161456,1384,0
2,1600,3,3,5,22,0,1,1,"CHICAGO, IL",54.425686,1867.878738999367,.00062761159,55351.17471161456,1384,0
2,1600,3,3,5,23,0,0,0,"CHICAGO, IL",54.380436,12479.89217260161,.0041932729,234419.9304741226,1384,0
2,1600,3,3,5,23,0,0,1,"CHICAGO, IL",54.380436,9260.074912522419,.0031114067,234419.9304741226,1384,0
2,1600,3,3,5,23,1,0,0,"CHICAGO, IL",54.380436,3587.274802921406,.0012053327,234419.9304741226,1384,0
2,1600,3,3,5,23,1,0,1,"CHICAGO, IL",54.380436,2661.756443680192,.00089435634,234419.9304741226,1384,0
2,1600,3,3,5,31,0,1,0,"CHICAGO, IL",54.524799,38866.02336072922,.013059074,703041.2918902705,1384,0
2,1600,3,3,5,31,0,1,1,"CHICAGO, IL",54.524799,27745.97465407848,.0093227122,703041.2918902705,1384,0
2,1600,3,3,5,42,0,1,0,"CHICAGO, IL",54.610332,11880.20113372803,.0039917747,91886.86706226345,1384,0
