age,naics,sick,shift,n,active_emp,ego,rate1,rate2,rate3,rate4,rate5,rate6,rate7,rate8,rate9,rate10,rate11,rate12,rate13,rate14,rate15,rate16,rate17,rate18,rate19,rate20,rate21,rate22,rate23,rate24,rate25,rate26,rate27,rate28,rate29,rate30,rate31,rate32,rate33,rate34,rate35,rate36,rate37,rate38,rate39,rate40,rate41,rate42,rate43,rate44,rate45,rate46,rate47,rate48,rate49,rate50,rate51,rate52,rate53,rate54,rate55,rate56,rate57,rate58,rate59,rate60,rate61,rate62,rate63,rate64,rate65,rate66,rate67,rate68,rate69,rate70,rate71,rate72,rate73,rate74,rate75,rate76,rate77,rate78,rate79,rate80,rate81,rate82,rate83,rate84,rate85,rate86,rate87,rate88,rate89,rate90,rate91,rate92,rate93,rate94,rate95,rate96,rate97,rate98,rate99,rate100,rate101,rate102,rate103,rate104,rate105,rate106,rate107,rate108,rate109,rate110,rate111,rate112,rate113,rate114,rate115,rate116,rate117,rate118,rate119,rate120,rate121,rate122,rate123,rate124,rate125,rate126,rate127,rate128,rate129,rate130,rate131,rate132,rate133,rate134,rate135,rate136,rate137,rate138,rate139,rate140,rate141,rate142,rate143,rate144,rate145,rate146,rate147,rate148,rate149,rate150,rate151,rate152,rate153,rate154,rate155,rate156,rate157,rate158,rate159,rate160,rate161,rate162,rate163,rate164,rate165,rate166,rate167,rate168,rate169,rate170,rate171,rate172,rate173,rate174,rate175,rate176,rate177,rate178,rate179,rate180,rate181,rate182,rate183,rate184,rate185,rate186,rate187,rate188,rate189,rate190,rate191,rate192,rate193,rate194,rate195,rate196,rate197,rate198,rate199,rate200,rate201,rate202,rate203,rate204,rate205,rate206,rate207,rate208
3,55,1,1,2666.347451,1,114,0.620621658,0.620621658,0.00177174,0.00177174,0.427862619,0.427862619,0.138781393,0.138781393,0.000305178,7.09E-05,7.77E-05,0.000102388,0.005572521,0.002461406,0.061066651,0.00605331,0.026456588,0.002622543,0.106943055,0.027833291,0.084985404,0.031390528,0.140650452,0.044989779,0.05195118,0.016617594,0.107651237,0.047550008,0.039573852,0.034681767,0.003943751,0.003456228,0.066926333,0.087028541,0.034904636,0.045388704,0.03075727,0.015609581,0.01604109,0.008140992,0.054656796,0.094341139,0.016575055,0.02860961,15.06923266,19.51851629,4.569850126,5.919126485,0.067631791,0.019159334,0.020509813,0.005810202,0.033052982,0.082256523,0.011949738,0.029738434,0.324620936,0.117361129,0.025246341,0.009611646,0.005962387,0.002269967,0.110507392,0.013097674,0.026098349,0.003093256,0.074940611,0.01439844,0.018373521,0.003530129,0.000628921,0.000239287,0.179532575,0.143841045,0.000148053,4.40E-05,1.77E-05,1.44E-05,0.001644071,0.001876774,0.018727703,0.002569497,0.010188764,0.001397929,0.02975828,0.016904919,0.022262583,0.018055095,0.036447385,0.01227314,0.029559058,0.009953593,0.024690957,0.028185735,0.010195508,0.008688751,0.004287939,0.00365424,0.023336441,0.028615871,0.010342899,0.012682785,0.011257138,0.005376472,0.004989254,0.002382896,0.019522337,0.033283022,0.004792256,0.008170168,4.724931544,5.574927628,1.159855162,1.368508417,0.024916635,0.006352824,0.006116425,0.001559463,0.012679136,0.024207153,0.005280555,0.010081696,0.107029274,0.044575113,0.007643175,0.003004578,0.002704536,0.00106317,0.032985572,0.005435589,0.01167194,0.001923382,0.027635342,0.005586737,0.00408521,0.000825863,0.000208165,0.000155923,0.180064411,0.144505493,3.96E-05,1.24E-05,1.79E-06,2.21E-06,0.000482095,0.000482136,0.008206368,0.001469287,0.001658242,0.000296895,0.011034936,0.004416773,0.007789927,0.006413481,0.012579429,0.004185373,0.010356699,0.003445836,0.009655903,0.009656732,0.000223689,0.000198523,0.00502897,0.004463197,0.009510385,0.010920988,0.003623012,0.004160386,0.00437026,0.002131157,0.001664865,0.000811871,0.00582233,0.0102323,0.002806635,0.004932447,1.778982099,2.03342407,0.857552492,0.980205411,0.007751409,0.002134593,0.003736541,0.001028973,0.004183039,0.008539855,0.002407303,0.004914614,0.03554538,0.020456063,0.003565287,0.001500978,0.000342765,0.000144303,0.014934047,0.002699329,0.00143575,0.000259512,0.005685537,0.001333081,0.005158977,0.001209619,0.000100169,1.59E-05,0.205659459,0.127656546,0.146070698,0.081936024
3,56,0,0,23901.71456,1,115,0.664473949,0.664473949,0.001896928,0.001896928,0.456643762,0.456643762,0.148116836,0.148116836,0.000212859,4.95E-05,0.000145469,0.0001918,0.006266172,0.002767795,0.065938152,0.006536203,0.028567122,0.002831752,0.113027957,0.029416964,0.087389945,0.032278679,0.147212858,0.047088892,0.054375095,0.01739293,0.107013232,0.047268199,0.038488417,0.033730512,0.003835582,0.003361431,0.064428018,0.083779824,0.033601669,0.043694374,0.032209717,0.01634671,0.016798596,0.008525433,0.053593958,0.092506612,0.016252742,0.028053277,0.025826761,0.033452271,0.007832146,0.010144635,15.97690486,4.526079378,4.845108065,1.372565205,0.032052837,0.079767536,0.011588153,0.028838584,0.32956912,0.119150059,0.025233605,0.009606798,0.005959379,0.002268822,0.113743613,0.01348124,0.026862642,0.003183842,0.078674807,0.015115896,0.019289051,0.003706031,0.000591394,0.000225009,0.185328086,0.148484394,5.37E-05,1.59E-05,5.46E-05,4.44E-05,0.001534888,0.001752138,0.021355669,0.002930062,0.011618503,0.001594093,0.032638182,0.018540918,0.022189744,0.017996021,0.03759065,0.012658118,0.030486253,0.010265813,0.023883262,0.027263718,0.010208642,0.008699944,0.004293463,0.003658948,0.023736313,0.029106205,0.010520125,0.012900105,0.011632055,0.005555535,0.005155421,0.002462258,0.019049429,0.032476776,0.004676169,0.007972254,0.009596771,0.011323191,0.002355773,0.002779567,4.780511174,1.218854234,1.173498603,0.299198912,0.012328028,0.023536814,0.005134327,0.009802516,0.111037578,0.046244475,0.008505392,0.003343521,0.003009632,0.001183105,0.033379648,0.005500527,0.011811383,0.001946361,0.03005013,0.006074908,0.004442178,0.000898027,0.00015151,0.000113486,0.183395138,0.147178472,4.48E-05,1.41E-05,4.78E-06,5.92E-06,0.000544692,0.000544738,0.008612144,0.001541938,0.001740236,0.000311576,0.012241916,0.004899871,0.007882046,0.006489323,0.012943328,0.004306448,0.010656298,0.003545517,0.009093803,0.009094584,0.000205455,0.000182341,0.00461905,0.004099394,0.009012563,0.010349328,0.003433366,0.003942611,0.004216319,0.002056088,0.001606221,0.000783274,0.005477086,0.00962556,0.002640211,0.00463997,0.002964064,0.003388005,0.001428818,0.001633177,1.692836392,0.466175415,0.816026236,0.224718331,0.003890593,0.007942815,0.002239003,0.004571022,0.033865802,0.01948948,0.003323549,0.001399207,0.000319524,0.000134519,0.013757303,0.002486632,0.001322619,0.000239063,0.005838632,0.001368976,0.005297893,0.00124219,0.000108611,1.72E-05,0.207115289,0.128560206,0.146916049,0.08241021
3,56,0,1,6094.056667,1,116,0.664473949,0.664473949,0.001896928,0.001896928,0.456643762,0.456643762,0.148116836,0.148116836,0.000212859,4.95E-05,0.000145469,0.0001918,0.006266172,0.002767795,0.065938152,0.006536203,0.028567122,0.002831752,0.113027957,0.029416964,0.087389945,0.032278679,0.147212858,0.047088892,0.054375095,0.01739293,0.107013232,0.047268199,0.038488417,0.033730512,0.003835582,0.003361431,0.064428018,0.083779824,0.033601669,0.043694374,0.032209717,0.01634671,0.016798596,0.008525433,0.053593958,0.092506612,0.016252742,0.028053277,0.025826761,0.033452271,0.007832146,0.010144635,15.97690486,4.526079378,4.845108065,1.372565205,0.032052837,0.079767536,0.011588153,0.028838584,0.32956912,0.119150059,0.025233605,0.009606798,0.005959379,0.002268822,0.113743613,0.01348124,0.026862642,0.003183842,0.078674807,0.015115896,0.019289051,0.003706031,0.000591394,0.000225009,0.185328086,0.148484394,5.37E-05,1.59E-05,5.46E-05,4.44E-05,0.001534888,0.001752138,0.021355669,0.002930062,0.011618503,0.001594093,0.032638182,0.018540918,0.022189744,0.017996021,0.03759065,0.012658118,0.030486253,0.010265813,0.023883262,0.027263718,0.010208642,0.008699944,0.004293463,0.003658948,0.023736313,0.029106205,0.010520125,0.012900105,0.011632055,0.005555535,0.005155421,0.002462258,0.019049429,0.032476776,0.004676169,0.007972254,0.009596771,0.011323191,0.002355773,0.002779567,4.780511174,1.218854234,1.173498603,0.299198912,0.012328028,0.023536814,0.005134327,0.009802516,0.111037578,0.046244475,0.008505392,0.003343521,0.003009632,0.001183105,0.033379648,0.005500527,0.011811383,0.001946361,0.03005013,0.006074908,0.004442178,0.000898027,0.00015151,0.000113486,0.183395138,0.147178472,4.48E-05,1.41E-05,4.78E-06,5.92E-06,0.000544692,0.000544738,0.008612144,0.001541938,0.001740236,0.000311576,0.012241916,0.004899871,0.007882046,0.006489323,0.012943328,0.004306448,0.010656298,0.003545517,0.009093803,0.009094584,0.000205455,0.000182341,0.00461905,0.004099394,0.009012563,0.010349328,0.003433366,0.003942611,0.004216319,0.002056088,0.001606221,0.000783274,0.005477086,0.00962556,0.002640211,0.00463997,0.002964064,0.003388005,0.001428818,0.001633177,1.692836392,0.466175415,0.816026236,0.224718331,0.003890593,0.007942815,0.002239003,0.004571022,0.033865802,0.01948948,0.003323549,0.001399207,0.000319524,0.000134519,0.013757303,0.002486632,0.001322619,0.000239063,0.005838632,0.001368976,0.005297893,0.00124219,0.000108611,1.72E-05,0.207115289,0.128560206,0.146916049,0.08241021
3,56,1,0,5867.286492,1,117,0.664473949,0.664473949,0.001896928,0.001896928,0.456643762,0.456643762,0.148116836,0.148116836,0.000212859,4.95E-05,0.000145469,0.0001918,0.006266172,0.002767795,0.065938152,0.006536203,0.028567122,0.002831752,0.113027957,0.029416964,0.087389945,0.032278679,0.147212858,0.047088892,0.054375095,0.01739293,0.107013232,0.047268199,0.038488417,0.033730512,0.003835582,0.003361431,0.064428018,0.083779824,0.033601669,0.043694374,0.032209717,0.01634671,0.016798596,0.008525433,0.053593958,0.092506612,0.016252742,0.028053277,0.025826761,0.033452271,0.007832146,0.010144635,15.97690486,4.526079378,4.845108065,1.372565205,0.032052837,0.079767536,0.011588153,0.028838584,0.32956912,0.119150059,0.025233605,0.009606798,0.005959379,0.002268822,0.113743613,0.01348124,0.026862642,0.003183842,0.078674807,0.015115896,0.019289051,0.003706031,0.000591394,0.000225009,0.185328086,0.148484394,5.37E-05,1.59E-05,5.46E-05,4.44E-05,0.001534888,0.001752138,0.021355669,0.002930062,0.011618503,0.001594093,0.032638182,0.018540918,0.022189744,0.017996021,0.03759065,0.012658118,0.030486253,0.010265813,0.023883262,0.027263718,0.010208642,0.008699944,0.004293463,0.003658948,0.023736313,0.029106205,0.010520125,0.012900105,0.011632055,0.005555535,0.005155421,0.002462258,0.019049429,0.032476776,0.004676169,0.007972254,0.009596771,0.011323191,0.002355773,0.002779567,4.780511174,1.218854234,1.173498603,0.299198912,0.012328028,0.023536814,0.005134327,0.009802516,0.111037578,0.046244475,0.008505392,0.003343521,0.003009632,0.001183105,0.033379648,0.005500527,0.011811383,0.001946361,0.03005013,0.006074908,0.004442178,0.000898027,0.00015151,0.000113486,0.183395138,0.147178472,4.48E-05,1.41E-05,4.78E-06,5.92E-06,0.000544692,0.000544738,0.008612144,0.001541938,0.001740236,0.000311576,0.012241916,0.004899871,0.007882046,0.006489323,0.012943328,0.004306448,0.010656298,0.003545517,0.009093803,0.009094584,0.000205455,0.000182341,0.00461905,0.004099394,0.009012563,0.010349328,0.003433366,0.003942611,0.004216319,0.002056088,0.001606221,0.000783274,0.005477086,0.00962556,0.002640211,0.00463997,0.002964064,0.003388005,0.001428818,0.001633177,1.692836392,0.466175415,0.816026236,0.224718331,0.003890593,0.007942815,0.002239003,0.004571022,0.033865802,0.01948948,0.003323549,0.001399207,0.000319524,0.000134519,0.013757303,0.002486632,0.001322619,0.000239063,0.005838632,0.001368976,0.005297893,0.00124219,0.000108611,1.72E-05,0.207115289,0.128560206,0.146916049,0.08241021
3,56,1,1,1495.941903,1,118,0.664473949,0.664473949,0.001896928,0.001896928,0.456643762,0.456643762,0.148116836,0.148116836,0.000212859,4.95E-05,0.000145469,0.0001918,0.006266172,0.002767795,0.065938152,0.006536203,0.028567122,0.002831752,0.113027957,0.029416964,0.087389945,0.032278679,0.147212858,0.047088892,0.054375095,0.01739293,0.107013232,0.047268199,0.038488417,0.033730512,0.003835582,0.003361431,0.064428018,0.083779824,0.033601669,0.043694374,0.032209717,0.01634671,0.016798596,0.008525433,0.053593958,0.092506612,0.016252742,0.028053277,0.025826761,0.033452271,0.007832146,0.010144635,15.97690486,4.526079378,4.845108065,1.372565205,0.032052837,0.079767536,0.011588153,0.028838584,0.32956912,0.119150059,0.025233605,0.009606798,0.005959379,0.002268822,0.113743613,0.01348124,0.026862642,0.003183842,0.078674807,0.015115896,0.019289051,0.003706031,0.000591394,0.000225009,0.185328086,0.148484394,5.37E-05,1.59E-05,5.46E-05,4.44E-05,0.001534888,0.001752138,0.021355669,0.002930062,0.011618503,0.001594093,0.032638182,0.018540918,0.022189744,0.017996021,0.03759065,0.012658118,0.030486253,0.010265813,0.023883262,0.027263718,0.010208642,0.008699944,0.004293463,0.003658948,0.023736313,0.029106205,0.010520125,0.012900105,0.011632055,0.005555535,0.005155421,0.002462258,0.019049429,0.032476776,0.004676169,0.007972254,0.009596771,0.011323191,0.002355773,0.002779567,4.780511174,1.218854234,1.173498603,0.299198912,0.012328028,0.023536814,0.005134327,0.009802516,0.111037578,0.046244475,0.008505392,0.003343521,0.003009632,0.001183105,0.033379648,0.005500527,0.011811383,0.001946361,0.03005013,0.006074908,0.004442178,0.000898027,0.00015151,0.000113486,0.183395138,0.147178472,4.48E-05,1.41E-05,4.78E-06,5.92E-06,0.000544692,0.000544738,0.008612144,0.001541938,0.001740236,0.000311576,0.012241916,0.004899871,0.007882046,0.006489323,0.012943328,0.004306448,0.010656298,0.003545517,0.009093803,0.009094584,0.000205455,0.000182341,0.00461905,0.004099394,0.009012563,0.010349328,0.003433366,0.003942611,0.004216319,0.002056088,0.001606221,0.000783274,0.005477086,0.00962556,0.002640211,0.00463997,0.002964064,0.003388005,0.001428818,0.001633177,1.692836392,0.466175415,0.816026236,0.224718331,0.003890593,0.007942815,0.002239003,0.004571022,0.033865802,0.01948948,0.003323549,0.001399207,0.000319524,0.000134519,0.013757303,0.002486632,0.001322619,0.000239063,0.005838632,0.001368976,0.005297893,0.00124219,0.000108611,1.72E-05,0.207115289,0.128560206,0.146916049,0.08241021
3,61,0,0,11441.14763,1,119,0.667950185,0.667950185,0.001906852,0.001906852,0.469287246,0.469287246,0.152217873,0.152217873,0.000178995,4.16E-05,7.96E-05,0.000104939,0.006715998,0.002966485,0.066189781,0.006561146,0.028676138,0.002842559,0.116558037,0.030335713,0.090617619,0.033470864,0.151456467,0.048446292,0.05594253,0.017894305,0.11403955,0.050371753,0.04120297,0.036109495,0.004106102,0.003598509,0.07001689,0.091047388,0.036516479,0.047484686,0.033552002,0.017027931,0.017498649,0.008880716,0.055819007,0.096347189,0.016927504,0.029217959,0.027257084,0.035304905,0.008265901,0.010706459,0.071609518,0.02028618,0.021716087,0.006151926,9.177869706,22.84028882,3.318101288,8.257514456,0.345965772,0.125077987,0.026490524,0.010085325,0.006256223,0.002381834,0.117664938,0.013946008,0.027788734,0.003293606,0.080858124,0.01553538,0.019824345,0.003808878,0.000619189,0.000235584,0.189793915,0.152062405,3.43E-05,1.02E-05,3.74E-05,3.04E-05,0.001513362,0.001727565,0.021170448,0.002904649,0.011517733,0.001580268,0.032373865,0.018390765,0.023751658,0.019262744,0.03830545,0.012898817,0.03106596,0.010461021,0.025153707,0.028713983,0.010211742,0.008702586,0.004294767,0.003660059,0.02497371,0.030623541,0.01106855,0.013572601,0.012135394,0.005795932,0.005378505,0.002568804,0.019372784,0.033028054,0.004755545,0.00810758,0.01020199,0.012037287,0.002504339,0.00295486,0.025754497,0.006566448,0.006322099,0.001611902,2.887870641,5.513555865,1.202728526,2.296263144,0.113102836,0.047104606,0.008020521,0.003152915,0.00283806,0.001115659,0.034401596,0.005668931,0.012172999,0.00200595,0.029972323,0.006059179,0.004430676,0.000895702,0.000138246,0.000103551,0.195880463,0.157198208,1.77E-05,5.58E-06,1.42E-05,1.76E-05,0.000523871,0.000523916,0.008961268,0.001604446,0.001810782,0.000324207,0.012125525,0.004853286,0.008371011,0.00689189,0.013520747,0.004498564,0.01113169,0.003703688,0.009941882,0.009942735,0.000233722,0.000207428,0.005254545,0.004663394,0.0098554,0.011317176,0.003754447,0.004311315,0.004533458,0.002210741,0.001727036,0.000842189,0.005839966,0.010263294,0.002815136,0.004947387,0.003221542,0.003682308,0.001552934,0.001775045,0.007480133,0.002059889,0.003605774,0.000992963,1.081159682,2.207234188,0.622198181,1.27024446,0.036763749,0.021157224,0.003579953,0.001507152,0.000344175,0.000144897,0.014993252,0.00271003,0.001441442,0.000260541,0.00596238,0.001397992,0.00541018,0.001268518,0.000128178,2.03E-05,0.223243744,0.13857143,0.157436757,0.088311633
3,61,0,1,21843.57073,1,120,0.667950185,0.667950185,0.001906852,0.001906852,0.469287246,0.469287246,0.152217873,0.152217873,0.000178995,4.16E-05,7.96E-05,0.000104939,0.006715998,0.002966485,0.066189781,0.006561146,0.028676138,0.002842559,0.116558037,0.030335713,0.090617619,0.033470864,0.151456467,0.048446292,0.05594253,0.017894305,0.11403955,0.050371753,0.04120297,0.036109495,0.004106102,0.003598509,0.07001689,0.091047388,0.036516479,0.047484686,0.033552002,0.017027931,0.017498649,0.008880716,0.055819007,0.096347189,0.016927504,0.029217959,0.027257084,0.035304905,0.008265901,0.010706459,0.071609518,0.02028618,0.021716087,0.006151926,9.177869706,22.84028882,3.318101288,8.257514456,0.345965772,0.125077987,0.026490524,0.010085325,0.006256223,0.002381834,0.117664938,0.013946008,0.027788734,0.003293606,0.080858124,0.01553538,0.019824345,0.003808878,0.000619189,0.000235584,0.189793915,0.152062405,3.43E-05,1.02E-05,3.74E-05,3.04E-05,0.001513362,0.001727565,0.021170448,0.002904649,0.011517733,0.001580268,0.032373865,0.018390765,0.023751658,0.019262744,0.03830545,0.012898817,0.03106596,0.010461021,0.025153707,0.028713983,0.010211742,0.008702586,0.004294767,0.003660059,0.02497371,0.030623541,0.01106855,0.013572601,0.012135394,0.005795932,0.005378505,0.002568804,0.019372784,0.033028054,0.004755545,0.00810758,0.01020199,0.012037287,0.002504339,0.00295486,0.025754497,0.006566448,0.006322099,0.001611902,2.887870641,5.513555865,1.202728526,2.296263144,0.113102836,0.047104606,0.008020521,0.003152915,0.00283806,0.001115659,0.034401596,0.005668931,0.012172999,0.00200595,0.029972323,0.006059179,0.004430676,0.000895702,0.000138246,0.000103551,0.195880463,0.157198208,1.77E-05,5.58E-06,1.42E-05,1.76E-05,0.000523871,0.000523916,0.008961268,0.001604446,0.001810782,0.000324207,0.012125525,0.004853286,0.008371011,0.00689189,0.013520747,0.004498564,0.01113169,0.003703688,0.009941882,0.009942735,0.000233722,0.000207428,0.005254545,0.004663394,0.0098554,0.011317176,0.003754447,0.004311315,0.004533458,0.002210741,0.001727036,0.000842189,0.005839966,0.010263294,0.002815136,0.004947387,0.003221542,0.003682308,0.001552934,0.001775045,0.007480133,0.002059889,0.003605774,0.000992963,1.081159682,2.207234188,0.622198181,1.27024446,0.036763749,0.021157224,0.003579953,0.001507152,0.000344175,0.000144897,0.014993252,0.00271003,0.001441442,0.000260541,0.00596238,0.001397992,0.00541018,0.001268518,0.000128178,2.03E-05,0.223243744,0.13857143,0.157436757,0.088311633
3,61,1,0,4764.962261,1,121,0.667950185,0.667950185,0.001906852,0.001906852,0.469287246,0.469287246,0.152217873,0.152217873,0.000178995,4.16E-05,7.96E-05,0.000104939,0.006715998,0.002966485,0.066189781,0.006561146,0.028676138,0.002842559,0.116558037,0.030335713,0.090617619,0.033470864,0.151456467,0.048446292,0.05594253,0.017894305,0.11403955,0.050371753,0.04120297,0.036109495,0.004106102,0.003598509,0.07001689,0.091047388,0.036516479,0.047484686,0.033552002,0.017027931,0.017498649,0.008880716,0.055819007,0.096347189,0.016927504,0.029217959,0.027257084,0.035304905,0.008265901,0.010706459,0.071609518,0.02028618,0.021716087,0.006151926,9.177869706,22.84028882,3.318101288,8.257514456,0.345965772,0.125077987,0.026490524,0.010085325,0.006256223,0.002381834,0.117664938,0.013946008,0.027788734,0.003293606,0.080858124,0.01553538,0.019824345,0.003808878,0.000619189,0.000235584,0.189793915,0.152062405,3.43E-05,1.02E-05,3.74E-05,3.04E-05,0.001513362,0.001727565,0.021170448,0.002904649,0.011517733,0.001580268,0.032373865,0.018390765,0.023751658,0.019262744,0.03830545,0.012898817,0.03106596,0.010461021,0.025153707,0.028713983,0.010211742,0.008702586,0.004294767,0.003660059,0.02497371,0.030623541,0.01106855,0.013572601,0.012135394,0.005795932,0.005378505,0.002568804,0.019372784,0.033028054,0.004755545,0.00810758,0.01020199,0.012037287,0.002504339,0.00295486,0.025754497,0.006566448,0.006322099,0.001611902,2.887870641,5.513555865,1.202728526,2.296263144,0.113102836,0.047104606,0.008020521,0.003152915,0.00283806,0.001115659,0.034401596,0.005668931,0.012172999,0.00200595,0.029972323,0.006059179,0.004430676,0.000895702,0.000138246,0.000103551,0.195880463,0.157198208,1.77E-05,5.58E-06,1.42E-05,1.76E-05,0.000523871,0.000523916,0.008961268,0.001604446,0.001810782,0.000324207,0.012125525,0.004853286,0.008371011,0.00689189,0.013520747,0.004498564,0.01113169,0.003703688,0.009941882,0.009942735,0.000233722,0.000207428,0.005254545,0.004663394,0.0098554,0.011317176,0.003754447,0.004311315,0.004533458,0.002210741,0.001727036,0.000842189,0.005839966,0.010263294,0.002815136,0.004947387,0.003221542,0.003682308,0.001552934,0.001775045,0.007480133,0.002059889,0.003605774,0.000992963,1.081159682,2.207234188,0.622198181,1.27024446,0.036763749,0.021157224,0.003579953,0.001507152,0.000344175,0.000144897,0.014993252,0.00271003,0.001441442,0.000260541,0.00596238,0.001397992,0.00541018,0.001268518,0.000128178,2.03E-05,0.223243744,0.13857143,0.157436757,0.088311633
3,61,1,1,9097.32079,1,122,0.667950185,0.667950185,0.001906852,0.001906852,0.469287246,0.469287246,0.152217873,0.152217873,0.000178995,4.16E-05,7.96E-05,0.000104939,0.006715998,0.002966485,0.066189781,0.006561146,0.028676138,0.002842559,0.116558037,0.030335713,0.090617619,0.033470864,0.151456467,0.048446292,0.05594253,0.017894305,0.11403955,0.050371753,0.04120297,0.036109495,0.004106102,0.003598509,0.07001689,0.091047388,0.036516479,0.047484686,0.033552002,0.017027931,0.017498649,0.008880716,0.055819007,0.096347189,0.016927504,0.029217959,0.027257084,0.035304905,0.008265901,0.010706459,0.071609518,0.02028618,0.021716087,0.006151926,9.177869706,22.84028882,3.318101288,8.257514456,0.345965772,0.125077987,0.026490524,0.010085325,0.006256223,0.002381834,0.117664938,0.013946008,0.027788734,0.003293606,0.080858124,0.01553538,0.019824345,0.003808878,0.000619189,0.000235584,0.189793915,0.152062405,3.43E-05,1.02E-05,3.74E-05,3.04E-05,0.001513362,0.001727565,0.021170448,0.002904649,0.011517733,0.001580268,0.032373865,0.018390765,0.023751658,0.019262744,0.03830545,0.012898817,0.03106596,0.010461021,0.025153707,0.028713983,0.010211742,0.008702586,0.004294767,0.003660059,0.02497371,0.030623541,0.01106855,0.013572601,0.012135394,0.005795932,0.005378505,0.002568804,0.019372784,0.033028054,0.004755545,0.00810758,0.01020199,0.012037287,0.002504339,0.00295486,0.025754497,0.006566448,0.006322099,0.001611902,2.887870641,5.513555865,1.202728526,2.296263144,0.113102836,0.047104606,0.008020521,0.003152915,0.00283806,0.001115659,0.034401596,0.005668931,0.012172999,0.00200595,0.029972323,0.006059179,0.004430676,0.000895702,0.000138246,0.000103551,0.195880463,0.157198208,1.77E-05,5.58E-06,1.42E-05,1.76E-05,0.000523871,0.000523916,0.008961268,0.001604446,0.001810782,0.000324207,0.012125525,0.004853286,0.008371011,0.00689189,0.013520747,0.004498564,0.01113169,0.003703688,0.009941882,0.009942735,0.000233722,0.000207428,0.005254545,0.004663394,0.0098554,0.011317176,0.003754447,0.004311315,0.004533458,0.002210741,0.001727036,0.000842189,0.005839966,0.010263294,0.002815136,0.004947387,0.003221542,0.003682308,0.001552934,0.001775045,0.007480133,0.002059889,0.003605774,0.000992963,1.081159682,2.207234188,0.622198181,1.27024446,0.036763749,0.021157224,0.003579953,0.001507152,0.000344175,0.000144897,0.014993252,0.00271003,0.001441442,0.000260541,0.00596238,0.001397992,0.00541018,0.001268518,0.000128178,2.03E-05,0.223243744,0.13857143,0.157436757,0.088311633
3,62,0,0,104754.3445,1,123,0.66669432,0.66669432,0.001903267,0.001903267,0.45735398,0.45735398,0.148347203,0.148347203,0.000233511,5.43E-05,8.81E-05,0.000116127,0.006391086,0.00282297,0.067321192,0.006673299,0.029166312,0.002891148,0.114998744,0.029929887,0.086600679,0.031987152,0.146355735,0.046814724,0.054058504,0.017291662,0.105950287,0.046798691,0.037066658,0.03248451,0.003693896,0.00323726,0.062918982,0.081817529,0.032814649,0.042670963,0.031648439,0.016061856,0.016505868,0.008376871,0.05174651,0.089317798,0.015692491,0.027086247,0.02453902,0.031784316,0.007441629,0.009638816,0.066983997,0.018975821,0.020313365,0.00575455,0.031533921,0.078476149,0.011400548,0.028371705,26.51855304,9.58732776,0.024860446,0.00946473,0.005871251,0.00223527,0.111166989,0.013175851,0.026254125,0.003111719,0.07805414,0.014996646,0.019136879,0.003676794,0.000565327,0.000215091,0.184383842,0.147727868,8.88E-05,2.64E-05,4.72E-05,3.84E-05,0.001556176,0.001776438,0.021517728,0.002952297,0.01170667,0.00160619,0.032471179,0.018446048,0.022531571,0.018273246,0.038573964,0.012989235,0.031283727,0.010534351,0.02401326,0.027412116,0.009619311,0.008197708,0.004045607,0.003447722,0.023138461,0.028373101,0.010255153,0.012575188,0.011836985,0.005653411,0.005246247,0.002505637,0.018611401,0.031729995,0.004568644,0.007788938,0.009405791,0.011097855,0.002308892,0.002724252,0.025335355,0.006459582,0.00621921,0.001585669,0.01235296,0.023584413,0.00514471,0.00982234,7.194659127,2.996402138,0.007777906,0.003057542,0.002752211,0.001081911,0.033463328,0.005514317,0.011840993,0.00195124,0.029333172,0.005929968,0.004336193,0.000876601,0.000158366,0.000118622,0.185081827,0.148532075,2.20E-05,6.93E-06,9.34E-06,1.16E-05,0.000602473,0.000602525,0.008599615,0.001539694,0.001737704,0.000311122,0.012062235,0.004827954,0.007760246,0.006389045,0.012991725,0.00432255,0.010696144,0.003558775,0.009154693,0.009155479,0.000209241,0.000185701,0.004704163,0.004174931,0.008903937,0.01022459,0.003391984,0.003895091,0.004115378,0.002006864,0.001567767,0.000764521,0.005399068,0.00948845,0.002602603,0.004573876,0.002932495,0.003351921,0.0014136,0.001615782,0.007158395,0.001971288,0.003450681,0.000950253,0.003862536,0.007885534,0.002222856,0.004538057,2.721038541,1.565934486,0.003220816,0.001355956,0.000309647,0.000130361,0.01375661,0.002486507,0.001322552,0.000239051,0.005957958,0.001396955,0.005406167,0.001267577,8.90E-05,1.41E-05,0.207964822,0.129087527,0.148023964,0.083031677
