age_i,naics_i,age_j,naics_j,contactlvl,num_people,num_contact_per_person_day
3,31,4,92,neighbor,56670,.1084877380635589
3,31,5,0,home,56670,.0547908954322338
3,31,5,0,neighbor,56670,5.786253727972507
3,31,5,0,work,56670,.9755778908729553
3,31,6,0,home,56670,.052938062697649
3,31,6,0,neighbor,56670,3.647520683705807
3,31,6,0,work,56670,.1676195561885834
3,42,1,0,home,16393,.3682669401168823
3,42,1,0,neighbor,16393,1.994143803603947
3,42,1,0,work,16393,.1284084618091583
3,42,1,11,neighbor,16393,.0004270115241525
3,42,1,23,neighbor,16393,.0001220032936544
3,42,1,31,neighbor,16393,.0007930214123917
3,42,1,31,work,16393,.0002440065873088
3,42,1,42,neighbor,16393,.0001220032936544
3,42,1,42,work,16393,.0209845658391714
3,42,1,44,home,16393,.0073201977647841
3,42,1,44,neighbor,16393,.0225706094424822
3,42,1,44,work,16393,.0045141219161451
3,42,1,48,neighbor,16393,.0001830049404816
3,42,1,51,neighbor,16393,.0011590312969929
3,42,1,52,neighbor,16393,.0000610016468272
3,42,1,53,home,16393,.0019520526984707
3,42,1,53,neighbor,16393,.0001830049441196
3,42,1,54,neighbor,16393,.0007320197510126
3,42,1,56,neighbor,16393,.0003660098809632
3,42,1,61,neighbor,16393,.0015250411888701
3,42,1,62,home,16393,.0005490148323588
3,42,1,62,neighbor,16393,.003782102081459
3,42,1,62,work,16393,.0030500823631883
3,42,1,71,home,16393,.0002440065873088
3,42,1,71,neighbor,16393,.0175074726139428
3,42,1,71,work,16393,.0020130544435233
3,42,1,72,home,16393,.0054901484400034
3,42,1,72,neighbor,16393,.0279387548216619
3,42,1,72,work,16393,.0001220032936544
3,42,1,92,neighbor,16393,.0001830049404816
3,42,1,92,work,16393,.0001830049441196
3,42,2,0,home,16393,.2210089713335037
3,42,2,0,neighbor,16393,13.96284976601601
3,42,2,0,work,16393,4.172573566436768
3,42,2,11,home,16393,.0003660098882392
3,42,2,11,neighbor,16393,.0437381810043007
3,42,2,11,work,16393,.0198255348950624
3,42,2,21,neighbor,16393,.0318428600003244
3,42,2,21,work,16393,.0064661744982004
3,42,2,22,home,16393,.0053071430884302
3,42,2,22,neighbor,16393,.1110840009059757
3,42,2,22,work,16393,.0344659313559532
3,42,2,23,home,16393,.0217165872454643
3,42,2,23,neighbor,16393,1.093332518823445
3,42,2,23,work,16393,.3345330357551575
3,42,2,31,home,16393,.0206185560673475
3,42,2,31,neighbor,16393,2.266516223549843
3,42,2,31,work,16393,.5915939807891846
3,42,2,42,home,16393,.0776550993323326
3,42,2,42,neighbor,16393,.906911501660943
3,42,2,42,work,16393,128.5030212402344
3,42,2,44,home,16393,.0855853110551834
3,42,2,44,neighbor,16393,5.788690410554409
3,42,2,44,work,16393,.6414933204650879
3,42,2,48,home,16393,.033062893897295
3,42,2,48,neighbor,16393,1.383090360090137
3,42,2,48,work,16393,.3766851723194122
3,42,2,51,home,16393,.0042701154015958
3,42,2,51,neighbor,16393,.6006222311407328
3,42,2,51,work,16393,.1460379362106323
3,42,2,52,home,16393,.0129323489964008
3,42,2,52,neighbor,16393,1.883425841107965
3,42,2,52,work,16393,.4317086637020111
3,42,2,53,home,16393,.0032940888777375
3,42,2,53,neighbor,16393,1.167388528585434
3,42,2,53,work,16393,.1290184855461121
3,42,2,54,home,16393,.0167754534631968
3,42,2,54,neighbor,16393,2.473982768133283
3,42,2,54,work,16393,.8054047226905823
3,42,2,55,neighbor,16393,.0789971331250854
3,42,2,55,work,16393,.0055511500686407
3,42,2,56,home,16393,.0248276703059673
3,42,2,56,neighbor,16393,.9346672557294369
3,42,2,56,work,16393,.2475446909666061
3,42,2,61,home,16393,.0281827617436647
3,42,2,61,neighbor,16393,1.869334423914552
3,42,2,61,work,16393,.6652839779853821
3,42,2,62,home,16393,.0553284920752048
3,42,2,62,neighbor,16393,4.996522784233093
3,42,2,62,work,16393,.884523868560791
3,42,2,71,home,16393,.0204355511814356
3,42,2,71,neighbor,16393,.8846458960324526
3,42,2,71,work,16393,.1223693042993546
3,42,2,72,home,16393,.0576465576887131
3,42,2,72,neighbor,16393,2.910571653395891
3,42,2,72,work,16393,.5452327132225037
3,42,2,92,home,16393,.0042701154015958
3,42,2,92,neighbor,16393,.7004818981513381
3,42,2,92,work,16393,.2064905762672424
3,42,3,0,home,16393,.1167571544647217
3,42,3,0,neighbor,16393,4.302629239857197
3,42,3,0,work,16393,.9932287931442261
3,42,3,11,neighbor,16393,.0185445009628893
3,42,3,11,work,16393,.0076252059079707
3,42,3,21,neighbor,16393,.005490148167155
3,42,3,21,work,16393,.0046361251734197
3,42,3,22,home,16393,.001830049441196
3,42,3,22,neighbor,16393,.0537424515932798
3,42,3,22,work,16393,.0179344844073057
3,42,3,23,home,16393,.0145183922722936
3,42,3,23,neighbor,16393,.3561886227689683
3,42,3,23,work,16393,.0798511579632759
3,42,3,31,home,16393,.0416641235351563
3,42,3,31,neighbor,16393,.9357042470946908
3,42,3,31,work,16393,.2790215313434601
3,42,3,42,home,16393,1.112426042556763
3,42,3,42,neighbor,16393,.3761361595243216
3,42,3,42,work,16393,52.41084671020508
3,42,3,44,home,16393,.03056182526052
3,42,3,44,neighbor,16393,1.427926565520465
3,42,3,44,work,16393,.098090648651123
3,42,3,48,home,16393,.0186055023223162
3,42,3,48,neighbor,16393,.4918562825769186
3,42,3,48,work,16393,.121881291270256
3,42,3,51,home,16393,.0082352226600051
3,42,3,51,neighbor,16393,.2028304752893746
3,42,3,51,work,16393,.0285487715154886
3,42,3,52,home,16393,.0126883424818516
3,42,3,52,neighbor,16393,.5796986445784569
3,42,3,52,work,16393,.0870493501424789
3,42,3,53,home,16393,.0040261088870466
3,42,3,53,neighbor,16393,.460928454529494
3,42,3,53,work,16393,.0367229916155338
3,42,3,54,home,16393,.0298298057168722
3,42,3,54,neighbor,16393,.5728054521605372
3,42,3,54,work,16393,.1403037905693054
3,42,3,55,home,16393,.0025010674726218
3,42,3,55,neighbor,16393,.0211065702314954
3,42,3,55,work,16393,.003843103768304
3,42,3,56,home,16393,.0068321842700243
3,42,3,56,neighbor,16393,.2717013428919017
3,42,3,56,work,16393,.0743000060319901
3,42,3,61,home,16393,.0274507403373718
3,42,3,61,neighbor,16393,.5369364945217967
3,42,3,61,work,16393,.1274934411048889
3,42,3,62,home,16393,.0475202836096287
3,42,3,62,neighbor,16393,1.664063952863216
3,42,3,62,work,16393,.232721284031868
3,42,3,71,home,16393,.0017080460675061
3,42,3,71,neighbor,16393,.2218019892461598
3,42,3,71,work,16393,.038126029074192
3,42,3,72,home,16393,.0059781614691019
3,42,3,72,neighbor,16393,.5011895291972905
3,42,3,72,work,16393,.0789971351623535
3,42,3,92,home,16393,.0198865365236998
3,42,3,92,neighbor,16393,.2585859776008874
3,42,3,92,work,16393,.072347953915596
3,42,4,0,home,16393,.0327578857541084
3,42,4,0,neighbor,16393,5.514854021370411
3,42,4,0,work,16393,1.147989988327026
3,42,4,11,neighbor,16393,.0101262735261116
3,42,4,11,work,16393,.0032330872491002
3,42,4,21,neighbor,16393,.0019520527021086
3,42,4,21,work,16393,.0001830049441196
3,42,4,22,neighbor,16393,.0172024644161866
3,42,4,22,work,16393,.0013420361792669
3,42,4,23,home,16393,.0028670774772763
3,42,4,23,neighbor,16393,.1102299769409001
3,42,4,23,work,16393,.030378820374608
3,42,4,31,home,16393,.0023790642153472
3,42,4,31,neighbor,16393,.3804672788828611
3,42,4,31,work,16393,.0927835032343864
3,42,4,42,home,16393,.0089672422036529
3,42,4,42,neighbor,16393,.1762947635725141
3,42,4,42,work,16393,27.05923271179199
3,42,4,44,home,16393,.0021350577007979
3,42,4,44,neighbor,16393,.7401330075226724
3,42,4,44,work,16393,.0579515658318996
3,42,4,48,home,16393,.0006710180896334
3,42,4,48,neighbor,16393,.188861096627079
3,42,4,48,work,16393,.0447142086923122
3,42,4,51,neighbor,16393,.0811931932112202
3,42,4,51,work,16393,.0153114134445786
3,42,4,52,home,16393,.006588177755475
3,42,4,52,neighbor,16393,.2307692356407642
3,42,4,52,work,16393,.0430061593651772
3,42,4,53,home,16393,.0001830049441196
3,42,4,53,neighbor,16393,.2516927890246734
3,42,4,53,work,16393,.0195815283805132
3,42,4,54,home,16393,.006588177755475
3,42,4,54,neighbor,16393,.2936619289685041
3,42,4,54,work,16393,.0473372787237167
3,42,4,55,neighbor,16393,.0100042702397332
3,42,4,55,work,16393,.0015860428102314
3,42,4,56,home,16393,.0017080460675061
3,42,4,56,neighbor,16393,.1293234953191131
3,42,4,56,work,16393,.0448972135782242
3,42,4,61,home,16393,.0010370280360803
3,42,4,61,neighbor,16393,.2851827046833932
3,42,4,61,work,16393,.0690538659691811
3,42,4,62,home,16393,.0025010674726218
3,42,4,62,neighbor,16393,.8970902361907065
3,42,4,62,work,16393,.1224913075566292
3,42,4,71,home,16393,.0010980296647176
3,42,4,71,neighbor,16393,.1401207830058411
3,42,4,71,work,16393,.0190325137227774
3,42,4,72,home,16393,.0044531202875078
3,42,4,72,neighbor,16393,.1601293212734163
3,42,4,72,work,16393,.018178490921855
3,42,4,92,home,16393,.0029280791059136
3,42,4,92,neighbor,16393,.1009577265940607
3,42,4,92,work,16393,.0273287370800972
3,42,5,0,home,16393,.0263527110219002
3,42,5,0,neighbor,16393,5.975599266588688
3,42,5,0,work,16393,6.20307445526123
3,42,6,0,home,16393,.0492893308401108
3,42,6,0,neighbor,16393,3.865125313401222
3,42,6,0,work,16393,1.558348059654236
3,44,1,0,home,30587,.5263020396232605
3,44,1,0,neighbor,30587,1.644522210583091
3,44,1,0,work,30587,.6756465435028076
3,44,1,11,neighbor,30587,.0003596299065975
3,44,1,11,work,30587,.0004577107902151
3,44,1,23,neighbor,30587,.0000326936278725
3,44,1,23,work,30587,.0003596299211495
3,44,1,31,home,30587,.0016346813645214
3,44,1,31,neighbor,30587,.0007519534410676
3,44,1,31,work,30587,.0010461960919201
3,44,1,42,neighbor,30587,.0000326936278725
3,44,1,42,work,30587,.000196161767235
3,44,1,44,home,30587,.0131428381428123
3,44,1,44,neighbor,30587,.0211200836056378
3,44,1,44,work,30587,.1682087182998657
3,44,1,48,neighbor,30587,.0002942426508525
3,44,1,48,work,30587,.000326936278725
3,44,1,51,neighbor,30587,.000850034339237
3,44,1,51,work,30587,.0006538725574501
3,44,1,52,neighbor,30587,.0003596299065975
3,44,1,52,work,30587,.00013077451149
3,44,1,53,neighbor,30587,.0004577107902151
3,44,1,53,work,30587,.0013404387282208
3,44,1,54,home,30587,.002190473023802
3,44,1,54,neighbor,30587,.00026154902298
3,44,1,54,work,30587,.00026154902298
3,44,1,56,neighbor,30587,.000523098060512
3,44,1,56,work,30587,.0008173406822607
3,44,1,61,home,30587,.0003923235344701
3,44,1,61,neighbor,30587,.0015366005100077
3,44,1,61,work,30587,.0034001374151558
3,44,1,62,neighbor,30587,.0033674435835565
3,44,1,62,work,30587,.0029097329825163
3,44,1,71,home,30587,.000980808865279
3,44,1,71,neighbor,30587,.0206296790129272
3,44,1,71,work,30587,.0086311176419258
3,44,1,72,home,30587,.0020923921838403
3,44,1,72,neighbor,30587,.0267106939281803
3,44,1,72,work,30587,.0175891723483801
3,44,1,92,neighbor,30587,.000196161767235
3,44,2,0,home,30587,.4751691818237305
3,44,2,0,neighbor,30587,13.79497838020325
3,44,2,0,work,30587,27.26331520080566
3,44,2,11,home,30587,.001928924000822
3,44,2,11,neighbor,30587,.0433844444924034
3,44,2,11,work,30587,.0979828014969826
3,44,2,21,neighbor,30587,.028999248839682
3,44,2,21,work,30587,.0681989043951035
3,44,2,22,neighbor,30587,.1133488100022078
3,44,2,22,work,30587,.241377055644989
3,44,2,23,home,30587,.0162487328052521
3,44,2,23,neighbor,30587,1.02406251989305
3,44,2,23,work,30587,2.042632579803467
3,44,2,31,home,30587,.0407689549028873
3,44,2,31,neighbor,30587,2.046065326780081
3,44,2,31,work,30587,4.24775218963623
3,44,2,42,home,30587,.0195507891476154
3,44,2,42,neighbor,30587,.7883741445839405
3,44,2,42,work,30587,1.334096193313599
3,44,2,44,home,30587,.1970771849155426
3,44,2,44,neighbor,30587,5.39882954582572
3,44,2,44,work,30587,54.92385482788086
3,44,2,48,home,30587,.0312878005206585
3,44,2,48,neighbor,30587,1.348873700946569
3,44,2,48,work,30587,2.568574905395508
3,44,2,51,home,30587,.0092522967606783
3,44,2,51,neighbor,30587,.5775656430050731
3,44,2,51,work,30587,1.051329016685486
3,44,2,52,home,30587,.0143851963803172
3,44,2,52,neighbor,30587,1.881681773811579
3,44,2,52,work,30587,3.575538635253906
3,44,2,53,home,30587,.0032693627290428
3,44,2,53,neighbor,30587,1.189688444137573
3,44,2,53,work,30587,.9188544154167175
3,44,2,54,home,30587,.0135351624339819
3,44,2,54,neighbor,30587,2.576781060546637
3,44,2,54,work,30587,5.770523548126221
3,44,2,55,neighbor,30587,.0640468163765036
3,44,2,55,work,30587,.1258050799369812
3,44,2,56,home,30587,.0160198770463467
3,44,2,56,neighbor,30587,.890541740693152
3,44,2,56,work,30587,1.78892993927002
3,44,2,61,home,30587,.0279530510306358
3,44,2,61,neighbor,30587,1.804001688957214
3,44,2,61,work,30587,4.410370349884033
3,44,2,62,home,30587,.0630333125591278
3,44,2,62,neighbor,30587,4.971883445978165
3,44,2,62,work,30587,5.927387237548828
3,44,2,71,home,30587,.0104292677715421
3,44,2,71,neighbor,30587,.8682446647435427
3,44,2,71,work,30587,.9786837697029114
3,44,2,72,home,30587,.0478634722530842
3,44,2,72,neighbor,30587,2.729133289307356
3,44,2,72,work,30587,3.396769762039185
3,44,2,92,home,30587,.0033020563423634
3,44,2,92,neighbor,30587,.7031745528802276
3,44,2,92,work,30587,1.432013630867004
3,44,3,0,home,30587,.1510118693113327
3,44,3,0,neighbor,30587,4.159348644316196
3,44,3,0,work,30587,7.92490291595459
3,44,3,11,home,30587,.0005230980459601
3,44,3,11,neighbor,30587,.0163468139799079
3,44,3,11,work,30587,.0457056909799576
3,44,3,21,home,30587,.0007192598422989
3,44,3,21,neighbor,30587,.0055906103516463
3,44,3,21,work,30587,.0146467452868819
3,44,3,22,home,30587,.0013731323415413
3,44,3,22,neighbor,30587,.0495962328277528
3,44,3,22,work,30587,.1074639558792114
3,44,3,23,home,30587,.0190603844821453
3,44,3,23,neighbor,30587,.3356654779054224
3,44,3,23,work,30587,.646353006362915
3,44,3,31,home,30587,.061300553381443
3,44,3,31,neighbor,30587,.8395396610721946
3,44,3,31,work,30587,1.655147552490234
3,44,3,42,home,30587,.0163795072585344
3,44,3,42,neighbor,30587,.309968295507133
3,44,3,42,work,30587,.4971719980239868
3,44,3,44,home,30587,1.074901103973389
3,44,3,44,neighbor,30587,1.301271769218147
3,44,3,44,work,30587,14.04521560668945
3,44,3,48,home,30587,.0175564773380756
3,44,3,48,neighbor,30587,.4831464421004057
3,44,3,48,work,30587,.9049269556999207
3,44,3,51,home,30587,.003988622687757
3,44,3,51,neighbor,30587,.1783437416888773
3,44,3,51,work,30587,.3083009123802185
3,44,3,52,home,30587,.011573544703424
3,44,3,52,neighbor,30587,.5502337487414479
3,44,3,52,work,30587,.8782162070274353
3,44,3,53,home,30587,.0099715562537313
3,44,3,53,neighbor,30587,.4558799392543733
3,44,3,53,work,30587,.3160820007324219
3,44,3,54,home,30587,.0148102138191462
3,44,3,54,neighbor,30587,.554385862313211
3,44,3,54,work,30587,1.116683602333069
3,44,3,55,home,30587,.0006865661707707
3,44,3,55,neighbor,30587,.0192565467441455
3,44,3,55,work,30587,.0333148054778576
3,44,3,56,home,30587,.0076830023899674
3,44,3,56,neighbor,30587,.2512178355827928
3,44,3,56,work,30587,.5211364030838013
3,44,3,61,home,30587,.025370255112648
3,44,3,61,neighbor,30587,.4861215632408857
3,44,3,61,work,30587,1.095792293548584
3,44,3,62,home,30587,.0483865700662136
3,44,3,62,neighbor,30587,1.623009797185659
3,44,3,62,work,30587,1.769967675209045
3,44,3,71,home,30587,.003171281889081
3,44,3,71,neighbor,30587,.2115931577282026
3,44,3,71,work,30587,.2088142037391663
3,44,3,72,home,30587,.016150651499629
3,44,3,72,neighbor,30587,.4557164800353348
3,44,3,72,work,30587,.4884101152420044
3,44,3,92,home,30587,.0069964365102351
3,44,3,92,neighbor,30587,.2573969347868115
3,44,3,92,work,30587,.5208748579025269
3,44,4,0,home,30587,.0630333125591278
3,44,4,0,neighbor,30587,5.308922111988068
3,44,4,0,work,30587,9.617517471313477
3,44,4,11,neighbor,30587,.0088272798020625
3,44,4,11,work,30587,.0190930794924498
3,44,4,21,neighbor,30587,.0023212475352921
3,44,4,21,work,30587,.006342563778162
3,44,4,22,home,30587,.0000980808836175
3,44,4,22,neighbor,30587,.0147121322370367
3,44,4,22,work,30587,.0285088438540697
3,44,4,23,home,30587,.0039559290744364
3,44,4,23,neighbor,30587,.1090986359631643
3,44,4,23,work,30587,.204433262348175
3,44,4,31,home,30587,.0149736814200878
3,44,4,31,neighbor,30587,.3287998219020665
3,44,4,31,work,30587,.6429855823516846
3,44,4,42,home,30587,.0040213163010776
3,44,4,42,neighbor,30587,.1477098097093403
3,44,4,42,work,30587,.2274822592735291
3,44,4,44,home,30587,.0180468820035458
3,44,4,44,neighbor,30587,.6692385938949883
3,44,4,44,work,30587,7.253179550170898
3,44,4,48,home,30587,.0031385882757604
3,44,4,48,neighbor,30587,.1626508028712124
3,44,4,48,work,30587,.2879654765129089
3,44,4,51,neighbor,30587,.0703566851443611
3,44,4,51,work,30587,.093994177877903
3,44,4,52,neighbor,30587,.2217281847260892
3,44,4,52,work,30587,.2806420922279358
3,44,4,53,home,30587,.0008827279671095
3,44,4,53,neighbor,30587,.2521005729213357
3,44,4,53,work,30587,.1688298881053925
3,44,4,54,home,30587,.0031385882757604
3,44,4,54,neighbor,30587,.2799228392541409
3,44,4,54,work,30587,.4680092930793762
3,44,4,55,neighbor,30587,.0097753948939499
3,44,4,55,work,30587,.0173276234418154
3,44,4,56,home,30587,.001503906911239
3,44,4,56,neighbor,30587,.1291071358136833
3,44,4,56,work,30587,.2165625989437103
3,44,4,61,home,30587,.0016346813645214
3,44,4,61,neighbor,30587,.2757380688562989
3,44,4,61,work,30587,.5327099561691284
3,44,4,62,home,30587,.0067021935246885
3,44,4,62,neighbor,30587,.8715794263407588
3,44,4,62,work,30587,.8733775615692139
3,44,4,71,home,30587,.00013077451149
3,44,4,71,neighbor,30587,.1267204994801432
3,44,4,71,work,30587,.1037041917443275
3,44,4,72,home,30587,.0059175468049943
3,44,4,72,neighbor,30587,.1470232472056523
3,44,4,72,work,30587,.1472194045782089
3,44,4,92,home,30587,.0008500343537889
3,44,4,92,neighbor,30587,.1005655992776155
3,44,4,92,work,30587,.1721319556236267
3,44,5,0,home,30587,.0617255680263042
3,44,5,0,neighbor,30587,5.573184557259083
3,44,5,0,work,30587,10.87494659423828
3,44,6,0,home,30587,.0690162479877472
3,44,6,0,neighbor,30587,3.52823094278574
3,44,6,0,work,30587,5.838820457458496
3,48,1,0,home,34609,.4324597716331482
3,48,1,0,neighbor,34609,2.288277642801404
3,48,1,11,neighbor,34609,.000664567000058
3,48,1,23,neighbor,34609,.0000866826521815
3,48,1,31,neighbor,34609,.0008379323262488
3,48,1,42,neighbor,34609,.0000288942173938
3,48,1,44,home,34609,.0039296136237681
3,48,1,44,neighbor,34609,.0210060969984625
3,48,1,48,home,34609,.0007223554421216
3,48,1,48,neighbor,34609,.0002889421812142
3,48,1,48,work,34609,.0133202346041799
3,48,1,51,home,34609,.0004045190580655
3,48,1,51,neighbor,34609,.0012135571450926
3,48,1,52,neighbor,34609,.0001155768695753
3,48,1,53,neighbor,34609,.0006067785725463
3,48,1,54,neighbor,34609,.0005489901523106
3,48,1,56,neighbor,34609,.000635672811768
3,48,1,61,neighbor,34609,.0024271143774968
3,48,1,62,home,34609,.0000577884347877
3,48,1,62,neighbor,34609,.0047386516816914
3,48,1,71,home,34609,.0017336531309411
3,48,1,71,neighbor,34609,.0467508464062121
3,48,1,72,home,34609,.0033806236460805
3,48,1,72,neighbor,34609,.0298766221385449
3,48,1,92,neighbor,34609,.0000866826521815
3,48,2,0,home,34609,.4680574536323547
3,48,2,0,neighbor,34609,15.28067873418331
3,48,2,11,home,34609,.000173365304363
3,48,2,11,neighbor,34609,.0449016158236191
3,48,2,21,neighbor,34609,.029443208448356
3,48,2,22,home,34609,.0008668265654705
3,48,2,22,neighbor,34609,.120084373280406
3,48,2,23,home,34609,.0184056162834167
3,48,2,23,neighbor,34609,1.136409614235163
3,48,2,31,home,34609,.0227108560502529
3,48,2,31,neighbor,34609,2.200005762279034
3,48,2,42,home,34609,.0150538878515363
3,48,2,42,neighbor,34609,.854633180424571
3,48,2,44,home,34609,.1164725944399834
3,48,2,44,neighbor,34609,5.682741645723581
3,48,2,48,home,34609,.10604178160429
3,48,2,48,neighbor,34609,1.716750018298626
3,48,2,48,work,34609,36.22378540039063
3,48,2,51,home,34609,.0039585079066455
3,48,2,51,neighbor,34609,.6288826619274914
3,48,2,52,home,34609,.0211505685001612
3,48,2,52,neighbor,34609,1.840417232364416
3,48,2,53,home,34609,.0026582679711282
3,48,2,53,neighbor,34609,1.460487191565335
3,48,2,54,home,34609,.0248201340436935
3,48,2,54,neighbor,34609,2.459418009966612
3,48,2,55,neighbor,34609,.0718599213287234
3,48,2,56,home,34609,.0120199946686625
3,48,2,56,neighbor,34609,.9993065437301993
3,48,2,61,home,34609,.0413765199482441
3,48,2,61,neighbor,34609,1.870351618155837
3,48,2,62,home,34609,.0776965543627739
3,48,2,62,neighbor,34609,5.450778804719448
3,48,2,71,home,34609,.0151694649830461
3,48,2,71,neighbor,34609,.8949695387855172
3,48,2,72,home,34609,.0409431084990501
3,48,2,72,neighbor,34609,3.024675637483597
3,48,2,92,home,34609,.0165274925529957
3,48,2,92,neighbor,34609,.8905487116426229
3,48,3,0,home,34609,.1821491569280624
3,48,3,0,neighbor,34609,4.683117032051086
3,48,3,11,neighbor,34609,.0183767228882061
3,48,3,21,neighbor,34609,.0053165362332948
3,48,3,22,home,34609,.0020514894276857
3,48,3,22,neighbor,34609,.0517784397816285
3,48,3,23,home,34609,.0102863414213061
3,48,3,23,neighbor,34609,.3549365876242518
3,48,3,31,home,34609,.023606576025486
3,48,3,31,neighbor,34609,.9191251005977392
3,48,3,42,home,34609,.0088127367198467
3,48,3,42,neighbor,34609,.3178075114265084
3,48,3,44,home,34609,.0155161954462528
3,48,3,44,neighbor,34609,1.36603194475174
3,48,3,48,home,34609,1.078678965568542
3,48,3,48,neighbor,34609,.6454968368634582
3,48,3,48,work,34609,14.57727718353271
3,48,3,51,home,34609,.0029472103342414
3,48,3,51,neighbor,34609,.1923488123575225
3,48,3,52,home,34609,.0103152357041836
3,48,3,52,neighbor,34609,.5455228444188833
3,48,3,53,home,34609,.0024271144066006
3,48,3,53,neighbor,34609,.5549423454795033
3,48,3,54,home,34609,.0113843223080039
3,48,3,54,neighbor,34609,.4975873380899429
3,48,3,55,neighbor,34609,.0171631658595288
3,48,3,56,home,34609,.0134936003014445
3,48,3,56,neighbor,34609,.2831633416935802
3,48,3,61,home,34609,.0229709036648273
3,48,3,61,neighbor,34609,.529631027020514
3,48,3,62,home,34609,.0535987764596939
3,48,3,62,neighbor,34609,1.752347646281123
3,48,3,71,home,34609,.0019359126454219
3,48,3,71,neighbor,34609,.2117079345043749
3,48,3,72,home,34609,.0174810029566288
3,48,3,72,neighbor,34609,.5291398195549846
3,48,3,92,home,34609,.0114421108737588
3,48,3,92,neighbor,34609,.3384090811014175
3,48,4,0,home,34609,.0386604629456997
3,48,4,0,neighbor,34609,5.95033073425293
3,48,4,11,neighbor,34609,.0101707649591845
3,48,4,21,neighbor,34609,.0024271142901853
3,48,4,22,neighbor,34609,.0161229739460396
3,48,4,23,home,34609,.0012135572033003
3,48,4,23,neighbor,34609,.1234072076622397
3,48,4,31,home,34609,.0047386516816914
3,48,4,31,neighbor,34609,.3656852296553552
3,48,4,42,home,34609,.0009246149566025
3,48,4,42,neighbor,34609,.151463492307812
3,48,4,44,home,34609,.0047675459645689
3,48,4,44,neighbor,34609,.6948192534036934
3,48,4,48,home,34609,.016354126855731
3,48,4,48,neighbor,34609,.2151752465870231
3,48,4,48,work,34609,5.477014541625977
3,48,4,51,neighbor,34609,.0700395854073577
3,48,4,52,home,34609,.0012135572033003
3,48,4,52,neighbor,34609,.2038487137760967
3,48,4,53,neighbor,34609,.306423191446811
3,48,4,54,home,34609,.002282643225044
3,48,4,54,neighbor,34609,.2611459465697408
3,48,4,55,neighbor,34609,.0099973996984772
3,48,4,56,home,34609,.0007223554421216
3,48,4,56,neighbor,34609,.1498165219090879
3,48,4,61,home,34609,.0067034587264061
3,48,4,61,neighbor,34609,.2906469414010644
3,48,4,62,home,34609,.0091016786172986
3,48,4,62,neighbor,34609,.937790771946311
3,48,4,71,home,34609,.0024271144066006
3,48,4,71,neighbor,34609,.1269611984025687
3,48,4,72,home,34609,.0020225953776389
3,48,4,72,neighbor,34609,.1703025233000517
3,48,4,92,home,34609,.0013291339855641
3,48,4,92,neighbor,34609,.1426218613050878
3,48,5,0,home,34609,.0455661825835705
3,48,5,0,neighbor,34609,6.029096342623234
3,48,5,0,work,34609,.7585310339927673
3,48,6,0,home,34609,.0472998358309269
3,48,6,0,neighbor,34609,3.819295562803745
3,48,6,0,work,34609,.083908811211586
3,51,1,0,home,10173,.3081686794757843
3,51,1,0,neighbor,10173,2.030669366940856
3,51,1,0,work,10173,.1005603075027466
3,51,1,11,neighbor,10173,.000884694774868
3,51,1,31,neighbor,10173,.0006880959263071
3,51,1,42,neighbor,10173,.0001965988340089
3,51,1,44,home,10173,.0080605521798134
3,51,1,44,neighbor,10173,.0200530819274718
3,51,1,44,work,10173,.0010812935652211
3,51,1,48,neighbor,10173,.0001965988340089
3,51,1,48,work,10173,.0001965988340089
3,51,1,51,neighbor,10173,.0008846947603161
3,51,1,51,work,10173,.0953504368662834
3,51,1,52,neighbor,10173,.0000982994170045
3,51,1,53,neighbor,10173,.0009829941991484
3,51,1,54,neighbor,10173,.0003931976752938
3,51,1,56,neighbor,10173,.0002948982582893
3,51,1,61,neighbor,10173,.0030472820362775
3,51,1,61,work,10173,.0005897965165786
3,51,1,62,neighbor,10173,.0044234739179956
3,51,1,71,home,10173,.0008846948039718
3,51,1,71,neighbor,10173,.0101248400751501
3,51,1,71,work,10173,.0057013663463295
3,51,1,72,home,10173,.0033421802800149
3,51,1,72,neighbor,10173,.0304728201735998
3,51,1,72,work,10173,.0005897965165786
3,51,1,92,neighbor,10173,.0015727906720713
3,51,2,0,home,10173,.2178315222263336
3,51,2,0,neighbor,10173,15.04010613262653
3,51,2,0,work,10173,3.390641927719116
3,51,2,11,neighbor,10173,.0501327047968516
3,51,2,11,work,10173,.0089452471584082
3,51,2,21,neighbor,10173,.0363707847427577
3,51,2,21,work,10173,.0059962645173073
3,51,2,22,neighbor,10173,.1315246236044914
3,51,2,22,work,10173,.0305711198598146
3,51,2,23,home,10173,.0067826597951353
3,51,2,23,neighbor,10173,.9644156191498041
3,51,2,23,work,10173,.2015138119459152
3,51,2,31,home,10173,.0065860613249242
3,51,2,31,neighbor,10173,2.2085913233459
3,51,2,31,work,10173,.5260984897613525
3,51,2,42,home,10173,.0053081684745848
3,51,2,42,neighbor,10173,.8804679084569216
3,51,2,42,work,10173,.1203184872865677
3,51,2,44,home,10173,.0287034306675196
3,51,2,44,neighbor,10173,5.791506957262754
3,51,2,44,work,10173,.4837314486503601
3,51,2,48,home,10173,.0187751892954111
3,51,2,48,neighbor,10173,1.425144974142313
3,51,2,48,work,10173,.298240453004837
3,51,2,51,home,10173,.0254595503211021
3,51,2,51,neighbor,10173,.863167205825448
