age_i,naics_i,contactlvl,age_j,naics_j,num_contact_per_person_day,num_people
2,54,neighbor,2,0,7.1027908,183460
2,54,hh,2,11,0.000125368,183460
2,54,neighbor,2,11,0.00315055,183460
2,54,hh,2,21,0.017589666,183460
2,54,neighbor,2,21,0.5316636,183460
2,54,hh,2,22,0.003046986,183460
2,54,neighbor,2,22,0.084786877,183460
2,54,hh,2,23,0.051727898,183460
2,54,neighbor,2,23,1.4705331,183460
2,54,hh,2,31,0.08700534,183460
2,54,neighbor,2,31,2.4716833,183460
2,54,hh,2,42,0.035642646,183460
2,54,neighbor,2,42,0.97815871,183460
2,54,hh,2,44,0.083266109,183460
2,54,neighbor,2,44,2.2957973,183460
2,54,hh,2,48,0.036013301,183460
2,54,neighbor,2,48,1.0604709,183460
2,54,hh,2,51,0.01733893,183460
2,54,neighbor,2,51,0.50560886,183460
2,54,hh,2,52,0.031549111,183460
2,54,neighbor,2,52,0.89863187,183460
2,54,hh,2,53,0.017366184,183460
2,54,neighbor,2,53,0.4731113,183460
2,54,hh,2,54,0.084977649,183460
2,54,neighbor,2,54,2.3698354,183460
2,54,work,2,54,31.122458,183460
2,54,hh,2,55,0.022697046,183460
2,54,neighbor,2,55,0.66825467,183460
2,54,hh,2,56,0.041425925,183460
2,54,neighbor,2,56,1.1598005,183460
2,54,hh,2,61,0.006557288,183460
2,54,neighbor,2,61,0.17779897,183460
2,54,hh,2,62,0.10039791,183460
2,54,neighbor,2,62,2.9324813,183460
2,54,hh,2,71,0.007974491,183460
2,54,neighbor,2,71,0.20058869,183460
2,54,hh,2,72,0.04573204,183460
2,54,neighbor,2,72,1.2688816,183460
2,54,hh,2,81,0.039289217,183460
2,54,neighbor,2,81,1.0802791,183460
2,54,hh,2,92,0.000256187,183460
2,54,neighbor,2,92,0.008197973,183460
2,54,hh,3,0,0.050855771,183460
2,54,neighbor,3,0,1.7878611,183460
2,54,hh,3,11,2.73E-05,183460
2,54,neighbor,3,11,0.000746757,183460
2,54,hh,3,21,0.003106944,183460
2,54,neighbor,3,21,0.12853482,183460
2,54,hh,3,22,0.00055598,183460
2,54,neighbor,3,22,0.022004796,183460
2,54,hh,3,23,0.008748501,183460
2,54,neighbor,3,23,0.37592936,183460
2,54,hh,3,31,0.014624441,183460
2,54,neighbor,3,31,0.62733567,183460
2,54,hh,3,42,0.005935899,183460
2,54,neighbor,3,42,0.24878448,183460
2,54,hh,3,44,0.014210182,183460
2,54,neighbor,3,44,0.58388752,183460
2,54,hh,3,48,0.006312002,183460
2,54,neighbor,3,48,0.264341,183460
2,54,hh,3,51,0.002839856,183460
2,54,neighbor,3,51,0.12810422,183460
2,54,hh,3,52,0.005358116,183460
2,54,neighbor,3,52,0.2237436,183460
2,54,hh,3,53,0.002818053,183460
2,54,neighbor,3,53,0.12202115,183460
2,54,hh,3,54,0.014101166,183460
2,54,neighbor,3,54,0.6006977,183460
2,54,work,3,54,8.6056147,183460
2,54,hh,3,55,0.003412188,183460
2,54,neighbor,3,55,0.16404666,183460
2,54,hh,3,56,0.006540936,183460
2,54,neighbor,3,56,0.29375342,183460
2,54,hh,3,61,0.00104655,183460
2,54,neighbor,3,61,0.045410443,183460
2,54,hh,3,62,0.016308732,183460
2,54,neighbor,3,62,0.74145317,183460
2,54,hh,3,71,0.001319089,183460
2,54,neighbor,3,71,0.051776953,183460
2,54,hh,3,72,0.007914532,183460
2,54,neighbor,3,72,0.32239181,183460
2,54,hh,3,81,0.006726262,183460
2,54,neighbor,3,81,0.27352011,183460
2,54,hh,3,92,4.36E-05,183460
2,54,neighbor,3,92,0.002202115,183460
2,54,hh,4,0,0.039948761,183460
2,54,neighbor,4,0,1.8405048,183460
2,54,hh,4,11,1.64E-05,183460
2,54,neighbor,4,11,0.000408808,183460
2,54,hh,4,21,0.000746757,183460
2,54,neighbor,4,21,0.051302735,183460
2,54,hh,4,22,0.000136269,183460
2,54,neighbor,4,22,0.007396708,183460
2,54,hh,4,23,0.001907773,183460
2,54,neighbor,4,23,0.13979068,183460
2,54,hh,4,31,0.003433991,183460
2,54,neighbor,4,31,0.23209418,183460
2,54,hh,4,42,0.00132999,183460
2,54,neighbor,4,42,0.091218792,183460
2,54,hh,4,44,0.003412188,183460
2,54,neighbor,4,44,0.21818925,183460
2,54,hh,4,48,0.001379047,183460
2,54,neighbor,4,48,0.10234929,183460
2,54,hh,4,51,0.000724954,183460
2,54,neighbor,4,51,0.047917802,183460
2,54,hh,4,52,0.001220975,183460
2,54,neighbor,4,52,0.084748723,183460
2,54,hh,4,53,0.000594135,183460
2,54,neighbor,4,53,0.045715686,183460
2,54,hh,4,54,0.002954322,183460
2,54,neighbor,4,54,0.23041534,183460
2,54,work,4,54,3.2841272,183460
2,54,hh,4,55,0.00091028,183460
2,54,neighbor,4,55,0.062673062,183460
2,54,hh,4,56,0.001646135,183460
2,54,neighbor,4,56,0.10872125,183460
2,54,hh,4,61,0.00021258,183460
2,54,neighbor,4,61,0.016608525,183460
2,54,hh,4,62,0.003793743,183460
2,54,neighbor,4,62,0.28321704,183460
2,54,hh,4,71,0.000337948,183460
2,54,neighbor,4,71,0.01895236,183460
2,54,hh,4,72,0.001913224,183460
2,54,neighbor,4,72,0.12198299,183460
2,54,hh,4,81,0.001477161,183460
2,54,neighbor,4,81,0.10527635,183460
2,54,hh,4,92,5.45E-06,183460
2,54,neighbor,4,92,0.000763109,183460
2,54,hh,5,0,0.025853047,183460
2,54,neighbor,5,0,1.6744359,183460
2,54,hh,6,0,0.010214761,183460
2,54,neighbor,6,0,0.88127655,183460
2,55,hh,1,0,0.85635602,52289
2,55,neighbor,1,0,11.119222,52289
2,55,hh,2,0,0.35399416,52289
2,55,neighbor,2,0,7.2024517,52289
2,55,hh,2,11,0.000133871,52289
2,55,neighbor,2,11,0.002906921,52289
2,55,hh,2,21,0.01732678,52289
2,55,neighbor,2,21,0.53709191,52289
2,55,hh,2,22,0.003021668,52289
2,55,neighbor,2,22,0.084472835,52289
2,55,hh,2,23,0.052362829,52289
2,55,neighbor,2,23,1.5212568,52289
2,55,hh,2,31,0.087743118,52289
2,55,neighbor,2,31,2.547878,52289
2,55,hh,2,42,0.035246421,52289
2,55,neighbor,2,42,1.013827,52289
2,55,hh,2,44,0.083975598,52289
2,55,neighbor,2,44,2.3539751,52289
2,55,hh,2,48,0.036393888,52289
2,55,neighbor,2,48,1.0782,52289
2,55,hh,2,51,0.019067109,52289
2,55,neighbor,2,51,0.52921265,52289
2,55,hh,2,52,0.031937882,52289
2,55,neighbor,2,52,0.91277325,52289
2,55,hh,2,53,0.01677217,52289
2,55,neighbor,2,53,0.48245329,52289
2,55,hh,2,54,0.079634339,52289
2,55,neighbor,2,54,2.3446231,52289
2,55,hh,2,55,0.02650653,52289
2,55,neighbor,2,55,0.75430781,52289
2,55,work,2,55,44.151619,52289
2,55,hh,2,56,0.040677771,52289
2,55,neighbor,2,56,1.1876111,52289
2,55,hh,2,61,0.005928589,52289
2,55,neighbor,2,61,0.1852971,52289
2,55,hh,2,62,0.099064812,52289
2,55,neighbor,2,62,2.9744306,52289
2,55,hh,2,71,0.007592419,52289
2,55,neighbor,2,71,0.20528218,52289
2,55,hh,2,72,0.046070874,52289
2,55,neighbor,2,72,1.3017269,52289
2,55,hh,2,81,0.03863145,52289
2,55,neighbor,2,81,1.0938056,52289
2,55,hh,2,92,0.000325116,52289
2,55,neighbor,2,92,0.009543116,52289
2,55,hh,3,0,0.051387481,52289
2,55,neighbor,3,0,1.7931496,52289
2,55,hh,3,11,3.82E-05,52289
2,55,neighbor,3,11,0.000631108,52289
2,55,hh,3,21,0.002906921,52289
2,55,neighbor,3,21,0.12964486,52289
2,55,hh,3,22,0.00072673,52289
2,55,neighbor,3,22,0.022681635,52289
2,55,hh,3,23,0.008892884,52289
2,55,neighbor,3,23,0.39031154,52289
2,55,hh,3,31,0.014534606,52289
2,55,neighbor,3,31,0.63630974,52289
2,55,hh,3,42,0.005220983,52289
2,55,neighbor,3,42,0.25037771,52289
2,55,hh,3,44,0.014266863,52289
2,55,neighbor,3,44,0.59148198,52289
2,55,hh,3,48,0.00610071,52289
2,55,neighbor,3,48,0.26590678,52289
2,55,hh,3,51,0.002830423,52289
2,55,neighbor,3,51,0.13507621,52289
2,55,hh,3,52,0.00571822,52289
2,55,neighbor,3,52,0.23046912,52289
2,55,hh,3,53,0.002409685,52289
2,55,neighbor,3,53,0.12413701,52289
2,55,hh,3,54,0.012909025,52289
2,55,neighbor,3,54,0.58974165,52289
2,55,hh,3,55,0.004188262,52289
2,55,neighbor,3,55,0.17898601,52289
2,55,work,3,55,11.829946,52289
2,55,hh,3,56,0.006521448,52289
2,55,neighbor,3,56,0.30149746,52289
2,55,hh,3,61,0.000956224,52289
2,55,neighbor,3,61,0.047505211,52289
2,55,hh,3,62,0.015299585,52289
2,55,neighbor,3,62,0.74409533,52289
2,55,hh,3,71,0.001262216,52289
2,55,neighbor,3,71,0.054313526,52289
2,55,hh,3,72,0.007324677,52289
2,55,neighbor,3,72,0.33333972,52289
2,55,hh,3,81,0.006559697,52289
2,55,neighbor,3,81,0.27927479,52289
2,55,neighbor,3,92,0.002141942,52289
2,55,hh,4,0,0.041404501,52289
2,55,neighbor,4,0,1.8490505,52289
2,55,neighbor,4,11,0.000439863,52289
2,55,hh,4,21,0.000631108,52289
2,55,neighbor,4,21,0.048652679,52289
2,55,hh,4,22,5.74E-05,52289
2,55,neighbor,4,22,0.007802788,52289
2,55,hh,4,23,0.00221844,52289
2,55,neighbor,4,23,0.14075617,52289
2,55,hh,4,31,0.003174664,52289
2,55,neighbor,4,31,0.23184608,52289
2,55,hh,4,42,0.001338714,52289
2,55,neighbor,4,42,0.096004896,52289
2,55,hh,4,44,0.003232037,52289
2,55,neighbor,4,44,0.21629788,52289
2,55,hh,4,48,0.001434336,52289
2,55,neighbor,4,48,0.10308095,52289
2,55,hh,4,51,0.000573734,52289
2,55,neighbor,4,51,0.048786551,52289
2,55,hh,4,52,0.001338714,52289
2,55,neighbor,4,52,0.085735053,52289
2,55,hh,4,53,0.000688481,52289
2,55,neighbor,4,53,0.046740234,52289
2,55,hh,4,54,0.00315554,52289
2,55,neighbor,4,54,0.22742833,52289
2,55,hh,4,55,0.001147469,52289
2,55,neighbor,4,55,0.068503894,52289
2,55,work,4,55,4.3615484,52289
2,55,hh,4,56,0.00149171,52289
2,55,neighbor,4,56,0.11168697,52289
2,55,hh,4,61,0.000114747,52289
2,55,neighbor,4,61,0.017938763,52289
2,55,hh,4,62,0.003652776,52289
2,55,neighbor,4,62,0.28009716,52289
2,55,hh,4,71,0.000210369,52289
2,55,neighbor,4,71,0.019812962,52289
2,55,hh,4,72,0.002122817,52289
2,55,neighbor,4,72,0.1224158,52289
2,55,hh,4,81,0.001223967,52289
2,55,neighbor,4,81,0.1051464,52289
2,55,hh,4,92,1.91E-05,52289
2,55,neighbor,4,92,0.000898851,52289
2,55,hh,5,0,0.025378186,52289
2,55,neighbor,5,0,1.671212,52289
2,55,hh,6,0,0.010671461,52289
2,55,neighbor,6,0,0.88087362,52289
2,56,hh,1,0,0.85631508,92501
2,56,neighbor,1,0,11.179944,92501
2,56,hh,2,0,0.35308808,92501
2,56,neighbor,2,0,7.2750673,92501
2,56,hh,2,11,0.00015135,92501
2,56,neighbor,2,11,0.002897266,92501
2,56,hh,2,21,0.017361974,92501
2,56,neighbor,2,21,0.52178895,92501
2,56,hh,2,22,0.002854023,92501
2,56,neighbor,2,22,0.08713419,92501
2,56,hh,2,23,0.053804822,92501
2,56,neighbor,2,23,1.4925568,92501
2,56,hh,2,31,0.087696351,92501
2,56,neighbor,2,31,2.4902217,92501
2,56,hh,2,42,0.035772588,92501
2,56,neighbor,2,42,0.99251902,92501
2,56,hh,2,44,0.083177477,92501
2,56,neighbor,2,44,2.3071752,92501
2,56,hh,2,48,0.035934746,92501
2,56,neighbor,2,48,1.0548751,92501
2,56,hh,2,51,0.017480891,92501
2,56,neighbor,2,51,0.50885934,92501
2,56,hh,2,52,0.031826682,92501
2,56,neighbor,2,52,0.90516859,92501
2,56,hh,2,53,0.017264679,92501
2,56,neighbor,2,53,0.48127046,92501
2,56,hh,2,54,0.082161278,92501
2,56,neighbor,2,54,2.300267,92501
2,56,hh,2,55,0.022994347,92501
2,56,neighbor,2,55,0.67133325,92501
2,56,hh,2,56,0.044431951,92501
2,56,neighbor,2,56,1.1959438,92501
2,56,work,2,56,28.439196,92501
2,56,hh,2,61,0.006681009,92501
2,56,neighbor,2,61,0.17684133,92501
2,56,hh,2,62,0.099155687,92501
2,56,neighbor,2,62,2.8973742,92501
2,56,hh,2,71,0.007762078,92501
2,56,neighbor,2,71,0.20306808,92501
2,56,hh,2,72,0.046918411,92501
2,56,neighbor,2,72,1.2876509,92501
2,56,hh,2,81,0.03815094,92501
2,56,neighbor,2,81,1.0805289,92501
2,56,hh,2,92,0.000216214,92501
2,56,neighbor,2,92,0.008421531,92501
2,56,hh,3,0,0.051037285,92501
2,56,neighbor,3,0,1.8028454,92501
2,56,hh,3,11,1.08E-05,92501
2,56,neighbor,3,11,0.000789181,92501
2,56,hh,3,21,0.003016184,92501
2,56,neighbor,3,21,0.12645268,92501
2,56,hh,3,22,0.00061621,92501
2,56,neighbor,3,22,0.021945709,92501
2,56,hh,3,23,0.008832337,92501
2,56,neighbor,3,23,0.3763527,92501
2,56,hh,3,31,0.015124161,92501
2,56,neighbor,3,31,0.63051212,92501
2,56,hh,3,42,0.005989125,92501
2,56,neighbor,3,42,0.25482967,92501
2,56,hh,3,44,0.01479984,92501
2,56,neighbor,3,44,0.58610177,92501
2,56,hh,3,48,0.006129663,92501
2,56,neighbor,3,48,0.26369444,92501
2,56,hh,3,51,0.003037805,92501
2,56,neighbor,3,51,0.13070129,92501
2,56,hh,3,52,0.0054594,92501
2,56,neighbor,3,52,0.22834347,92501
2,56,hh,3,53,0.002983752,92501
2,56,neighbor,3,53,0.12351218,92501
2,56,hh,3,54,0.012929589,92501
2,56,neighbor,3,54,0.57735592,92501
2,56,hh,3,55,0.003621582,92501
2,56,neighbor,3,55,0.165382,92501
2,56,hh,3,56,0.007070194,92501
2,56,neighbor,3,56,0.30246159,92501
2,56,work,3,56,7.6595497,92501
2,56,hh,3,61,0.001113502,92501
2,56,neighbor,3,61,0.045967072,92501
2,56,hh,3,62,0.016270094,92501
2,56,neighbor,3,62,0.73651093,92501
2,56,hh,3,71,0.001286473,92501
2,56,neighbor,3,71,0.051296744,92501
2,56,hh,3,72,0.007491811,92501
2,56,neighbor,3,72,0.32571539,92501
2,56,hh,3,81,0.006875601,92501
2,56,neighbor,3,81,0.27218086,92501
2,56,hh,3,92,5.41E-05,92501
2,56,neighbor,3,92,0.002399974,92501
2,56,hh,4,0,0.041902252,92501
2,56,neighbor,4,0,1.851807,92501
2,56,neighbor,4,11,0.000486481,92501
2,56,hh,4,21,0.000756749,92501
2,56,neighbor,4,21,0.048248127,92501
2,56,hh,4,22,0.000118918,92501
2,56,neighbor,4,22,0.007816132,92501
2,56,hh,4,23,0.001881061,92501
2,56,neighbor,4,23,0.14120929,92501
2,56,hh,4,31,0.00327564,92501
2,56,neighbor,4,31,0.23332721,92501
2,56,hh,4,42,0.001416201,92501
2,56,neighbor,4,42,0.092323326,92501
2,56,hh,4,44,0.003178344,92501
2,56,neighbor,4,44,0.21831116,92501
2,56,hh,4,48,0.001362147,92501
2,56,neighbor,4,48,0.09864758,92501
2,56,hh,4,51,0.00061621,92501
2,56,neighbor,4,51,0.04750219,92501
2,56,hh,4,52,0.001027016,92501
2,56,neighbor,4,52,0.085436918,92501
2,56,hh,4,53,0.000648642,92501
2,56,neighbor,4,53,0.045242753,92501
2,56,hh,4,54,0.003318883,92501
2,56,neighbor,4,54,0.22064626,92501
2,56,hh,4,55,0.001027016,92501
2,56,neighbor,4,55,0.062572293,92501
2,56,hh,4,56,0.001837818,92501
2,56,neighbor,4,56,0.11027989,92501
2,56,work,4,56,2.8196993,92501
2,56,hh,4,61,0.000270267,92501
2,56,neighbor,4,61,0.016691711,92501
2,56,hh,4,62,0.003718879,92501
2,56,neighbor,4,62,0.2776835,92501
2,56,hh,4,71,0.000335132,92501
2,56,neighbor,4,71,0.019545734,92501
2,56,hh,4,72,0.001989168,92501
2,56,neighbor,4,72,0.12089599,92501
2,56,hh,4,81,0.001481065,92501
2,56,neighbor,4,81,0.10569616,92501
2,56,hh,4,92,2.16E-05,92501
2,56,neighbor,4,92,0.000735127,92501
2,56,hh,5,0,0.026842954,92501
2,56,neighbor,5,0,1.6812683,92501
2,56,hh,6,0,0.010356645,92501
2,56,neighbor,6,0,0.88352561,92501
2,61,hh,1,0,0.87439841,14753
2,61,neighbor,1,0,10.932421,14753
2,61,hh,2,0,0.3563343,14753
2,61,neighbor,2,0,7.0623603,14753
2,61,hh,2,11,0.000406697,14753
2,61,neighbor,2,11,0.003660273,14753
2,61,hh,2,21,0.017894665,14753
2,61,neighbor,2,21,0.49820375,14753
2,61,hh,2,22,0.00311801,14753
2,61,neighbor,2,22,0.08696536,14753
2,61,hh,2,23,0.051311597,14753
2,61,neighbor,2,23,1.4582119,14753
2,61,hh,2,31,0.088321023,14753
2,61,neighbor,2,31,2.4521792,14753
2,61,hh,2,42,0.035450418,14753
2,61,neighbor,2,42,0.97112453,14753
2,61,hh,2,44,0.081542738,14753
2,61,neighbor,2,44,2.2853656,14753
2,61,hh,2,48,0.035924897,14753
2,61,neighbor,2,48,1.0269098,14753
2,61,hh,2,51,0.017894665,14753
2,61,neighbor,2,51,0.50220293,14753
2,61,hh,2,52,0.030163357,14753
2,61,neighbor,2,52,0.88842946,14753
2,61,hh,2,53,0.017352402,14753
2,61,neighbor,2,53,0.47258183,14753
2,61,hh,2,54,0.081542738,14753
2,61,neighbor,2,54,2.2110078,14753
2,61,hh,2,55,0.021012675,14753
2,61,neighbor,2,55,0.65674776,14753
2,61,hh,2,56,0.041889787,14753
2,61,neighbor,2,56,1.1087915,14753
2,61,hh,2,61,0.007320545,14753
2,61,neighbor,2,61,0.21080458,14753
2,61,work,2,61,19.717211,14753
2,61,hh,2,62,0.10086084,14753
2,61,neighbor,2,62,2.8058701,14753
2,61,hh,2,71,0.009286247,14753
2,61,neighbor,2,71,0.19331661,14753
2,61,hh,2,72,0.044872228,14753
2,61,neighbor,2,72,1.2542534,14753
2,61,hh,2,81,0.040398564,14753
2,61,neighbor,2,81,1.0698841,14753
2,61,hh,2,92,0.000271131,14753
2,61,neighbor,2,92,0.010913035,14753
2,61,hh,3,0,0.050498202,14753
2,61,neighbor,3,0,1.7406629,14753
2,61,hh,3,11,6.78E-05,14753
2,61,neighbor,3,11,0.001016742,14753
2,61,hh,3,21,0.002846879,14753
2,61,neighbor,3,21,0.11855216,14753
2,61,hh,3,22,0.00047448,14753
2,61,neighbor,3,22,0.022436114,14753
2,61,hh,3,23,0.008337287,14753
2,61,neighbor,3,23,0.37585574,14753
2,61,hh,3,31,0.01464109,14753
2,61,neighbor,3,31,0.60509729,14753
2,61,hh,3,42,0.006168237,14753
2,61,neighbor,3,42,0.24408595,14753
2,61,hh,3,44,0.012539823,14753
2,61,neighbor,3,44,0.56585103,14753
2,61,hh,3,48,0.005897106,14753
2,61,neighbor,3,48,0.2537789,14753
2,61,hh,3,51,0.002914661,14753
2,61,neighbor,3,51,0.12512709,14753
2,61,hh,3,52,0.006032671,14753
2,61,neighbor,3,52,0.21893851,14753
2,61,hh,3,53,0.002711313,14753
2,61,neighbor,3,53,0.11617976,14753
2,61,hh,3,54,0.011387514,14753
2,61,neighbor,3,54,0.5552091,14753
2,61,hh,3,55,0.004066969,14753
2,61,neighbor,3,55,0.1622043,14753
2,61,hh,3,56,0.007320545,14753
2,61,neighbor,3,56,0.28556904,14753
2,61,hh,3,61,0.001694571,14753
2,61,neighbor,3,61,0.049210329,14753
2,61,work,3,61,5.2941098,14753
2,61,hh,3,62,0.016335661,14753
2,61,neighbor,3,62,0.711923,14753
2,61,hh,3,71,0.001559005,14753
2,61,neighbor,3,71,0.051853862,14753
2,61,hh,3,72,0.007727242,14753
2,61,neighbor,3,72,0.32650986,14753
2,61,hh,3,81,0.005083712,14753
2,61,neighbor,3,81,0.2651664,14753
2,61,neighbor,3,92,0.002372399,14753
2,61,hh,4,0,0.041279741,14753
2,61,neighbor,4,0,1.7915001,14753
2,61,neighbor,4,11,0.00047448,14753
2,61,hh,4,21,0.001084525,14753
2,61,neighbor,4,21,0.043855488,14753
2,61,hh,4,22,0.000135566,14753
2,61,neighbor,4,22,0.007456111,14753
2,61,hh,4,23,0.002575747,14753
2,61,neighbor,4,23,0.14505525,14753
2,61,hh,4,31,0.002846879,14753
2,61,neighbor,4,31,0.23235951,14753
2,61,hh,4,42,0.001559005,14753
2,61,neighbor,4,42,0.086762011,14753
2,61,hh,4,44,0.002982444,14753
2,61,neighbor,4,44,0.20429744,14753
2,61,hh,4,48,0.001084525,14753
2,61,neighbor,4,48,0.092591338,14753
2,61,hh,4,51,0.001016742,14753
2,61,neighbor,4,51,0.046905715,14753
2,61,hh,4,52,0.001287874,14753
2,61,neighbor,4,52,0.080661558,14753
2,61,hh,4,53,0.000135566,14753
2,61,neighbor,4,53,0.043584354,14753
2,61,hh,4,54,0.003389141,14753
2,61,neighbor,4,54,0.21839626,14753
2,61,hh,4,55,0.000813394,14753
2,61,neighbor,4,55,0.059106622,14753
2,61,hh,4,56,0.001626788,14753
2,61,neighbor,4,56,0.099911883,14753
2,61,hh,4,61,0.000135566,14753
2,61,neighbor,4,61,0.01897919,14753
2,61,work,4,61,1.9718702,14753
2,61,hh,4,62,0.004473666,14753
2,61,neighbor,4,62,0.27167356,14753
2,61,hh,4,71,0.000203348,14753
2,61,neighbor,4,71,0.01992815,14753
2,61,hh,4,72,0.001287874,14753
2,61,neighbor,4,72,0.11848438,14753
2,61,hh,4,81,0.001559005,14753
2,61,neighbor,4,81,0.09584491,14753
2,61,neighbor,4,92,0.000881177,14753
2,61,hh,5,0,0.024605164,14753
2,61,neighbor,5,0,1.5910662,14753
2,61,hh,6,0,0.009692944,14753
2,61,neighbor,6,0,0.81942654,14753
2,62,hh,1,0,0.83180118,226696
2,62,neighbor,1,0,10.958941,226696
2,62,hh,2,0,0.3452906,226696
2,62,neighbor,2,0,7.2253985,226696
2,62,hh,2,11,0.000123513,226696
2,62,neighbor,2,11,0.003184882,226696
2,62,hh,2,21,0.01791827,226696
2,62,neighbor,2,21,0.5419637,226696
2,62,hh,2,22,0.003008434,226696
2,62,neighbor,2,22,0.089582525,226696
2,62,hh,2,23,0.052837279,226696
2,62,neighbor,2,23,1.5214604,226696
2,62,hh,2,31,0.087284289,226696
2,62,neighbor,2,31,2.5294359,226696
2,62,hh,2,42,0.035157215,226696
2,62,neighbor,2,42,0.99525356,226696
2,62,hh,2,44,0.08191587,226696
2,62,neighbor,2,44,2.333504,226696
2,62,hh,2,48,0.037270177,226696
2,62,neighbor,2,48,1.1163541,226696
2,62,hh,2,51,0.017878568,226696
2,62,neighbor,2,51,0.52985495,226696
2,62,hh,2,52,0.031989977,226696
2,62,neighbor,2,52,0.91553003,226696
2,62,hh,2,53,0.017018385,226696
2,62,neighbor,2,53,0.48254049,226696
2,62,hh,2,54,0.081249781,226696
2,62,neighbor,2,54,2.3731914,226696
2,62,hh,2,55,0.022849984,226696
2,62,neighbor,2,55,0.68607301,226696
2,62,hh,2,56,0.040459469,226696
2,62,neighbor,2,56,1.1822441,226696
2,62,hh,2,61,0.006563856,226696
2,62,neighbor,2,61,0.18260136,226696
2,62,hh,2,62,0.1033278,226696
2,62,neighbor,2,62,3.0874827,226696
2,62,work,2,62,36.059155,226696
2,62,hh,2,71,0.00731376,226696
2,62,neighbor,2,71,0.20279582,226696
2,62,hh,2,72,0.044725094,226696
2,62,neighbor,2,72,1.2919328,226696
2,62,hh,2,81,0.038156826,226696
2,62,neighbor,2,81,1.1006987,226696
2,62,hh,2,92,0.000277905,226696
2,62,neighbor,2,92,0.008628295,226696
2,62,hh,3,0,0.049449485,226696
2,62,neighbor,3,0,1.8138477,226696
2,62,hh,3,11,2.65E-05,226696
2,62,neighbor,3,11,0.00081166,226696
2,62,hh,3,21,0.002642305,226696
2,62,neighbor,3,21,0.13024932,226696
2,62,hh,3,22,0.000498465,226696
2,62,neighbor,3,22,0.02379398,226696
2,62,hh,3,23,0.008870911,226696
2,62,neighbor,3,23,0.38865706,226696
2,62,hh,3,31,0.014799556,226696
2,62,neighbor,3,31,0.6430462,226696
2,62,hh,3,42,0.00572573,226696
2,62,neighbor,3,42,0.25537723,226696
2,62,hh,3,44,0.01378057,226696
2,62,neighbor,3,44,0.59543616,226696
2,62,hh,3,48,0.006272718,226696
2,62,neighbor,3,48,0.28070191,226696
2,62,hh,3,51,0.002876099,226696
2,62,neighbor,3,51,0.13470021,226696
2,62,hh,3,52,0.005474292,226696
2,62,neighbor,3,52,0.23025991,226696
2,62,hh,3,53,0.002924622,226696
2,62,neighbor,3,53,0.12438685,226696
2,62,hh,3,54,0.013732047,226696
2,62,neighbor,3,54,0.60218531,226696
2,62,hh,3,55,0.003718637,226696
2,62,neighbor,3,55,0.16962805,226696
2,62,hh,3,56,0.006793239,226696
2,62,neighbor,3,56,0.30186242,226696
2,62,hh,3,61,0.001032219,226696
2,62,neighbor,3,61,0.045991108,226696
2,62,hh,3,62,0.017190423,226696
2,62,neighbor,3,62,0.7852366,226696
2,62,work,3,62,9.8922167,226696
2,62,hh,3,71,0.001208667,226696
2,62,neighbor,3,71,0.051972687,226696
2,62,hh,3,72,0.007507852,226696
2,62,neighbor,3,72,0.33274958,226696
2,62,hh,3,81,0.00661238,226696
2,62,neighbor,3,81,0.28145182,226696
2,62,hh,3,92,3.97E-05,226696
2,62,neighbor,3,92,0.002461446,226696
2,62,hh,4,0,0.040953524,226696
2,62,neighbor,4,0,1.8583786,226696
2,62,hh,4,11,4.41E-06,226696
2,62,neighbor,4,11,0.000392596,226696
2,62,hh,4,21,0.000657268,226696
2,62,neighbor,4,21,0.052268237,226696
2,62,hh,4,22,0.000123513,226696
2,62,neighbor,4,22,0.007940149,226696
2,62,hh,4,23,0.001954159,226696
2,62,neighbor,4,23,0.14632371,226696
2,62,hh,4,31,0.003303984,226696
2,62,neighbor,4,31,0.24106734,226696
2,62,hh,4,42,0.00140276,226696
2,62,neighbor,4,42,0.093834914,226696
2,62,hh,4,44,0.003171648,226696
2,62,neighbor,4,44,0.22375339,226696
2,62,hh,4,48,0.001424816,226696
2,62,neighbor,4,48,0.10764636,226696
2,62,hh,4,51,0.000727847,226696
2,62,neighbor,4,51,0.049705334,226696
2,62,hh,4,52,0.00136747,226696
2,62,neighbor,4,52,0.087125488,226696
2,62,hh,4,53,0.000674913,226696
2,62,neighbor,4,53,0.047018915,226696
2,62,hh,4,54,0.003074602,226696
2,62,neighbor,4,54,0.23276547,226696
2,62,hh,4,55,0.000935173,226696
2,62,neighbor,4,55,0.062925681,226696
2,62,hh,4,56,0.001486572,226696
2,62,neighbor,4,56,0.11382645,226696
2,62,hh,4,61,0.000269083,226696
2,62,neighbor,4,61,0.017499207,226696
2,62,hh,4,62,0.004097999,226696
2,62,neighbor,4,62,0.30236527,226696
2,62,work,4,62,3.7700887,226696
2,62,hh,4,71,0.00018527,226696
2,62,neighbor,4,71,0.019828316,226696
2,62,hh,4,72,0.001821823,226696
2,62,neighbor,4,72,0.12378251,226696
2,62,hh,4,81,0.00158803,226696
2,62,neighbor,4,81,0.10712584,226696
2,62,hh,4,92,4.41E-06,226696
2,62,neighbor,4,92,0.000807248,226696
2,62,hh,5,0,0.025867241,226696
2,62,neighbor,5,0,1.7043397,226696
2,62,hh,6,0,0.010503053,226696
2,62,neighbor,6,0,0.90351397,226696
