age_i,naics_i,age_j,naics_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
1,42,1,61,school,67,.3432835936546326,147.4932861328125
1,42,1,62,school,67,.1940298527479172,82.03034973144531
1,42,1,71,school,67,.5522388219833374,235.1567230224609
1,42,1,72,school,67,2.37313437461853,1016.745788574219
1,42,1,92,school,67,.0746268630027771,31.84054565429688
1,42,2,0,hh,67,.1492537260055542,89.55223846435547
1,42,2,0,neighbor,67,.4925373047590256,14.26654851436615
1,42,2,0,school,67,3.880597114562988,1255.263549804688
1,42,2,0,work,67,.0149253727868199,1.377363085746765
1,42,2,11,school,67,.1641791015863419,38.29994201660156
1,42,2,22,neighbor,67,.0149253727868199,.5223880410194397
1,42,2,23,hh,67,.3283582031726837,197.0149230957031
1,42,2,23,neighbor,67,.0298507455736399,.7761194109916687
1,42,2,23,school,67,.0149253727868199,4.913183689117432
1,42,2,31,neighbor,67,.0298507455736399,.1194029822945595
1,42,2,31,school,67,.1194029822945595,30.1980094909668
1,42,2,42,neighbor,67,.0149253727868199,.1079601943492889
1,42,2,42,school,67,.0895522385835648,10.25761222839355
1,42,2,42,work,67,.2985074520111084,35.73532104492188
1,42,2,44,hh,67,.1791044771671295,107.4626846313477
1,42,2,44,neighbor,67,.2089552283287048,.798009991645813
1,42,2,44,school,67,1.253731369972229,303.271240234375
1,42,2,48,neighbor,67,.0149253727868199,.0149253727868199
1,42,2,48,school,67,.1791044771671295,34.35880661010742
1,42,2,51,hh,67,.1492537260055542,89.55223846435547
1,42,2,51,school,67,.0149253727868199,4.910199165344238
1,42,2,52,neighbor,67,.0298507455736399,1.019651688635349
1,42,2,52,school,67,.238805964589119,47.83497619628906
1,42,2,53,neighbor,67,.0447761192917824,1.367164134979248
1,42,2,53,school,67,.0149253727868199,.8733830451965332
1,42,2,54,hh,67,.1194029822945595,71.64179229736328
1,42,2,54,neighbor,67,.0597014911472797,1.487562067806721
1,42,2,54,school,67,.0149253727868199,.4634328186511993
1,42,2,56,neighbor,67,.0149253727868199,.1791044771671295
