age_i,naics_i,age_j,naics_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
2,42,3,71,neighbor,154486,.4148401692509651,22.26169021427631
2,42,3,71,work,154486,.0030099814757705,.1429473906755447
2,42,3,72,hh,154486,.0111854793503881,6.711287498474121
2,42,3,72,neighbor,154486,.7265318459831178,35.81764742732048
2,42,3,72,work,154486,.0036637624725699,.1472469419240952
2,42,3,81,hh,154486,.0088551715016365,5.313102722167969
2,42,3,81,neighbor,154486,.3968644384294748,15.53768843412399
2,42,3,81,work,154486,.0089393211528659,.436054915189743
2,42,3,92,hh,154486,.0049389586783946,2.963375091552734
2,42,3,92,neighbor,154486,.2849449184723198,10.28900575637817
2,42,3,92,work,154486,.0067125824280083,.6811085939407349
2,42,4,0,hh,154486,.0627176538109779,37.63059234619141
2,42,4,0,neighbor,154486,6.06354609131813,216.8161935806274
2,42,4,0,work,154486,.2911266982555389,21.02208137512207
2,42,4,11,neighbor,154486,.0137941304419655,.5255292188376188
2,42,4,11,work,154486,.0004142770194449,.0358511842787266
2,42,4,21,neighbor,154486,.0008609194228484,.029968585120514
2,42,4,22,hh,154486,.0004401693295222,.2641015946865082
2,42,4,22,neighbor,154486,.0230247401632369,.8778053596615791
2,42,4,22,work,154486,.0004272231890354,.0449736192822456
2,42,4,23,hh,154486,.0020454928744584,1.227295756340027
2,42,4,23,neighbor,154486,.1421811725012958,5.020716428756714
2,42,4,23,work,154486,.0052690859884024,.3428806364536285
2,42,4,31,hh,154486,.004472897388041,2.683738470077515
2,42,4,31,neighbor,154486,.2306616818532348,8.553031265735626
2,42,4,31,work,154486,.0196522660553455,1.78632915019989
2,42,4,42,hh,154486,.0188431311398745,11.30587863922119
2,42,4,42,neighbor,154486,.1514117778278887,5.838617876172066
2,42,4,42,work,154486,12.35824584960938,3420.688720703125
2,42,4,44,hh,154486,.0069520864635706,4.171251773834229
2,42,4,44,neighbor,154486,.8517859121784568,44.86877685785294
2,42,4,44,work,154486,.0118586793541908,.8121000528335571
2,42,4,48,hh,154486,.0046347239986062,2.780834436416626
2,42,4,48,neighbor,154486,.1913247769698501,6.725079983472824
2,42,4,48,work,154486,.0083891097456217,.5783649682998657
2,42,4,51,hh,154486,.0012622503563762,.7573502063751221
2,42,4,51,neighbor,154486,.1514441417530179,6.741204410791397
2,42,4,51,work,154486,.0026863275561482,.368887186050415
2,42,4,52,hh,154486,.0031977007165551,1.918620467185974
2,42,4,52,neighbor,154486,.2379244705662131,10.16677224636078
2,42,4,52,work,154486,.0050231087952852,.3651487529277802
2,42,4,53,hh,154486,.0016312157968059,.9787294864654541
2,42,4,53,neighbor,154486,.3673795638605952,18.78204530477524
2,42,4,53,work,154486,.0041816085577011,.2250897735357285
2,42,4,54,hh,154486,.0043175434693694,2.590526103973389
2,42,4,54,neighbor,154486,.4006770774722099,17.33081245422363
2,42,4,54,work,154486,.0087451292201877,.6355667114257813
2,42,4,55,hh,154486,.0001618269598112,.097096174955368
2,42,4,55,neighbor,154486,.0034695700378506,.1133966781198978
2,42,4,56,hh,154486,.0020908042788506,1.254482507705688
2,42,4,56,neighbor,154486,.1531465635634959,6.309192255139351
2,42,4,56,work,154486,.0069132479839027,.45493283867836
2,42,4,61,hh,154486,.0042269201949239,2.536152124404907
2,42,4,61,neighbor,154486,.3898023143410683,13.99952584505081
2,42,4,61,school,154486,.0961122661828995,24.47530937194824
2,42,4,61,work,154486,.0112825753167272,.4531333446502686
2,42,4,62,hh,154486,.0132439183071256,7.946351051330566
2,42,4,62,neighbor,154486,1.234241298399866,55.20974743366241
2,42,4,62,work,154486,.0226622484624386,1.377220153808594
2,42,4,71,hh,154486,.0006343616987579,.3806170225143433
2,42,4,71,neighbor,154486,.2359825414605439,12.74157783389091
2,42,4,71,work,154486,.0010486387182027,.0450016781687737
2,42,4,72,hh,154486,.0012816694797948,.7690016627311707
2,42,4,72,neighbor,154486,.3206892474554479,15.44728220999241
2,42,4,72,work,154486,.0024079852737486,.1724208742380142
2,42,4,81,hh,154486,.0021296427585185,1.277785658836365
2,42,4,81,neighbor,154486,.2386041469871998,9.505594968795776
2,42,4,81,work,154486,.0088875368237495,.6852213740348816
2,42,4,92,hh,154486,.0027510584332049,1.650635004043579
2,42,4,92,neighbor,154486,.1383037981577218,5.180293768644333
2,42,4,92,work,154486,.0040262546390295,.2297144830226898
2,42,5,0,hh,154486,.0684010237455368,41.04061508178711
2,42,5,0,neighbor,154486,8.409370571374893,312.5097522735596
2,42,5,0,school,154486,.0214323624968529,5.46638298034668
2,42,5,0,work,154486,3.370311975479126,876.8301391601563
2,42,6,0,hh,154486,.0243193563073874,14.59161376953125
2,42,6,0,neighbor,154486,5.810960128903389,213.4178838729858
2,42,6,0,school,154486,.003728493116796,.9535582661628723
2,42,6,0,work,154486,1.064886093139648,240.7091064453125
2,44,1,0,hh,666446,.6277087926864624,376.6252746582031
2,44,1,0,neighbor,666446,1.76498768478632,57.05277907848358
2,44,1,0,school,666446,4.968701362609863,1407.110473632813
2,44,1,0,work,666446,1.301919460296631,89.52227020263672
2,44,1,11,hh,666446,.0000420139076596,.0252083446830511
2,44,1,11,neighbor,666446,.0006047001597835,.0213493854971603
2,44,1,11,school,666446,.0012349087046459,.3468212485313416
2,44,1,11,work,666446,.0015830239281058,.0338648967444897
2,44,1,23,hh,666446,.0000615203607595,.0369122177362442
2,44,1,23,neighbor,666446,.0008552831059205,.0267167040146887
2,44,1,23,school,666446,.0012559157330543,.3619072437286377
2,44,1,23,work,666446,.0014119673287496,.0626053288578987
2,44,1,31,hh,666446,.0000300099327433,.0180059596896172
2,44,1,31,neighbor,666446,.0013714539895773,.0487873358651996
2,44,1,31,school,666446,.0063440999947488,1.817761182785034
2,44,1,31,work,666446,.00320656131953,.1777858138084412
2,44,1,42,hh,666446,.0000105034769149,.0063020861707628
2,44,1,42,neighbor,666446,.0004531499953373,.0148486389225582
2,44,1,42,school,666446,.0022027289960533,.6367233991622925
2,44,1,42,work,666446,.0033731164876372,.0833080112934113
2,44,1,44,hh,666446,.0042824177071452,2.569450616836548
2,44,1,44,neighbor,666446,.0294232391752303,1.424694769084454
2,44,1,44,school,666446,.0953985750675201,27.02554130554199
2,44,1,44,work,666446,.3787538707256317,91.46159362792969
2,44,1,48,hh,666446,.0001455481833545,.0873289108276367
2,44,1,48,neighbor,666446,.0011898938773811,.0384208835894242
2,44,1,48,school,666446,.0005851936875843,.1652038991451263
2,44,1,48,work,666446,.001751079573296,.0694410726428032
2,44,1,51,hh,666446,.0001875620801002,.1125372499227524
2,44,1,51,neighbor,666446,.0006647200261796,.0250208505894989
2,44,1,51,school,666446,.0089414594694972,2.498634099960327
2,44,1,51,work,666446,.0011493804631755,.0396139211952686
2,44,1,52,hh,666446,.0000420139076596,.0252083446830511
2,44,1,52,neighbor,666446,.0011778898583543,.0356721587886568
2,44,1,52,school,666446,.0016235373914242,.4529755115509033
2,44,1,52,work,666446,.0009498143917881,.0448780506849289
2,44,1,53,hh,666446,.0001110367520596,.0666220486164093
2,44,1,53,neighbor,666446,.0006977309367358,.0346576566807926
2,44,1,53,school,666446,.0027279029600322,.7708736062049866
2,44,1,53,work,666446,.0007577508222312,.0163211021572351
2,44,1,54,hh,666446,1.50049663716e-06,.0009002980077639
2,44,1,54,neighbor,666446,.0009378104241478,.0298011474078521
2,44,1,54,school,666446,.0028554452583194,.8358544111251831
2,44,1,54,work,666446,.0012319077504799,.0715326219797134
2,44,1,56,hh,666446,.0000735243374947,.044114600867033
2,44,1,56,neighbor,666446,.0010413447089377,.0376216766744619
2,44,1,56,school,666446,.0034436399582773,.9670751690864563
2,44,1,56,work,666446,.001434474834241,.045494832098484
2,44,1,61,hh,666446,.0006467140628956,.3880284428596497
2,44,1,61,neighbor,666446,.0016040309255914,.0489895795471966
2,44,1,61,school,666446,.0288110356777906,8.155643463134766
2,44,1,61,work,666446,.0021802217233926,.1464695185422897
2,44,1,62,hh,666446,.0009288074215874,.5572844743728638
2,44,1,62,neighbor,666446,.0052832488654531,.2234382694587111
2,44,1,62,school,666446,.0231106504797935,6.504408836364746
2,44,1,62,work,666446,.0047745802439749,.2119566947221756
2,44,1,71,hh,666446,.0007772572571412,.4663543403148651
2,44,1,71,neighbor,666446,.0089249540687888,.3936413670890033
2,44,1,71,school,666446,.0544320158660412,15.45723915100098
2,44,1,71,work,666446,.0046305325813591,.2280271500349045
2,44,1,72,hh,666446,.0031090290285647,1.86541736125946
2,44,1,72,neighbor,666446,.0259570921189152,1.101129738613963
2,44,1,72,school,666446,.1223639994859695,34.76448059082031
2,44,1,72,work,666446,.015144512988627,.9231972098350525
2,44,1,81,hh,666446,.0000855283069541,.0513169839978218
2,44,1,81,neighbor,666446,.0024938254969129,.0787359148234827
2,44,1,81,school,666446,.0179459396749735,5.10599946975708
2,44,1,81,work,666446,.0034826528280973,.1442908048629761
2,44,1,92,neighbor,666446,.0001020337713271,.0047283401145251
2,44,1,92,school,666446,.0015410101041198,.4408050775527954
2,44,1,92,work,666446,.000103534272057,.0042812670581043
2,44,2,0,hh,666446,.3178007006645203,190.680419921875
2,44,2,0,neighbor,666446,12.85245761275291,440.772834777832
2,44,2,0,school,666446,4.027486324310303,1111.943359375
2,44,2,0,work,666446,32.45092391967773,2295.85205078125
2,44,2,11,hh,666446,.000570188742131,.3421132564544678
2,44,2,11,neighbor,666446,.0261341505683959,1.001328364014626
2,44,2,11,school,666446,.0257635284215212,6.02653169631958
2,44,2,11,work,666446,.0492327958345413,3.97157883644104
2,44,2,21,hh,666446,.0001185392393381,.0711235404014587
2,44,2,21,neighbor,666446,.0029454749383149,.1060149571858346
2,44,2,21,school,666446,.0021607151720673,.4962261319160461
2,44,2,21,work,666446,.0045134937390685,.2732299268245697
2,44,2,22,hh,666446,.0027924242895097,1.675454616546631
2,44,2,22,neighbor,666446,.1041629787068814,3.608505092561245
2,44,2,22,school,666446,.0538423210382462,13.24623680114746
2,44,2,22,work,666446,.1986012309789658,12.32457160949707
2,44,2,23,hh,666446,.0548161454498768,32.88968658447266
2,44,2,23,neighbor,666446,1.069812128320336,35.54290270805359
2,44,2,23,school,666446,.6483991146087646,161.6907958984375
2,44,2,23,work,666446,1.986684560775757,113.0841827392578
2,44,2,31,hh,666446,.0456150993704796,27.36906051635742
2,44,2,31,neighbor,666446,1.002894448116422,34.04289603233337
2,44,2,31,school,666446,.6679055690765381,167.3710479736328
2,44,2,31,work,666446,1.684807181358337,100.5585556030273
2,44,2,42,hh,666446,.021104484796524,12.66269111633301
2,44,2,42,neighbor,666446,.5522457920014858,20.26075768470764
2,44,2,42,school,666446,.3403411507606506,84.5638427734375
2,44,2,42,work,666446,.9240943789482117,55.15041732788086
2,44,2,44,hh,666446,.2739996910095215,164.3998107910156
2,44,2,44,neighbor,666446,5.897675339132547,281.1660194396973
2,44,2,44,school,666446,3.35163688659668,831.3740844726563
2,44,2,44,work,666446,106.0693435668945,26208.6015625
2,44,2,48,hh,666446,.0505712404847145,30.34274482727051
2,44,2,48,neighbor,666446,.8912845272570848,28.81216895580292
2,44,2,48,school,666446,.6025019288063049,152.6419067382813
2,44,2,48,work,666446,1.823052406311035,100.4527130126953
2,44,2,51,hh,666446,.0244836043566465,14.69016265869141
2,44,2,51,neighbor,666446,1.06066057831049,43.77738046646118
2,44,2,51,school,666446,.5148969292640686,130.5697326660156
2,44,2,51,work,666446,1.362880110740662,77.61721038818359
2,44,2,52,hh,666446,.0423560217022896,25.41361236572266
2,44,2,52,neighbor,666446,2.458487294614315,95.27387714385986
2,44,2,52,school,666446,.8246489763259888,209.2909545898438
2,44,2,52,work,666446,2.952273607254028,179.0358123779297
2,44,2,53,hh,666446,.012725711800158,7.635426998138428
2,44,2,53,neighbor,666446,1.143024316057563,52.07157719135284
2,44,2,53,school,666446,.2351458370685577,59.32596969604492
2,44,2,53,work,666446,.7654723525047302,43.31352996826172
2,44,2,54,hh,666446,.0608916543424129,36.53499221801758
2,44,2,54,neighbor,666446,2.654794208705425,93.97108173370361
2,44,2,54,school,666446,1.231876254081726,312.3255920410156
2,44,2,54,work,666446,3.808929681777954,225.4479827880859
2,44,2,55,hh,666446,.000727740873117,.4366445243358612
2,44,2,55,neighbor,666446,.0320296012796462,1.100581862032413
2,44,2,55,school,666446,.0143912639468908,3.750856161117554
2,44,2,55,work,666446,.0467674806714058,2.608611106872559
2,44,2,56,hh,666446,.0336816497147083,20.2089900970459
2,44,2,56,neighbor,666446,.777606887742877,25.60013842582703
2,44,2,56,school,666446,.5834246277809143,145.9492645263672
2,44,2,56,work,666446,1.398032307624817,78.98860931396484
2,44,2,61,hh,666446,.0626457333564758,37.58744049072266
2,44,2,61,neighbor,666446,1.816811844706535,60.47934556007385
2,44,2,61,school,666446,2.815919160842896,701.75927734375
2,44,2,61,work,666446,3.013031721115112,161.8758392333984
2,44,2,62,hh,666446,.1227166205644608,73.62997436523438
2,44,2,62,neighbor,666446,5.817841079086065,259.8302516937256
2,44,2,62,school,666446,2.126341819763184,527.1431884765625
2,44,2,62,work,666446,4.581863880157471,243.2699584960938
2,44,2,71,hh,666446,.0195454694330692,11.72728157043457
2,44,2,71,neighbor,666446,1.305213001556695,63.72210150957108
2,44,2,71,school,666446,.6552609205245972,161.4718933105469
2,44,2,71,work,666446,.8533729910850525,46.76442718505859
2,44,2,72,hh,666446,.0910576432943344,54.63458633422852
2,44,2,72,neighbor,666446,3.429154003039002,156.7877042293549
2,44,2,72,school,666446,2.141711473464966,530.503662109375
2,44,2,72,work,666446,2.600339651107788,136.173583984375
2,44,2,81,hh,666446,.0471756160259247,28.30537033081055
2,44,2,81,neighbor,666446,.9736872874200344,34.70576536655426
2,44,2,81,school,666446,.7508485317230225,186.3942565917969
2,44,2,81,work,666446,1.54420018196106,84.24148559570313
2,44,2,92,hh,666446,.0232021789997816,13.92130756378174
2,44,2,92,neighbor,666446,.7235349807888269,24.14942312240601
2,44,2,92,school,666446,.3420037031173706,85.23091125488281
2,44,2,92,work,666446,1.285337448120117,72.34674072265625
2,44,3,0,hh,666446,.0848515853285789,50.91094970703125
2,44,3,0,neighbor,666446,3.760357245802879,127.5808484554291
2,44,3,0,work,666446,9.901761054992676,679.72314453125
2,44,3,11,hh,666446,.0009858263656497,.5914958119392395
2,44,3,11,neighbor,666446,.0100338209304027,.3913611806929111
2,44,3,11,work,666446,.0178889203816652,1.391084551811218
2,44,3,21,hh,666446,.000052517381846,.0315104275941849
2,44,3,21,neighbor,666446,.0017090656401706,.0588975984137505
2,44,3,21,work,666446,.0033626130316406,.2204555720090866
2,44,3,22,hh,666446,.0016820568125695,1.009234070777893
2,44,3,22,neighbor,666446,.0441791244084015,1.528482753783464
2,44,3,22,work,666446,.0931193232536316,6.976655006408691
2,44,3,23,hh,666446,.0192693788558245,11.56162738800049
2,44,3,23,neighbor,666446,.3800533013418317,13.0504475235939
2,44,3,23,work,666446,.6674104332923889,40.40519714355469
2,44,3,31,hh,666446,.0215516332536936,12.93097972869873
2,44,3,31,neighbor,666446,.4400626644492149,15.14309769868851
2,44,3,31,work,666446,.7546703219413757,46.065185546875
2,44,3,42,hh,666446,.0108140790835023,6.488447666168213
2,44,3,42,neighbor,666446,.2232769066467881,8.130706548690796
2,44,3,42,work,666446,.4157636165618896,26.25483512878418
2,44,3,44,hh,666446,.0526854395866394,31.61126327514648
2,44,3,44,neighbor,666446,1.514520326629281,75.00478202104568
2,44,3,44,work,666446,26.15639495849609,6525.13671875
2,44,3,48,hh,666446,.0244475919753313,14.66855525970459
2,44,3,48,neighbor,666446,.4405968366190791,14.39816415309906
2,44,3,48,work,666446,.9225068688392639,55.08562469482422
2,44,3,51,hh,666446,.0050131594762206,3.007895708084106
2,44,3,51,neighbor,666446,.2510120910592377,10.28112322092056
2,44,3,51,work,666446,.3579959869384766,20.89803504943848
2,44,3,52,hh,666446,.013768557459116,8.261134147644043
2,44,3,52,neighbor,666446,.5724139697849751,22.69309657812119
2,44,3,52,work,666446,.8895979523658752,57.9900016784668
2,44,3,53,hh,666446,.0066366968676448,3.982018232345581
2,44,3,53,neighbor,666446,.5564201669767499,25.92420634627342
2,44,3,53,work,666446,.3852900266647339,22.75082397460938
2,44,3,54,hh,666446,.0146568510681391,8.794110298156738
2,44,3,54,neighbor,666446,.6067048134282231,22.1003201007843
2,44,3,54,work,666446,1.019237875938416,64.97225189208984
2,44,3,55,hh,666446,.0001605531433597,.096331886947155
2,44,3,55,neighbor,666446,.009844758635154,.3774772044271231
2,44,3,55,work,666446,.0115943374112248,.8289357423782349
2,44,3,56,hh,666446,.0116558577865362,6.993514537811279
2,44,3,56,neighbor,666446,.2595889260992408,8.790887206792831
2,44,3,56,work,666446,.4839056730270386,27.25108337402344
2,44,3,61,hh,666446,.0274170748889446,16.45024490356445
2,44,3,61,neighbor,666446,.5833510784432292,19.6565089225769
2,44,3,61,school,666446,.4140320420265198,105.0795364379883
2,44,3,61,work,666446,.9572343230247498,53.82748031616211
2,44,3,62,hh,666446,.0587624497711658,35.25746917724609
2,44,3,62,neighbor,666446,2.297820039093494,104.4553450345993
2,44,3,62,work,666446,1.693889617919922,92.83152008056641
2,44,3,71,hh,666446,.0031195324845612,1.871719479560852
2,44,3,71,neighbor,666446,.3412894592620432,16.59651982784271
2,44,3,71,work,666446,.1901789456605911,10.96354961395264
2,44,3,72,hh,666446,.0119994720444083,7.19968318939209
2,44,3,72,neighbor,666446,.6629434241913259,30.90093791484833
2,44,3,72,work,666446,.4527658522129059,24.99220657348633
2,44,3,81,hh,666446,.0160298049449921,9.61788272857666
2,44,3,81,neighbor,666446,.3537510889582336,12.97940471768379
2,44,3,81,work,666446,.5678404569625854,33.26840591430664
2,44,3,92,hh,666446,.0115718301385641,6.943098068237305
2,44,3,92,neighbor,666446,.2641774360090494,8.883371978998184
2,44,3,92,work,666446,.4821560978889465,27.16939163208008
2,44,4,0,hh,666446,.0980739593505859,58.84437561035156
2,44,4,0,neighbor,666446,5.639333128929138,191.8455667495728
2,44,4,0,work,666446,14.87260150909424,1045.91552734375
2,44,4,11,hh,666446,.0001740576117299,.1044345647096634
2,44,4,11,neighbor,666446,.0093060802901164,.3398729702457786
2,44,4,11,work,666446,.0099602965638041,.7083019018173218
2,44,4,21,hh,666446,.000018005959646,.0108035756275058
2,44,4,21,neighbor,666446,.0009198044513141,.0318115322152153
2,44,4,21,work,666446,.002340774750337,.1602908223867416
2,44,4,22,hh,666446,.0002925968437921,.1755581051111221
2,44,4,22,neighbor,666446,.0210084542923141,.7480039298534393
2,44,4,22,work,666446,.0531716011464596,4.893149852752686
2,44,4,23,hh,666446,.0038532754406333,2.311965227127075
2,44,4,23,neighbor,666446,.13280746107921,4.530326992273331
2,44,4,23,work,666446,.2513737082481384,15.97413158416748
2,44,4,31,hh,666446,.0074079521000385,4.444771289825439
2,44,4,31,neighbor,666446,.1964705351274461,6.687987089157104
2,44,4,31,work,666446,.3601942360401154,22.09575080871582
2,44,4,42,hh,666446,.0023392743896693,1.403564691543579
2,44,4,42,neighbor,666446,.1250949054956436,4.558117166161537
2,44,4,42,work,666446,.2055650353431702,13.08637523651123
2,44,4,44,hh,666446,.0181980226188898,10.91881370544434
2,44,4,44,neighbor,666446,.7917235461063683,39.53669583797455
2,44,4,44,work,666446,13.88171863555908,3453.982421875
2,44,4,48,hh,666446,.0062450673431158,3.747040510177612
2,44,4,48,neighbor,666446,.1814040436875075,5.966147631406784
2,44,4,48,work,666446,.3736371695995331,23.5707950592041
2,44,4,51,hh,666446,.0018141004256904,1.088460206985474
2,44,4,51,neighbor,666446,.1205033876467496,4.886275500059128
2,44,4,51,work,666446,.156378760933876,9.63228702545166
2,44,4,52,hh,666446,.0036206983495504,2.17241907119751
2,44,4,52,neighbor,666446,.1996350791305304,8.30002236366272
2,44,4,52,work,666446,.2950936853885651,17.95762825012207
2,44,4,53,hh,666446,.0018035969696939,1.082158207893372
2,44,4,53,neighbor,666446,.3212608329486102,15.00207683444023
2,44,4,53,work,666446,.2221500277519226,13.37838840484619
2,44,4,54,hh,666446,.0061205257661641,3.672315359115601
2,44,4,54,neighbor,666446,.3289748905226588,12.28501260280609
2,44,4,54,work,666446,.5301464796066284,33.25027465820313
2,44,4,55,hh,666446,.000052517381846,.0315104275941849
2,44,4,55,neighbor,666446,.0032155643748411,.1111878509400412
2,44,4,55,work,666446,.008003649301827,.4348104894161224
2,44,4,56,hh,666446,.0034151303116232,2.049078226089478
2,44,4,56,neighbor,666446,.1385363526642323,4.82895427942276
2,44,4,56,work,666446,.2503458559513092,15.02965831756592
2,44,4,61,hh,666446,.0088454280048609,5.307256698608398
2,44,4,61,neighbor,666446,.3371150852181017,11.39855134487152
2,44,4,61,school,666446,.2414929270744324,61.24727249145508
2,44,4,61,work,666446,.5223844051361084,29.58368492126465
2,44,4,62,hh,666446,.0207023527473211,12.42141151428223
2,44,4,62,neighbor,666446,1.259360847063363,57.17620462179184
2,44,4,62,work,666446,.9219561815261841,49.02586364746094
2,44,4,71,hh,666446,.0015230041462928,.9138025045394897
2,44,4,71,neighbor,666446,.1925977490609512,9.422057561576366
2,44,4,71,work,666446,.1203608363866806,6.818187713623047
2,44,4,72,hh,666446,.0049501382745802,2.970082998275757
2,44,4,72,neighbor,666446,.2872265672776848,13.12076753377914
2,44,4,72,work,666446,.1920050531625748,10.97736930847168
2,44,4,81,hh,666446,.0060905157588422,3.654309511184692
2,44,4,81,neighbor,666446,.2099990099668503,7.715164661407471
2,44,4,81,work,666446,.3064314424991608,17.90066909790039
2,44,4,92,hh,666446,.0036942227743566,2.216533660888672
2,44,4,92,neighbor,666446,.1191769489087164,4.004755675792694
2,44,4,92,work,666446,.2158584445714951,12.46856021881104
2,44,5,0,hh,666446,.0827433913946152,49.64603424072266
2,44,5,0,neighbor,666446,7.778064578771591,276.6117262840271
2,44,5,0,school,666446,.0555348806083202,13.98021602630615
2,44,5,0,work,666446,21.55205535888672,2031.63330078125
2,44,6,0,hh,666446,.0330379344522953,19.82276153564453
2,44,6,0,neighbor,666446,5.366749957203865,188.7805924415588
2,44,6,0,school,666446,.0093390913680196,2.460307121276855
2,44,6,0,work,666446,14.14375019073486,1118.84814453125
2,48,1,0,hh,301715,.7233448624610901,434.0069274902344
2,48,1,0,neighbor,301715,1.871060382574797,73.24632585048676
2,48,1,0,school,301715,.7724938988685608,224.1691284179688
2,48,1,11,hh,301715,.0000563445646549,.0338067375123501
2,48,1,11,neighbor,301715,.0004872147601418,.0186816044442821
2,48,1,11,school,301715,.0001358898298349,.0398380011320114
2,48,1,23,neighbor,301715,.0011169480876561,.0336098877596669
2,48,1,23,school,301715,.0001690336939646,.046655859798193
2,48,1,31,hh,301715,.0001491473813076,.0894884318113327
2,48,1,31,neighbor,301715,.0013555839123001,.0440231319807936
2,48,1,31,school,301715,.0012859818525612,.3882316648960114
2,48,1,42,hh,301715,.0001922343944898,.1153406351804733
2,48,1,42,neighbor,301715,.0004606996481016,.0148823588751839
2,48,1,42,school,301715,.0005303017678671,.1584017425775528
2,48,1,44,hh,301715,.0020847488194704,1.25084924697876
2,48,1,44,neighbor,301715,.0267868677474326,1.276544651947916
2,48,1,44,school,301715,.0139535656198859,4.03997802734375
2,48,1,48,hh,301715,.0007324793259613,.4394876062870026
2,48,1,48,neighbor,301715,.001179921462608,.0320048641297035
2,48,1,48,school,301715,.00003977263259,.011060637421906
2,48,1,48,work,301715,.0240624435245991,6.415053367614746
2,48,1,51,hh,301715,.0001193178977701,.0715907365083694
2,48,1,51,neighbor,301715,.0006927066806384,.0210898036748404
2,48,1,51,school,301715,.0010937474435195,.3252547383308411
2,48,1,52,neighbor,301715,.0009910014323395,.032718314207159
2,48,1,52,school,301715,.0002320070198039,.0619160942733288
2,48,1,53,hh,301715,.0000795452651801,.0477271601557732
2,48,1,53,neighbor,301715,.0006728203552484,.0331211183074629
2,48,1,53,school,301715,.0002253782586195,.071668952703476
2,48,1,54,hh,301715,.000059658948885,.0357953682541847
2,48,1,54,neighbor,301715,.000924713738641,.0301496271276847
2,48,1,54,school,301715,.0002585221081972,.0766523703932762
2,48,1,56,hh,301715,.0000298294744425,.0178976841270924
2,48,1,56,neighbor,301715,.0009180849665427,.0315732994349673
2,48,1,56,school,301715,.0003977263404522,.124489888548851
2,48,1,61,hh,301715,.0016439354512841,.9863612651824951
2,48,1,61,neighbor,301715,.0015047312826937,.0477566064510029
2,48,1,61,school,301715,.0053991349413991,1.622132062911987
2,48,1,62,hh,301715,.0004839003668167,.2903402149677277
2,48,1,62,neighbor,301715,.0049483784205222,.2055830612080172
2,48,1,62,school,301715,.0037982864305377,1.101515531539917
2,48,1,71,hh,301715,.0011235768906772,.6741461157798767
2,48,1,71,neighbor,301715,.0080108711626963,.3349732900969684
2,48,1,71,school,301715,.007888238877058,2.3345947265625
2,48,1,72,hh,301715,.0018925144104287,1.13550865650177
2,48,1,72,neighbor,301715,.0250567590264836,1.102263609878719
2,48,1,72,school,301715,.0180368889123201,5.216450214385986
2,48,1,81,hh,301715,.000470642815344,.2823856770992279
2,48,1,81,neighbor,301715,.0028172281708976,.0944595611654222
2,48,1,81,school,301715,.0026283082552254,.7469546794891357
2,48,1,92,hh,301715,.0000232007023442,.0139204217121005
2,48,1,92,neighbor,301715,.0001093747432606,.0038357390167221
2,48,1,92,school,301715,.0001723480818328,.0528272911906242
2,48,2,0,hh,301715,.3702699542045593,222.1619720458984
2,48,2,0,neighbor,301715,13.28150416910648,451.9163722991943
2,48,2,0,school,301715,1.537583470344543,434.1886596679688
2,48,2,11,hh,301715,.0005535024683923,.3321014940738678
2,48,2,11,neighbor,301715,.0204563908046111,.7195720076560974
2,48,2,11,school,301715,.0081335036084056,1.946212649345398
2,48,2,21,neighbor,301715,.002734368572419,.0913039573933929
2,48,2,21,school,301715,.0005932751228102,.1555902808904648
2,48,2,22,hh,301715,.001995260361582,1.197156190872192
2,48,2,22,neighbor,301715,.099146545981057,3.296630799770355
2,48,2,22,school,301715,.0231045857071877,5.750871181488037
2,48,2,23,hh,301715,.0389539785683155,23.37238693237305
2,48,2,23,neighbor,301715,1.09979946911335,36.5510196685791
2,48,2,23,school,301715,.268806666135788,68.37057495117188
2,48,2,31,hh,301715,.040425568819046,24.25534057617188
2,48,2,31,neighbor,301715,.8974562082439661,29.89776623249054
2,48,2,31,school,301715,.2739538848400116,69.5592041015625
2,48,2,42,hh,301715,.0174137838184834,10.44826984405518
2,48,2,42,neighbor,301715,.5174253843724728,19.30523884296417
2,48,2,42,school,301715,.1461047679185867,36.7143669128418
2,48,2,44,hh,301715,.1117047518491745,67.02285003662109
2,48,2,44,neighbor,301715,5.893687777221203,273.7210643291473
2,48,2,44,school,301715,1.336145043373108,338.4031372070313
2,48,2,48,hh,301715,.185400128364563,111.2400741577148
2,48,2,48,neighbor,301715,1.044399507343769,34.11197638511658
2,48,2,48,school,301715,.3249291479587555,83.03331756591797
2,48,2,48,work,301715,17.85750770568848,4758.08203125
2,48,2,51,hh,301715,.0158295072615147,9.49770450592041
2,48,2,51,neighbor,301715,.7952173296362162,30.90173423290253
2,48,2,51,school,301715,.2381518930196762,60.66545867919922
2,48,2,52,hh,301715,.0337835364043713,20.27012252807617
2,48,2,52,neighbor,301715,1.659181706607342,62.77975988388062
2,48,2,52,school,301715,.3776974976062775,96.42064666748047
2,48,2,53,hh,301715,.0115870935842395,6.952256202697754
2,48,2,53,neighbor,301715,.9919659364968538,48.18658673763275
2,48,2,53,school,301715,.1085163131356239,27.59002685546875
2,48,2,54,hh,301715,.0331471748650074,19.8883056640625
2,48,2,54,neighbor,301715,1.993268467485905,69.06926345825195
2,48,2,54,school,301715,.5654243230819702,144.1681213378906
2,48,2,55,hh,301715,.0007987670251168,.4792602062225342
