"Policy1","Policy2","Policy3","Policy4","MSA","BaselineAdjDeaths","BaselineAdjEmpDays","Deaths","Case","EmpDaysLost","Population","Death5_17","Death18_49","Death50_59","Death60_69","Death70_79","Death80","Case5_17","Case18_49","Case50_59","Case60_69","Case70_79","Case80"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N3-E2-M2","1600","-0.0487188337312571","-0.136586695415172","6832.7315102489","812811.744056069","140377353.475162","7948739.042392","4.87638030519852","882.814859718263","1375.72635163659","3421.82060395934","577.857175678987","569.636138950517","37977.2814745226","510571.801489834","157397.333827077","85826.3153174791","12982.7431068403","8056.26884031629"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N3-E2-M2","1600","0.20148435897775","0.281459356361105","8629.85658683718","1206357.61442393","120160171.569387","7948739.042392","5.31339997535746","1091.75766521166","1698.6661765196","4315.77475234497","763.831027971574","754.513564814026","47183.5234057845","758854.87103124","234897.811618044","129160.436117564","22341.7559462189","13919.2163050812"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N3-E2-M2","1600","-0.0851955262979036","-0.172062064685981","6570.73174033084","779415.459084639","164331525.808603","7948739.042392","6.41706722527475","852.190637433825","1328.29735686211","3284.37688152729","553.892720992948","545.557076289405","67299.45036794","469637.447262797","145022.387938327","78406.3844879849","11763.3186051563","7286.47042243385"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N3-E2-M2","1600","-7.4689570546238e-05","-0.025322399738116","7182.12597781694","917555.23797747","116685636.118731","7948739.042392","6.68813524109464","917.725803086238","1429.2128611739","3587.56412627403","624.395792965974","616.539259075704","73844.2711797982","554107.191210131","170541.028315717","94141.7545880531","15359.9343118972","9561.05837187327"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N3-E2-M2","1600","-0.0444352241320116","-0.0916988822041513","6863.49923205839","855068.843349271","140425924.532845","7948739.042392","6.55292573897097","888.007966058592","1379.02862908859","3431.25027383214","583.643191649049","575.016245691053","70576.4050579739","518021.734230156","158448.145283961","86476.9132099043","13302.5930798311","8243.05248744485"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N3-E2-M2","1600","0.210157466634065","0.350973455482808","8692.15259150584","1271797.74123639","120302725.180439","7948739.042392","7.37820762400037","1102.61255461889","1706.65335337828","4338.69700158112","773.265227640996","763.546246662565","90563.1642474555","775734.347410243","237522.412469263","130814.942954764","22904.4958719382","14258.3782827307"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N3-E2-M2","1600","-0.0384069898366566","0.741293338787502","6906.79800415812","1639242.37453539","164591637.473644","7948739.042392","45.8414602751217","900.568029724699","1359.32261541358","3366.7419802929","625.702858808499","608.621059643328","810250.113757312","560686.124992079","156621.507391674","85210.9780987144","16534.4235093686","9939.2267862461"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N3-E2-M2","1600","0.0603955324435514","0.922349381667777","7616.46317068716","1809687.37139141","117495037.598915","7948739.042392","46.1812073295071","979.052092391692","1478.79054985461","3722.44192326253","703.211342225809","686.786055623019","813527.394236033","668834.701155682","188980.154304776","105203.48090389","20613.8961828063","12527.7446082274"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N3-E2-M2","1600","0.0119164371497702","0.847482687130334","7268.25419341766","1739208.34560439","140980021.684626","7948739.042392","46.032259866065","945.41073898717","1423.18851630264","3551.46763359222","659.740964429463","642.414080240101","812126.588306306","626105.417795839","175067.245535406","96433.7445111477","18382.2417290201","11093.1077266733"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N3-E2-M2","1600","0.292012117725908","1.34297993438467","9280.08692008022","2205666.27435896","121481156.866148","7948739.042392","46.8669375666622","1186.3047774683","1784.16528145859","4556.06818001599","862.354471258665","844.327272312003","820205.048082354","926025.498112465","265118.76726727","147891.760225424","28788.258033801","17636.9426376515"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N1-E1-M3","1600","-0.107121963082724","-0.219876353838932","6413.24154622266","734403.394120109","164326828.641248","7948739.042392","4.8716304488887","844.577283960991","1322.32092269437","3243.72990237387","503.784370799814","493.95743594472","37398.3663817679","460641.976480396","143720.389124656","76596.415872277","9935.23350124392","6111.0127597695"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N1-E1-M3","1600","-0.0628259652336151","-0.0794385804857256","6731.40474656087","866610.612707573","120678234.18605","7948739.042392","5.07167998564799","920.442624584862","1440.31468748354","3290.79231244842","542.178798233535","532.604643824866","41558.5188176258","553861.443314789","172496.702240193","79530.1333787317","11846.7903053288","7317.02465090474"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N1-E1-M3","1600","-0.0831007506282045","-0.126970314174631","6585.77780687014","821864.543643621","142498764.718946","7948739.042392","4.97982643831209","892.195126592488","1389.97906596605","3265.49446404674","521.536220546386","511.593103280162","39735.5324796365","524797.344782467","161765.71334394","78018.2899285848","10860.5290670271","6687.13404196523"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N1-E1-M3","1600","0.0456050178651655","0.261327714187824","7510.22789704149","1187405.81567508","124414946.693982","7948739.042392","5.60501461135258","1125.04899874813","1750.72257580295","3390.89129854032","624.200418537205","613.759590801537","52330.5492231769","781186.859609146","242581.572754625","85659.0678664434","15847.847949177","9799.91827250687"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N1-E1-M3","1600","-0.102392992288239","-0.127450143246135","6447.20814716491","821412.835634968","164366562.604412","7948739.042392","8.35619362953551","851.288199217106","1326.25941784245","3252.32691768155","510.1375110675","498.839907726771","111840.987560854","470716.2278139","145034.975787696","77224.2212410306","10306.9973997087","6289.42583177925"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N1-E1-M3","1600","-0.0560027619400999","0.0323308349173339","6780.41351263084","971829.623097472","120821451.290731","7948739.042392","8.85769118781003","931.737398201622","1448.82491230409","3301.64048072041","550.247524535084","539.105505681821","124236.153521056","571927.554289982","175416.111553751","80349.4071094592","12335.9221498069","7564.47447341596"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N1-E1-M3","1600","-0.0771993142788633","-0.0238127033960953","6628.16583212458","918976.456425503","142587770.494616","7948739.042392","8.62475891979848","901.529430898381","1396.64728200513","3275.27630943435","528.778873717861","517.309177149049","118580.433226336","539417.515023955","164037.638596398","78746.8317232798","11293.0237901092","6901.01406542636"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N1-E1-M3","1600","0.0564012037751465","0.413751459370455","7587.77325615647","1330896.55122382","124679667.152269","7948739.042392","10.1086099195295","1145.27340202447","1767.70214379536","3406.04858770726","635.440214108815","623.200298601046","154666.221731464","814234.401344695","248427.824464138","86843.3151880737","16552.8925709587","10171.895924494"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N1-E1-M3","1600","-0.0273838812575704","0.987065425031558","6985.97327220704","1870610.63930448","164907853.73023","7948739.042392","64.557152076411","955.824899745384","1389.01461281512","3385.87825851518","614.266940997301","576.431408057642","943719.497595698","648418.026249779","165833.282015735","87098.305394778","16348.0560506411","9193.47199784455"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N1-E1-M3","1600","0.0320630799775752","1.20078599915066","7412.96072830598","2071805.81624692","122408679.757406","7948739.042392","64.7538536536532","1063.64142214487","1553.43635208423","3444.73288284621","661.937594889723","624.458622687296","944590.981377669","796336.895910009","210159.379482552","91020.9310178184","18892.0418931626","10805.5865657134"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N1-E1-M3","1600","0.00716137719294285","1.13403610060947","7234.10020282876","2008967.89012195","143703036.096782","7948739.042392","64.6713310924804","1026.4172694149","1490.40206768245","3415.05231474283","637.743973124905","599.813246771195","944240.016204227","752387.430333674","195482.114729242","89160.0046403907","17673.7640533067","10024.5601611059"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N1-E1-M3","1600","0.162006478076967","1.62591735034385","8346.30029417278","2472021.74201658","126872841.443233","7948739.042392","65.1401000761344","1317.35323531742","1925.93368647435","3562.46077863875","756.810212480951","718.602281185168","946327.981975886","1092222.24463797","297600.588151021","98451.6490401671","23644.869338189","13774.4088733493"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N2-E1-M3","1600","-0.0842194026769263","-0.201472536404124","6577.74290680764","751728.629748333","164380514.079036","7948739.042392","4.92073871377543","852.270282211067","1334.67578234746","3294.02959521807","550.333784682514","541.51272363476","38245.2062298956","469451.805945142","146378.40282108","78879.1855981694","11597.8394810053","7176.18967304076"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N2-E1-M3","1600","-0.0198011581466245","-0.0353278062655913","7040.43741274803","908136.212481335","120854827.796211","7948739.042392","5.15370210330701","936.348529704155","1465.80993296061","3385.17235448437","628.165838740213","619.787054755367","43201.1288824001","575949.374981238","179121.31971044","84641.1656024905","15550.7065539314","9672.5167508354"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N2-E1-M3","1600","-0.0507634290139136","-0.0952062576507907","6818.04587249123","851767.022612083","142611189.609921","7948739.042392","5.04601581494921","904.280693193235","1409.16764730659","3336.12842387144","586.333399771351","577.089692533659","40998.6925246904","540698.845680239","166534.591511236","81666.4238597531","13507.9220083679","8360.54702779748"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N2-E1-M3","1600","0.127689846342979","0.34821160804751","8099.8155120824","1269197.75578472","124748465.692308","7948739.042392","5.7562915760541","1154.82451397556","1798.73683126697","3571.91803287168","789.419675651431","779.160166740705","55552.8946377414","823911.745581733","255448.943566101","96139.8383236004","23513.5844484086","14630.7492271369"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N2-E1-M3","1600","-0.0777044952514561","-0.103582042172222","6624.5372877234","843882.112814479","164424935.681827","7948739.042392","8.52032793871701","859.779745717181","1339.50645436138","3306.37818674576","560.250847335521","550.101725624842","115511.512559348","480918.392718364","147996.495595972","79783.1319524203","12180.5277162181","7492.05227215583"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N2-E1-M3","1600","-0.0104465350122361","0.0843996648419154","7107.62851304863","1020846.88544127","121011039.953461","7948739.042392","9.09077859386127","948.858480839418","1475.69124063942","3401.2415648822","641.24988833205","631.49655976168","129745.864645959","596243.341202031","182524.835171336","85860.7326033046","16350.1165635225","10121.9952551148"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N2-E1-M3","1600","-0.0426729085869029","0.0147969779725041","6876.1573497454","955323.362691617","142708921.011645","7948739.042392","8.82506165797028","914.654593363626","1417.01547130602","3350.45707680642","597.907432029036","587.297714582329","123220.955866104","557193.624868635","169220.605171991","82738.4807585829","14203.9733656339","8745.72266066981"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N2-E1-M3","1600","0.142091214738155","0.511685176235829","8203.25568005124","1423090.72379974","125028373.917659","7948739.042392","10.481747970968","1176.57503126342","1817.46130293727","3594.5825965371","807.963100015666","796.191901326802","163679.65340893","859645.315249368","261879.867051032","97906.4332764421","24677.3309129298","15302.1239010403"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N2-E1-M3","1600","0.0197033406325213","1.03355909524982","7324.18489264778","1914379.48207885","165006684.964022","7948739.042392","64.6795951829025","970.836606674849","1412.53236371707","3487.63895776368","711.014025659854","677.483343649424","944212.88546656","670760.699895161","172471.732231552","93395.1684959033","21171.8901157774","12367.1058738925"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N2-E1-M3","1600","0.102583088331679","1.27484630971651","7919.48214412888","2141525.71733799","122667213.965175","7948739.042392","64.8874331802826","1087.65140938299","1591.46931290649","3597.50480191705","805.272382281279","772.696804460783","945131.83773594","832744.480654103","221134.712896035","100700.31160624","26229.4032554579","15584.9711902109"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N2-E1-M3","1600","0.0658920708178932","1.19592926464301","7655.94295046138","2067233.71754909","143881270.665875","7948739.042392","64.7998404741026","1046.50292434716","1521.9215895444","3541.78853997921","757.344121533416","723.585934583104","944758.888003973","782821.532114497","204624.753527227","97213.3284913546","23800.4834491824","14014.7319628613"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N2-E1-M3","1600","0.274384576671743","1.73497238981573","9153.47424290358","2574685.45632413","127254767.483019","7948739.042392","65.2943749898135","1353.37636619153","1984.63977821112","3809.33974643506","987.273032713836","953.550944362227","946953.378817845","1143551.40811417","313635.305302594","113921.994125709","35328.1406101001","21295.2293537173"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N3-E1-M3","1600","-0.0566606034932432","-0.178575450249512","6775.68845881048","773283.799714218","164442452.226048","7948739.042392","4.97769587938469","861.318369752395","1349.26470714789","3354.26227405113","606.650567234575","599.21484474511","39264.8048526216","480318.744772649","149663.941992397","81759.6805185224","13729.7443677473","8546.88321028185"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N3-E1-M3","1600","0.0309076348472641","0.0171574206766272","7404.66155595802","957545.468305342","121053423.895718","7948739.042392","5.24799176336799","954.518456825681","1495.09497090859","3495.73716630831","730.293195571354","723.769774580713","45141.7598514378","601884.061073098","186934.221008991","90848.0295384657","20134.7028949442","12602.6939384054"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N3-E1-M3","1600","-0.0121973250418758","-0.0568431653060104","7095.05317924877","887881.791553637","142738621.685382","7948739.042392","5.12236779678406","918.230553470489","1431.45527689674","3419.97744102549","664.161495599581","656.106044459685","42500.3013083377","559647.686301064","172245.649760809","86175.2038791818","16836.1419617292","10476.8083425146"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N3-E1-M3","1600","0.221572045416599","0.446932321335538","8774.13965788449","1362132.80174244","125107641.654213","7948739.042392","5.92596864152289","1187.56543866501","1851.8873490327","3777.81590195312","979.884659626922","971.060339965211","59232.6312896493","871667.515346381","269903.582190428","108341.68481558","32592.8827881368","20394.5053122697"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N3-E1-M3","1600","-0.0480592944379604","-0.0745045082281169","6837.4687583637","871255.516666904","164492165.056177","7948739.042392","8.70223149384191","869.73529355284","1355.12360428991","3370.98909187474","620.75673434579","612.161802806575","119629.240419266","493401.334978972","151638.161411161","82992.6356057498","14566.0414293094","9028.10282244621"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N3-E1-M3","1600","0.04316298360527","0.145683132709244","7492.68758926672","1078538.74881022","121223816.509004","7948739.042392","9.34832654321168","968.364435941804","1506.50699725317","3517.79473584343","749.170482713083","741.502610972012","135893.075600797","624644.482576718","190881.288672814","92532.709749943","21297.8181309815","13289.3740789712"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N3-E1-M3","1600","-0.00156913223466837","0.0608228139163443","7171.39190061298","998651.789282333","142846021.91095","7948739.042392","9.04677070133228","929.766116520697","1440.64067907455","3439.57769043754","680.794561424034","671.566082454821","128413.500294504","578266.751297578","175406.713373206","87652.5050275066","17846.0380046772","11066.2812848615"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N3-E1-M3","1600","0.23989088455859","0.621942837862454","8905.71769587679","1526886.57888605","125402960.169033","7948739.042392","10.8864086542435","1210.88115724358","1872.43760240209","3808.6503006211","1006.43022147337","996.43200548241","173478.483654666","910088.333681037","276932.750308179","110737.554327089","34256.2855941182","21393.1713209652"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N3-E1-M3","1600","0.0734165321173395","1.08671135658377","7709.98861607677","1964416.67979859","165116705.512303","7948739.042392","64.8052788266052","987.714116729251","1439.10933869374","3603.44370792515","821.774612425117","793.14156147691","944718.601795567","696183.904764668","180060.913754806","100644.788582151","26764.5812382654","16043.8896631361"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N3-E1-M3","1600","0.182436846131631","1.35803554444418","8493.04473159356","2219839.52905091","122950048.943021","7948739.042392","65.0245361283153","1114.17869356638","1633.81303874753","3769.9313762552","968.440844828801","941.656242067329","945686.19846332","873221.030971492","233436.209565269","111731.901939039","34673.2868045651","21090.9013072296"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N3-E1-M3","1600","0.132747247716032","1.26596727359458","8136.14111900804","2133167.04971325","144077423.219397","7948739.042392","64.931751021392","1068.85006851031","1557.25027441186","3685.71128113655","894.12870328462","865.269040643316","945290.766651812","816952.559972268","214953.881989297","106450.675190082","30886.14358701","18633.0223227783"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N3-E1-M3","1600","0.39887185912663","1.85348586823156","10047.6243718198","2686253.28435481","127657849.696813","7948739.042392","65.452267037651","1391.95563404351","2048.15699238621","4081.78552375402","1244.02096244506","1216.25299215335","947591.788282208","1198497.28150206","330992.483645286","131042.181479209","48393.2092250878","29736.3402209591"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N1-E2-M3","1600","-0.107121963082724","-0.219876353838932","6413.24154622266","734403.394120109","164326828.641248","7948739.042392","4.8716304488887","844.577283960991","1322.32092269437","3243.72990237387","503.784370799814","493.95743594472","37398.3663817679","460641.976480396","143720.389124656","76596.415872277","9935.23350124392","6111.0127597695"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N1-E2-M3","1600","-0.00923374859886994","-0.0418942418493622","7116.33954847711","901954.612162304","117123915.753894","7948739.042392","5.1076728375758","931.469835449398","1458.07245789411","3623.09690302532","554.067280221084","544.525399049613","42301.9247052267","567687.126255457","176755.443212822","95121.4829450481","12413.9765374284","7674.658506322"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N1-E2-M3","1600","-0.0510799701330593","-0.0996111557338532","6815.77226448156","847620.27982474","140728287.091017","7948739.042392","4.99938847172321","900.025597191781","1402.18313814763","3464.32881732606","527.129160937453","517.106162406913","40180.9117626951","535596.446932485","165145.378887411","88667.2087209008","11158.7551044472","6871.57841680067"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N1-E2-M3","1600","0.213695510772391","0.356030508599932","8717.56516827682","1276558.41858765","121580130.193932","7948739.042392","5.7021122275732","1151.26273343862","1792.52103522204","4469.97466932425","654.240813370431","643.863804693905","54202.142082323","810235.468687872","251340.008242568","132865.240782494","17235.8359136256","10679.7228787725"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N1-E2-M3","1600","-0.102392992288239","-0.127450143246135","6447.20814716491","821412.835634968","164366562.604412","7948739.042392","8.35619362953551","851.288199217106","1326.25941784245","3252.32691768155","510.1375110675","498.839907726771","111840.987560854","470716.2278139","145034.975787696","77224.2212410306","10306.9973997087","6289.42583177925"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N1-E2-M3","1600","-0.000726318130906622","0.0732482378105512","7177.44554982654","1010349.00359726","117278150.262234","7948739.042392","8.94714993276143","943.218237722297","1466.82817230088","3644.73076220272","562.423951597857","551.29727607002","126438.349436708","586538.5665092","179763.989789829","96751.266984533","12923.0279190088","7933.80295797977"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N1-E2-M3","1600","-0.0441816554726159","0.00526279723586187","6865.32053014617","946347.946130921","140821900.19844","7948739.042392","8.67019793583192","909.558900157042","1408.94390945907","3480.69123699716","534.507666914222","522.948618682851","119753.075778211","550568.61853986","167450.625391648","89884.0734194566","11600.6457014448","7090.90730030044"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N1-E2-M3","1600","0.229200438273196","0.517075345382166","8828.93182879257","1428164.99444316","121872502.205468","7948739.042392","10.3615140869804","1172.43392257084","1810.04356658601","4515.97574374962","666.170946135977","653.946135663137","160626.030137597","844760.388326709","257359.613022559","136355.200544138","17986.0744441676","11077.6879679896"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N1-E2-M3","1600","-0.0273838812575704","0.987065425031558","6985.97327220704","1870610.63930448","164907853.73023","7948739.042392","64.557152076411","955.824899745384","1389.01461281512","3385.87825851518","614.266940997301","576.431408057642","943719.497595698","648418.026249779","165833.282015735","87098.305394778","16348.0560506411","9193.47199784455"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N1-E2-M3","1600","0.103013171096443","1.248876138379","7922.57128345279","2117077.56470218","118933978.744052","7948739.042392","64.785931807147","1075.95121058111","1571.95265820914","3896.83135819653","675.250069635852","637.800055023017","944732.750338139","811720.144716166","214603.125006308","115247.697423745","19551.8241635335","11222.0230542896"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N1-E2-M3","1600","0.0520262890403878","1.16910673667953","7556.34972037884","2041983.16185553","141979455.240018","7948739.042392","64.6885265587753","1034.872895041","1502.96784868552","3703.44564222815","644.202012574018","606.17279529137","944318.837202439","764051.444674948","198963.299821202","106373.419084788","18030.6082936978","10245.5527784558"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N1-E2-M3","1600","0.370486203358167","1.73838293144893","9843.73978807575","2577896.11833077","124207964.880559","7948739.042392","65.2325885883113","1345.16304498361","1967.88100104049","4924.1703964072","789.739788032949","751.552969023184","946731.413970844","1121276.08741994","305969.719698411","163977.847960497","25189.1649552405","14751.884325841"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N2-E2-M3","1600","-0.0842194026769263","-0.201472536404124","6577.74290680764","751728.629748333","164380514.079036","7948739.042392","4.92073871377543","852.270282211067","1334.67578234746","3294.02959521807","550.333784682514","541.51272363476","38245.2062298956","469451.805945142","146378.40282108","78879.1855981694","11597.8394810053","7176.18967304076"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N2-E2-M3","1600","0.0413947371863224","0.0104216499910335","7479.98687211491","951204.457008149","117338296.856395","7948739.042392","5.19958911512126","949.77161430308","1487.51051934932","3741.77923587438","651.90972937942","643.816184093587","44180.7549903697","593582.821474406","184543.092781905","101772.1191243","16712.7659757503","10412.9026614172"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N2-E2-M3","1600","-0.0150001493435172","-0.0638404731849682","7074.92143838962","881294.570821003","140855596.173104","7948739.042392","5.0701572066331","913.186488206456","1423.17025832835","3547.99778802499","597.408746467094","588.0880001561","41557.4555645491","553270.446923287","170474.338359811","93149.0852336465","14108.3845215463","8734.86021816428"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N2-E2-M3","1600","0.312338217058211","0.459250941050175","9426.08243046441","1373729.47128813","121987953.536118","7948739.042392","5.87751391143721","1186.00810383973","1848.82156061876","4699.52880522335","847.723908671442","838.122538199701","57965.1089883574","860440.575318464","266488.035303788","146198.411935329","26253.6855441598","16383.6541980311"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N2-E2-M3","1600","-0.0777044952514561","-0.103582042172222","6624.5372877234","843882.112814479","164424935.681827","7948739.042392","8.52032793871701","859.779745717181","1339.50645436138","3306.37818674576","560.250847335521","550.101725624842","115511.512559348","480918.392718364","147996.495595972","79783.1319524203","12180.5277162181","7492.05227215583"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N2-E2-M3","1600","0.0526125018325898","0.134099206094833","7560.5602889878","1067633.71463426","117506683.84808","7948739.042392","9.20082707329652","962.808757214833","1497.69809862433","3769.29565930133","665.515861455493","656.041085318529","132491.195873169","614799.137274605","188056.634175434","103854.160016774","17548.0565494867","10884.5307447929"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N2-E2-M3","1600","-0.00581093753198214","0.0481665952893535","7140.92444499312","986737.306287071","140958443.140656","7948739.042392","8.87998659865993","923.794161828573","1431.1436936165","3569.33749041937","609.230592959976","598.538519570035","124650.530394051","570185.010234369","173205.711530963","94744.0245391326","14821.5232865342","9130.50630202119"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N2-E2-M3","1600","0.331632700332868","0.632142732906133","9564.66819093081","1536488.69462323","122295924.300245","7948739.042392","10.7849914467938","1208.76151734444","1868.11898958653","4753.35898477385","867.391192973443","856.25251480575","170870.98417779","897677.923623958","273087.348362526","150267.405601883","27487.5179921496","17097.5148649245"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N2-E2-M3","1600","0.0197033406325213","1.03355909524982","7324.18489264778","1914379.48207885","165006684.964022","7948739.042392","64.6795951829025","970.836606674849","1412.53236371707","3487.63895776368","711.014025659854","677.483343649424","944212.88546656","670760.699895161","172471.732231552","93395.1684959033","21171.8901157774","12367.1058738925"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N2-E2-M3","1600","0.181484351422469","1.33082042674528","8486.20328361434","2194219.39189983","119232952.135778","7948739.042392","64.9230050852291","1102.41058496599","1614.0201316647","4074.49325016097","831.279811180617","799.076500556822","945288.812413284","851823.983027573","226735.738870214","126422.763846253","27530.6763829135","16417.4173595884"
