"Policy1","Policy2","Policy3","Policy4","MSA","BaselineAdjDeaths","BaselineAdjCases","BaselineAdjEmpDays","Deaths","Case","EmpDaysLost","Population","Death5_17","Death18_49","Death50_59","Death60_69","Death70_79","Death80","Case5_17","Case18_49","Case50_59","Case60_69","Case70_79","Case80"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S3-N3-B1-R2-P2-F1-E1-M2","5600","-0.0153915511875918","0.283575288106141","0.188972208886429","53452.9537034453","6423718.41908768","525110628.676525","18007950.1002994","146.443721268814","4832.52409387136","7812.85058307548","21405.1431176156","8737.81657606242","10518.1756115517","1745477.61950704","2999124.10445345","878334.362712575","501774.546663518","174963.772948146","124044.012802958"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S3-N3-B1-R2-P2-F1-E1-M2","5600","0.00858976185740246","0.365700716958717","0.0906913209947677","54754.8641405211","6834719.34352442","481704787.529058","18007950.1002994","148.351912395509","5040.61986035511","8159.28952298717","21603.8149515749","8981.6643381154","10821.123555093","1765419.18407969","3272872.50172972","963806.198314763","513362.178084761","186643.872889368","132615.408426118"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S1-N1-B2-R2-P2-F1-E1-M2","5600","-0.0426878879325964","-0.0415452595181712","0.248402230787371","51971.0754745268","4796635.94909122","551357950.463711","18007950.1002994","70.5743578450813","4636.31248434168","7666.43464450156","21093.7524066485","8387.33193814109","10116.6696430489","502646.932974271","2700231.55990479","837568.522075384","483981.094230255","158871.349988363","113336.489918151"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S1-N1-B2-R2-P2-F1-E1-M2","5600","-0.0352997808796163","-0.0120574788085046","0.0365062677138865","52372.1650088847","4944209.06134877","457773910.776402","18007950.1002994","70.7772638492151","4723.09998268135","7812.65967662549","21141.0755230151","8441.83165630309","10182.7209064105","506320.810844702","2804177.79115187","870449.536798814","486668.483064408","161425.235308048","115167.204180925"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S1-N1-B2-R2-P2-F1-E1-M2","5600","-0.040819354999248","-0.0343759518601153","0.141178537321421","52072.5153966604","4832515.11728797","504002511.317108","18007950.1002994","70.6259558768414","4658.45666219417","7704.36935891762","21105.5342786229","8400.69336562741","10132.8357754215","503530.93216047","2725440.67307885","845729.713730165","484606.73362238","159453.971326124","113753.093369986"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S1-N1-B2-R2-P2-F1-E1-M2","5600","-0.0296187752201853","0.0111725597518944","0.0394910742695731","52680.5785034762","5060464.98179168","459092153.234232","18007950.1002994","70.9214273687233","4790.67358099684","7926.91570140951","21176.4203480641","8482.91021156176","10232.7372340753","509044.751196641","2886540.51211605","896113.799066738","488746.668139834","163417.572839127","116601.678433283"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S2-N1-B2-R2-P2-F1-E1-M2","5600","-0.041657326770948","-0.0218219522520753","0.248728584157836","52027.0231338512","4895342.25276078","551502084.718705","18007950.1002994","75.0855866933158","4653.82777431255","7674.99147008305","21103.8091907721","8395.31587895654","10123.9932330337","575200.055343041","2722931.47129428","839809.747814558","484585.618125515","159264.702123702","113550.658059682"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S2-N1-B2-R2-P2-F1-E1-M2","5600","-0.0339744740351505","0.0108895629084889","0.0371435940576945","52444.1139805653","5059048.70956178","458055386.520383","18007950.1002994","75.572641215725","4745.95069107119","7827.39461126535","21152.6594890042","8451.09940203268","10191.4371459761","585037.624554079","2834866.58044558","874445.887784304","487380.303643822","161891.051620987","115427.261513011"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S2-N1-B2-R2-P2-F1-E1-M2","5600","-0.0396212889035382","-0.0130270857499251","0.141655353697013","52137.5566540504","4939356.6136376","504213097.691524","18007950.1002994","75.2617764081362","4678.76547160448","7716.87707083655","21116.3567218262","8409.36769790531","10140.9279154698","578678.438385596","2752405.31866807","849123.828699889","485266.41485113","159888.36505657","113994.247976347"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S2-N1-B2-R2-P2-F1-E1-M2","5600","-0.0278386935701078","0.0391309592741433","0.040440283379781","52777.2165347106","5200384.22738908","459511372.27811","18007950.1002994","76.1079517157222","4821.63403398097","7953.25128916707","21189.7308223497","8493.56832652622","10242.9241109709","596300.628370221","2930022.30854068","903608.339910106","489581.718055568","163961.632367434","116909.600145074"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S3-N1-B2-R2-P2-F1-E1-M2","5600","-0.0315322811489421","0.264036395949353","0.25097850654929","52576.6970631489","6325935.03029924","552495764.934793","18007950.1002994","145.635885011412","4798.57323840599","7743.31565002827","21205.6516518281","8482.70392277506","10200.8167151","1737495.5402864","2955398.67159605","860898.988366777","491682.850338502","164279.000082639","116179.97962888"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S3-N1-B2-R2-P2-F1-E1-M2","5600","-0.0221818318930219","0.307824822771764","0.0414174227263886","53084.3192877864","6545076.46012298","459942926.735621","18007950.1002994","146.587368993605","4917.82188689281","7942.46596481559","21260.4610652674","8543.33945693769","10273.6435448794","1747326.50641432","3107988.5793024","909511.545707339","494872.722056693","167155.103080666","118222.003561567"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S3-N1-B2-R2-P2-F1-E1-M2","5600","-0.0281653066444252","0.283195464172637","0.145117812557729","52759.4851882434","6421817.57071497","505742295.712745","18007950.1002994","146.165752966587","4845.1752261887","7822.89340592859","21222.529203318","8500.60942001565","10222.1121798258","1743216.38166104","3021497.86960042","882468.966012311","492697.276553637","165147.33971037","116789.737177185"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S3-N1-B2-R2-P2-F1-E1-M2","5600","-0.0129964090981612","0.359176762010815","0.0468614159084022","53582.9824670355","6802069.87609351","462347271.144138","18007950.1002994","148.02199517874","5047.14412158032","8156.15140484185","21306.4201284669","8592.70197909442","10332.5428378732","1762704.65131701","3287172.60344649","964954.897670045","497698.218431169","169598.11192306","119941.393305739"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S1-N2-B2-R2-P2-F1-E1-M2","5600","-0.038177445107394","-0.0379671834439539","0.248515101242738","52215.9408235986","4814542.61447799","551407799.800251","18007950.1002994","70.6343168781668","4643.32780071035","7679.36996520513","21152.366532092","8461.53122792607","10208.7109807869","503522.266841162","2708055.03519659","840069.386549574","486376.896497498","161359.949899446","115159.079493719"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S1-N2-B2-R2-P2-F1-E1-M2","5600","-0.0279016382112623","-0.00558994858528372","0.036757574105841","52773.7993621344","4976576.14834855","457884900.466896","18007950.1002994","70.859887422045","4734.12256865843","7833.30698171988","21236.1221137297","8563.8637878763","10335.5240227281","507648.327503701","2817988.88853412","874947.552927765","491135.675097877","166170.861932855","118684.842352235"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S1-N2-B2-R2-P2-F1-E1-M2","5600","-0.035587009755967","-0.0300421319919889","0.141339951318005","52356.571772966","4854203.94128595","504073799.951602","18007950.1002994","70.6920341474731","4666.6686156854","7719.56287875604","21173.1697835569","8486.66418025396","10239.8142805662","504522.789577198","2734974.72182714","848796.889623136","487482.96798647","162461.617418841","115964.954853169"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S1-N2-B2-R2-P2-F1-E1-M2","5600","-0.0200337616574112","0.0200325840272826","0.0398278808072239","53200.9348815226","5104805.42808941","459240904.139768","18007950.1002994","71.0203789991981","4805.06399889711","7953.96444415868","21298.7336353646","8640.9169790403","10431.2354450626","510712.014907559","2905572.66273727","902362.496775741","494813.02888556","169912.602005562","121432.622777726"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S2-N2-B2-R2-P2-F1-E1-M2","5600","-0.0369367157263928","-0.0176789999400688","0.248849438306219","52283.2982083958","4916075.87027635","551555460.060333","18007950.1002994","75.2184691940208","4661.35365542859","7688.52305569845","21165.111630815","8472.89148782876","10220.1999094309","577502.945935251","2731533.9531956","842475.904601114","487144.248289775","161922.350539145","115496.467715465"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S2-N2-B2-R2-P2-F1-E1-M2","5600","-0.0263169429343618","0.0180766703628501","0.0374102369314242","52859.8301527217","5095016.95775286","458173149.58163","18007950.1002994","75.7450651652471","4757.60413292969","7848.79784522545","21251.000734088","8577.29476942822","10349.3876058851","588203.515315996","2849659.11229304","879157.243923428","492049.822659288","166848.032729045","119099.230832066"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S2-N2-B2-R2-P2-F1-E1-M2","5600","-0.0341498648551742","-0.00805077924833408","0.14182863355376","52434.5922692758","4964260.79497352","504289626.893664","18007950.1002994","75.4065963711804","4687.56443880633","7732.78108300441","21187.0300190422","8499.16917237579","10252.6409596759","581235.832579417","2762858.46516812","852394.442373299","488330.528721982","163092.139556876","116349.386573821"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S2-N2-B2-R2-P2-F1-E1-M2","5600","-0.0179508845524583","0.0488494189697808","0.0407962368411621","53314.0112354735","5249020.75781352","459668579.439462","18007950.1002994","76.3109552569006","4836.77704156214","7981.23805877259","21315.8720014444","8656.41257528516","10447.4006031523","600158.942772982","2950233.64067024","910124.600878667","495882.998068126","170701.518728467","121919.056695039"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S3-N2-B2-R2-P2-F1-E1-M2","5600","-0.0249874915342666","0.270412935272971","0.251145769867961","52932.0041262702","6357846.74867113","552569636.927566","18007950.1002994","145.899297556003","4809.11403119802","7761.57044229771","21290.531450382","8590.42994519938","10334.4589596371","1739847.18997516","2968916.07784938","865040.099264969","495905.34059799","168708.245505631","119429.795477996"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S3-N2-B2-R2-P2-F1-E1-M2","5600","-0.0125615721788814","0.317104168632072","0.0417591942188842","53606.589127879","6591515.42281748","460093870.417859","18007950.1002994","146.876591220645","4932.50264882105","7968.76123992713","21384.2162797964","8702.12602594227","10472.1063421715","1749910.30448016","3127358.79066709","915672.593523942","501303.356985939","173991.639036072","123278.738124269"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S3-N2-B2-R2-P2-F1-E1-M2","5600","-0.0207328310401266","0.290512316210814","0.145355442803391","53162.9834264087","6458435.13233593","505847245.321121","18007950.1002994","146.437288418776","4857.16831929174","7843.89363476338","21318.5104214589","8622.84372766926","10374.1300348067","1745631.45029013","3037099.20905731","887319.523468027","497557.816267919","170269.154844961","120557.978407594"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S3-N2-B2-R2-P2-F1-E1-M2","5600","-0.00100081183926393","0.37072818603292","0.0472868722010791","54234.2059109318","6859879.5705813","462535174.292464","18007950.1002994","148.324081397222","5065.15227539335","8188.9359478811","21460.0825017349","8790.84108858401","10580.8700159412","1765357.92358068","3311137.92628958","972751.565246768","505874.033611532","178336.4319583","126421.68989444"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S1-N3-B2-R2-P2-F1-E1-M2","5600","-0.0334218663125335","-0.0341647032410171","0.248632517678619","52474.1142462027","4833572.32184627","551459656.873109","18007950.1002994","70.6974373560229","4650.66698621567","7692.92229483331","21214.1391979409","8539.8509450481","10305.8373848087","504453.882863416","2716327.63108595","842718.011766419","488936.720582521","164025.356575806","117110.718972159"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S1-N3-B2-R2-P2-F1-E1-M2","5600","-0.0201588942335248","0.00121426177704698","0.0370184351061906","53194.1416168437","5010628.16838732","458000109.958646","18007950.1002994","70.946923878351","4745.59324621321","7854.81199574175","21335.6048692849","8691.71821499646","10495.466366729","509060.869085469","2832463.55520327","879665.3862339","495852.148335396","171187.575202024","122398.63432726"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S1-N3-B2-R2-P2-F1-E1-M2","5600","-0.0300741016247233","-0.0254411884601671","0.141508013485136","52655.8594984229","4877229.59937116","504148024.756505","18007950.1002994","70.7616720766488","4675.2547204222","7735.46977659947","21244.4126063422","8577.35070494063","10352.6100180418","505579.902796089","2745046.12532136","852041.357799919","490553.190823993","165679.10288894","118329.919740858"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S1-N3-B2-R2-P2-F1-E1-M2","5600","-0.0100504163433405","0.0292919095179895","0.0401762944325605","53742.9161081941","5151144.19781654","459394781.325855","18007950.1002994","71.1246027871557","4819.98046027741","7982.016141272","21426.18315648","8805.67111811494","10637.9406292626","512484.31311841","2925395.83557307","908872.946913819","501172.695709953","176726.646434174","126491.760067122"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S2-N3-B2-R2-P2-F1-E1-M2","5600","-0.0319596135158146","-0.0132863548517898","0.248975105509568","52553.4978134878","4938059.08810826","551610961.091947","18007950.1002994","75.3568868123648","4669.22215250139","7702.69835060848","21229.7177702493","8554.77758568819","10321.7250676281","579916.284829078","2740619.55351576","845298.408731285","489877.249455723","164768.075821607","117579.515754807"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S2-N3-B2-R2-P2-F1-E1-M2","5600","-0.018303289299676","0.0256272170695302","0.0376868388206963","53294.8796967785","5132804.0563386","458295311.050909","18007950.1002994","75.9247351034981","4769.72306722788","7871.08463311191","21353.9268526853","8709.50747706974","10514.7129315802","591520.747144266","2865145.08163753","884096.379035683","496979.013356702","172087.420476471","122975.414687949"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S2-N3-B2-R2-P2-F1-E1-M2","5600","-0.0283855182737951","-0.00277964347449888","0.142008938683599","52747.5302207191","4990640.46453685","504369258.813885","18007950.1002994","75.5575403989119","4696.75764226159","7749.42775857468","21261.4685917496","8593.89361040433","10370.42507733","583917.794928289","2773885.79379044","855851.914295479","491600.059587648","166518.233280425","118866.668654567"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S2-N3-B2-R2-P2-F1-E1-M2","5600","-0.00765389913508685","0.058992282362786","0.0411641183791789","53873.0195249755","5299781.23832734","459831054.646421","18007950.1002994","76.5223314679466","4852.4599274151","8010.24946582858","21447.2919079589","8826.1908568998","10660.3050354052","604194.995640834","2971255.92970628","916908.375597509","502487.172177294","177770.834135907","127163.931069518"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S3-N3-B2-R2-P2-F1-E1-M2","5600","-0.0181325865587497","0.27707484791893","0.251318652611098","53304.1468991052","6391186.63248374","552645990.744129","18007950.1002994","146.166151744185","4820.05027862737","7780.58004921538","21379.4076567911","8703.39367624918","10474.549086478","1742224.65387298","2982997.20034082","869372.191982553","500352.677896409","173382.290811519","122857.617579465"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S3-N3-B2-R2-P2-F1-E1-M2","5600","-0.00254534039798859","0.326741830906961","0.0421114956501265","54150.3557127716","6639747.5984022","460249464.656867","18007950.1002994","147.16950176279","4947.66724134759","7996.00296290385","21513.0892262505","8867.64570671619","10678.7810737907","1752520.93732748","3147414.49776421","922073.504476694","508026.42705272","181147.596941395","128564.634839704"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S3-N3-B2-R2-P2-F1-E1-M2","5600","-0.012954437416734","0.298150071880855","0.145600991851079","53585.2610482795","6496658.67265551","505955692.275422","18007950.1002994","146.712363336616","4869.59985145935","7865.73793009048","21418.9469591683","8750.92644471615","10533.3374995086","1748072.84837858","3053330.48359154","892386.093645743","502672.903490616","175668.634291197","124527.709257829"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S3-N3-B2-R2-P2-F1-E1-M2","5600","0.0114292014541582","0.382656282128829","0.0477236579075446","54909.0131664534","6919574.33979814","462728081.08642","18007950.1002994","148.629810971911","5083.67564333203","8222.74361899592","21619.3909612323","8996.41073069613","10838.1624012252","1768035.54172026","3335802.35443625","980799.191788581","514368.168078363","187421.99507471","133147.088699973"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S1-N1-B1-R1-P1-F2-E1-M2","5600","-0.048704124838859","-0.0745095796542898","0.363439380044845","51644.4627654775","4631664.31681282","602164209.278056","18007950.1002994","70.3219485291424","4535.45111695892","7500.99943550264","21070.1642989477","8369.24595621623","10098.2800093228","498135.038642665","2576969.82976927","803168.489515767","482584.494598216","157996.619556525","112809.844730375"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S1-N1-B1-R1-P1-F2-E1-M2","5600","-0.0416788731782505","-0.0472689768046849","0.151130304568775","52025.8534108884","4767991.31211532","508397718.132408","18007950.1002994","70.5111274326851","4616.68403088635","7637.61798388679","21115.9467644159","8422.35874215063","10162.734762116","501518.454434589","2672702.07486421","833539.893346093","485167.080601733","160474.655836382","114589.153032311"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S1-N1-B1-R1-P1-F2-E1-M2","5600","-0.0469940218544188","-0.0683333402623527","0.256036120916097","51737.3017572266","4662573.62389462","554729464.797505","18007950.1002994","70.3685484307011","4555.20812292009","7534.79511449478","21081.2781605964","8381.96160132581","10113.6902094588","498912.126284237","2598564.63845702","810193.25167294","483162.597328488","158541.058018332","113199.952133595"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S1-N1-B1-R1-P1-F2-E1-M2","5600","-0.0363279471644511","-0.026365231217219","0.153896510628234","52316.3473639224","4872605.17995961","509619415.487548","18007950.1002994","70.644072420463","4678.6986926953","7742.3699054712","21150.2365446091","8462.59102208389","10211.8071266424","503997.084890886","2746502.26145899","856507.628113808","487176.051435845","162425.317289554","115996.836770531"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S2-N1-B1-R1-P1-F2-E1-M2","5600","-0.0479426530264712","-0.0582681496340557","0.363575733698951","51685.8019572985","4712945.38707028","602224429.990109","18007950.1002994","74.4951698179511","4547.15328144425","7505.13126419045","21078.6183975579","8376.02090221245","10104.3829420755","563399.509592164","2590917.23189272","804258.787713397","483071.914326238","158317.297061587","112980.646484179"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S2-N1-B1-R1-P1-F2-E1-M2","5600","-0.0406528936363604","-0.0280729784028101","0.151508784183064","52081.5523407721","4864058.67150555","508564873.989135","18007950.1002994","74.9529023899884","4633.31479390233","7646.94038591749","21125.8407912105","8430.34795813457","10170.1555092172","572575.272125953","2693981.54451375","836079.303423513","485755.322692993","160863.841794366","114803.386954965"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S2-N1-B1-R1-P1-F2-E1-M2","5600","-0.0460863669795351","-0.0506733375030699","0.256289949458099","51786.5770138673","4750954.01424423","554841568.3978","18007950.1002994","74.6569431122982","4569.38100626594","7542.28463227621","21090.4214067625","8389.35423286116","10120.4787925893","566539.659756328","2616185.41652471","812238.444259961","483698.627573651","158897.614040114","113394.252089471"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S2-N1-B1-R1-P1-F2-E1-M2","5600","-0.0348833135359971","-0.00255027469278923","0.154550952652895","52394.7744123123","4991788.3523791","509908450.387131","18007950.1002994","75.4523853999942","4702.88005330316","7762.11277775941","21161.7693260032","8471.91471880929","10220.6451510373","582994.443862554","2779606.45109504","862159.612817605","487880.8252609","162889.678780266","116257.340562733"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S3-N1-B1-R1-P1-F2-E1-M2","5600","-0.0389319431877418","0.220069194001349","0.364687983017984","52174.9802254981","6105898.91118241","602715655.886558","18007950.1002994","144.656957805665","4670.42850130822","7548.89313371882","21174.9085209988","8459.23357325143","10176.8595384152","1728007.64578082","2791441.02257197","818100.977229091","489786.532737623","163099.59365156","115463.139211343"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S3-N1-B1-R1-P1-F2-E1-M2","5600","-0.0300204438866631","0.261573064514958","0.154436484116311","52658.7724986026","6313607.16168564","509857895.256607","18007950.1002994","145.604829353777","4783.58762932103","7735.15272325413","21228.0232958841","8518.40169118205","10248.0023296076","1737934.5997879","2936053.54479441","863393.002696325","492867.990077315","165902.394960107","117455.629369589"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S3-N1-B1-R1-P1-F2-E1-M2","5600","-0.035799346918592","0.237871756907665","0.258501160536859","52345.044298733","6194992.75110589","555818151.728365","18007950.1002994","145.183624486544","4713.72165864479","7621.88423603493","21190.8656586783","8476.26201018616","10197.1271107023","1733768.05902014","2852726.99484126","837810.761964457","490734.683016668","163915.74329922","116036.508964148"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S3-N1-B1-R1-P1-F2-E1-M2","5600","-0.021237865192915","0.310751560718502","0.159556447883655","53135.5658603496","6559723.47041564","512119131.787265","18007950.1002994","147.039892152049","4906.91291422087","7935.99471694439","21272.7813838631","8566.89216743522","10305.944785734","1753556.56811587","3107647.74172708","915434.419070274","495621.880152079","168309.954085881","119152.907264449"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S1-N2-B1-R1-P1-F2-E1-M2","5600","-0.0447283995389726","-0.0717128801394047","0.363512383475599","51860.2990815773","4645660.54309801","602196451.30788","18007950.1002994","70.3732659252293","4541.0477488806","7511.48057286279","21122.2139216175","8435.09887887586","10180.0846934154","498839.951338322","2582761.99099385","805059.012716398","484590.321877672","160074.739055821","114334.527115954"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S1-N2-B1-R1-P1-F2-E1-M2","5600","-0.0348832315055763","-0.041738609318784","0.151320450354618","52394.778865624","4795668.32008883","508481696.187066","18007950.1002994","70.5839345329071","4626.00558365467","7655.34114177316","21203.6888005855","8535.07287678657","10304.0865282911","502648.046206979","2684004.5350795","837290.247572598","489196.681550426","164758.069579507","117770.740099811"
