"Policy1","Policy2","Policy3","Policy4","MSA","BaselineAdjDeaths","BaselineAdjCases","BaselineAdjEmpDays","Deaths","Case","EmpDaysLost","Population","Death5_17","Death18_49","Death50_59","Death60_69","Death70_79","Death80","Case5_17","Case18_49","Case50_59","Case60_69","Case70_79","Case80"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N3-E2-M1","5600","-0.00396852981864726","-0.0047861478274267","0.415242527872197","114400.175093881","18051564.9723779","2177741537.16248","42730176.6691399","1016.86205509599","12583.646026108","20172.6692454334","70598.9665350054","4556.03915168655","5471.99208055215","7126845.62770926","7044926.72535511","2108643.62588741","1624946.17347693","85435.4370696972","60767.382879537"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N3-E2-M1","5600","-0.00119253701073574","-0.00168891796905879","-0.000290945948005272","114719.01448078","18107743.6980867","1538328512.04641","42730176.6691399","1017.45256583817","12612.971296894","20228.4236825627","70826.1109483014","4558.74461247142","5475.31137471248","7134265.94569228","7074387.67264403","2118881.81549285","1633813.83796042","85546.4125100934","60848.0137869825"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N3-E2-M1","5600","-0.00299535032634402","-0.00372314391375561","0.20734399084636","114511.950582559","18070846.1391057","1857832213.72152","42730176.6691399","1017.04824074355","12594.2246281836","20192.3710012027","70678.0832591951","4557.02336219233","5473.20009104135","7129125.98128778","7055281.53270189","2112201.27306634","1627966.10160414","85475.0640173684","60796.186428192"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N3-E2-M1","5600","0.000383231424267327","0.000191529376718513","3.27992545905431e-05","114900.000915716","18141851.9627228","1538826683.46316","42730176.6691399","1017.70687620397","12631.4524125475","20261.0607081446","70952.1437914666","4560.35201047394","5477.28511687913","7137609.79171222","7093544.70614796","2125214.40218565","1638972.10314877","85613.8838372262","60897.0756909619"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N3-E2-M1","5600","-0.00395234608003503","-0.00451466889203789","0.415259862438913","114402.033893113","18056489.1599082","2177768211.1814","42730176.6691399","1017.19420337917","12584.5685185419","20172.7604442298","70599.2912119798","4556.12729538291","5472.09221959901","7130827.26124935","7045825.82415928","2108664.63108873","1624962.66882357","85438.9938461945","60769.7807410769"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N3-E2-M1","5600","-0.00116762380034841","-0.00138548209224976","-0.000255239370320459","114721.875912086","18113247.5326979","1538383456.47879","42730176.6691399","1017.8038405207","12614.0439816464","20228.6721449766","70827.0891454994","4558.84302592966","5475.42377351344","7138557.60830138","7075483.72061729","2118940.7461608","1633864.15267477","85550.5105004005","60850.79444326"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N3-E2-M1","5600","-0.0029758749428741","-0.00344027875193198","0.207369798575589","114514.1874469","18075976.8543142","1857871926.04136","42730176.6691399","1017.38707045625","12595.2040184632","20192.5223071361","70678.6537184165","4557.1154199932","5473.30491243503","7133214.00513748","7056253.71064305","2112236.54424988","1627995.04206548","85478.8239504446","60798.7282679253"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N3-E2-M1","5600","0.000414399864156367","0.000514943535834922","7.05917054555361e-05","114903.580797564","18147718.1709689","1538884837.58757","42730176.6691399","1018.06812725643","12632.6294670864","20261.4268751833","70953.5933279216","4560.45726366531","5477.40573645133","7142067.14983874","7094781.57854605","2125303.13676233","1639047.83763012","85618.3498080238","60900.1183836552"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N3-E2-M1","5600","-0.00390228231999767","-0.00364664357253774","0.415314077098531","114407.784015559","18072233.7312065","2177851635.41001","42730176.6691399","1018.24611855348","12587.4011045446","20173.0420996979","70600.2945071711","4556.39928890139","5472.40089669055","7143654.99096814","7048607.35475761","2108730.02776335","1625014.06971515","85450.0582624637","60777.2297398269"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N3-E2-M1","5600","-0.00109075498551103","-0.000418012559061043","-0.000143590052541054","114730.704755491","18130795.8607271","1538555259.79316","42730176.6691399","1018.91514954962","12617.3361332465","20229.4366121829","70830.1005828313","4559.14638836484","5475.76988931584","7152358.56342725","7078871.23427515","2119123.27281865","1634020.13661384","85563.2357977965","60859.41779443"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N3-E2-M1","5600","-0.00291575722164694","-0.00253679034462073","0.207450537765888","114521.092326957","18092364.6685019","1857996165.58683","42730176.6691399","1018.45978072856","12598.2107909054","20192.9876932267","70680.4068289269","4557.39935851092","5473.62787465901","7146376.75187922","7059260.27044675","2112345.83791659","1628084.67824481","85490.511384859","60806.6186296621"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N3-E2-M1","5600","0.00051044102212594","0.00154447346514131","0.000188651914704741","114914.611699315","18166392.1739174","1539066505.82924","42730176.6691399","1019.21045250528","12636.2408467473","20262.5519784588","70958.0499797636","4560.78150299203","5477.77693884779","7156388.69225597","7098602.07528897","2125577.46137551","1639282.19708099","85632.203145699","60909.5447703028"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N1-E1-M2","5600","0.00808383249500078","0.00986983776764383","0.417327182837657","115784.461032884","18317400.7780453","2180949354.63513","42730176.6691399","1019.71988612859","12709.0561068343","20404.5093558211","71406.6951935317","4656.42752205143","5588.05296851711","7166270.14664214","7183540.59291959","2154573.49720435","1660706.14819531","89055.7611507898","63254.631933178"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N1-E1-M2","5600","0.0230223675451964","0.0596490070311957","0.117838524904523","117500.24118296","19220314.1632141","1720103331.81908","42730176.6691399","1028.56894772492","13122.3206198769","21195.2418239838","71757.1184503901","4726.2404646192","5670.75087636548","7312376.02049475","7723792.84677546","2342727.34647399","1683037.6968848","92623.6365466401","65756.6160384894"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N1-E1-M2","5600","0.0116281692858953","0.0204115471397679","0.26559074423706","116191.549324378","18508610.2866705","1947460932.30907","42730176.6691399","1021.62228059849","12810.4420052949","20592.3191997596","71481.5867159855","4675.2293445443","5610.34977819503","7194108.63242716","7301032.15165874","2194622.89766509","1665043.58702495","89932.7376962678","63870.2801982627"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N1-E1-M2","5600","0.0359058146710283","0.1088235307337","0.123516088169443","118979.982186264","20112260.2586826","1728839831.11752","42730176.6691399","1035.14274193757","13514.6842568619","21915.8736049244","71987.8058259857","4785.44961857229","5741.02613798194","7433774.61071567","8282613.41001819","2533063.771453","1698873.92702052","95886.0963581419","68048.4431171108"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N1-E1-M2","5600","0.00842462985495174","0.0127330628641209","0.417501918993593","115823.603649174","18369335.0369454","2181218234.47539","42730176.6691399","1022.59056407567","12719.1703410077","20409.0344868847","71422.5791231013","4659.23523263647","5590.99390146812","7204340.17660546","7195160.0571288","2155716.29884858","1661599.95452863","89183.7727807667","63334.7770531231"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N1-E1-M2","5600","0.0237250117152144","0.0649948937992277","0.118363213316186","117580.944070856","19317279.8777864","1720910709.86605","42730176.6691399","1032.56636126136","13144.1538206331","21215.4825078806","71782.239767624","4730.81433619527","5675.68727726191","7371833.2097071","7753680.38718326","2348389.15983801","1684608.30371214","92859.6485192197","65909.1688266545"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N1-E1-M2","5600","0.012079918965241","0.0239799338711859","0.265883251567467","116243.435478544","18573335.0338071","1947911035.63115","42730176.6691399","1024.81680066562","12824.1622925367","20601.6103191847","71500.3147468785","4678.60122087296","5613.93009840506","7238025.29595436","7318017.05133437","2197085.89957943","1666140.22507923","90093.8657593552","63972.6961003761"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N1-E1-M2","5600","0.0369127294094009","0.116020771846957","0.124212403350146","119095.63236984","20242806.5380518","1729911304.35416","42730176.6691399","1039.83968674187","13546.6457584849","21951.005314545","72019.0956582471","4791.4491555565","5747.59679626496","7506326.05655115","8328057.85169837","2543057.40029418","1700893.56972095","96210.5363267493","68261.1234604482"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N1-E1-M2","5600","0.00964598200865763","0.024830359627366","0.418163517314889","115963.883253201","18588760.3775745","2182236286.23459","42730176.6691399","1034.32618993641","12754.7057525069","20425.0523437558","71478.957189656","4669.34615695947","5601.49562038624","7372777.37283047","7237872.28023558","2159916.79006016","1664896.13812349","89664.8851806036","63632.9111442421"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N1-E1-M2","5600","0.0261114269359524","0.0846695782807245","0.120227009566688","117855.038140444","19674146.7405752","1723778675.20173","42730176.6691399","1047.61721613685","13217.6691274103","21283.110995498","71867.5862536734","4746.52223038308","5692.53231734206","7600504.02228124","7855957.94907437","2367539.24616666","1690023.16596312","93683.9831728088","66438.3739169695"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N1-E1-M2","5600","0.0136708701926278","0.0384510498360897","0.266975250262942","116426.165748046","18835817.6042547","1949591377.2481","42730176.6691399","1037.60843025078","12871.7935984484","20633.7677998864","71565.9139158982","4690.55719990727","5626.52480365463","7425648.44770418","7379165.97579539","2205870.21775375","1670102.85808217","90685.1148135447","64344.9901056341"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N1-E1-M2","5600","0.0402366228908682","0.140648114287906","0.126582822245359","119477.401428005","20689506.5826697","1733558848.56437","42730176.6691399","1056.63705140351","13651.4653803887","22065.3867833485","72122.9400724197","4811.51292837647","5769.45921206786","7762577.97970764","8477403.71153114","2575631.0260406","1707620.474718","97300.9106210726","68972.4800512406"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N2-E1-M2","5600","0.0121435355763211","0.0119663066255062","0.417473663970285","116250.742227039","18355427.3225088","2181174756.31763","42730176.6691399","1019.87187883392","12721.8065714401","20429.9256843862","71513.3853768871","4799.44189697398","5766.31081851789","7168701.15932696","7199002.9393919","2160199.19158599","1665807.65910413","94471.3105555315","67245.0625442812"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N2-E1-M2","5600","0.0293173651723675","0.0641558998090017","0.118251287089348","118223.259332812","19302061.8877102","1720738480.45061","42730176.6691399","1028.95828636712","13148.2071615008","21246.6334813652","71919.6435293721","4941.27410621527","5938.5427679909","7319668.09021599","7760258.80330379","2355898.32400606","1691806.79507621","101867.406852428","72562.4682557562"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N2-E1-M2","5600","0.0163287473475524","0.0232208589861826","0.265820711516151","116731.438845337","18559566.6466654","1947814800.48784","42730176.6691399","1021.84309820575","12827.4413423927","20625.9557396152","71604.3180251227","4838.31963848595","5813.56100151428","7197891.3644222","7323049.82584024","2202560.39291142","1671139.11912965","96337.7564256811","68588.1879361738"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N2-E1-M2","5600","0.0440709321364692","0.115406907633199","0.124103977205364","119917.79479126","20231672.0369447","1729744460.78173","42730176.6691399","1035.72442411214","13552.2476495242","21989.7660040962","72195.5898860659","5060.75730548623","6083.70952197496","7445012.42896122","8337310.62526994","2552698.16073873","1710751.51940883","108539.326946388","77359.9756195785"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N2-E1-M2","5600","0.0125492828157066","0.0149274099228212","0.417652958969323","116297.344725674","18409136.9332067","2181450651.19721","42730176.6691399","1022.78460733767","12732.3044523094","20434.8687474743","71531.0763875442","4804.39434221621","5771.91618879253","7207553.50000842","7211202.73303194","2161460.19696137","1666812.28633511","94705.2033514895","67403.0135184155"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N2-E1-M2","5600","0.0301293108096701","0.0696609808866748","0.118787711706651","118316.516148339","19401915.1288351","1721563917.89165","42730176.6691399","1033.01536891486","13170.6526583224","21267.6533936782","71947.6542871226","4949.51040229394","5948.03003800687","7380280.43585707","7791108.39921338","2361789.46775608","1693569.2359484","102304.647421088","72862.9426391132"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N2-E1-M2","5600","0.0168612187027861","0.0269169300023135","0.266120850844497","116792.596367056","18626607.3796139","1948276647.74681","42730176.6691399","1025.08786890066","12841.6583571395","20635.836149663","71625.2409732303","4844.34057317302","5820.43244494985","7242779.07677895","7340825.84754352","2205200.0875055","1672375.75257897","96635.5646437585","68791.0505632358"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N2-E1-M2","5600","0.0452189854810592","0.122767993443148","0.124813043869439","120049.655588403","20365190.1933444","1730835555.69767","42730176.6691399","1040.48574289414","13584.8571228294","22025.7692804483","72230.5549785046","5071.64036073822","6096.34810298849","7518718.32187386","8383624.41858454","2562911.22274526","1713018.34213983","109141.263639988","77776.6243609283"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N2-E1-M2","5600","0.0139943935543672","0.0273607241458769","0.41832975310733","116463.324342265","18634657.0855132","2182492085.91771","42730176.6691399","1034.66096444078","12769.1232057782","20452.3132194238","71593.6659288729","4821.92360379347","5791.63741995574","7378638.99486967","7255901.26892257","2166074.13302922","1670499.47233126","95564.2162755629","67979.0000849445"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N2-E1-M2","5600","0.032877011919118","0.0897985695645915","0.12068695812678","118632.106064358","19767178.3228842","1724486433.10509","42730176.6691399","1048.23045220362","13246.0826131294","21337.7485654412","72042.5344908029","4977.44093326508","5980.06900951528","7611841.73196861","7896355.35585581","2381658.21211191","1699621.0333776","103809.393274444","73892.596295831"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N2-E1-M2","5600","0.0187264815357162","0.0418068526022921","0.267237664637242","117006.832966071","18896686.4230883","1949995174.24516","42730176.6691399","1038.03916582606","12890.9203077612","20669.9543532454","71698.2840311534","4865.35255923787","5844.28254884715","7433452.90431138","7404608.18669005","2214580.84286873","1676822.5977288","97706.1120698088","69515.7794195145"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N2-E1-M2","5600","0.0489980470875848","0.147803355266842","0.127218691426034","120483.703429681","20819291.0477295","1734537308.93402","42730176.6691399","1057.43232166866","13691.568986151","22142.7446429712","72346.2434464141","5107.66429203507","6138.04974044111","7777027.94571077","8535325.13823506","2596099.49112042","1720538.75037219","111142.132410056","79157.5898809851"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N3-E1-M2","5600","0.0175676240332987","0.0148754985107833","0.417659418047271","116873.731246744","18408195.3443963","2181460590.27272","42730176.6691399","1020.0625920412","12738.1346591767","20462.8033872392","71652.6399499123","4992.53710163603","6007.55355673804","7171919.90799291","7220036.32017862","2167932.41307863","1672907.21118673","102340.378487077","73059.1134723226"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N3-E1-M2","5600","0.0374474523844177","0.0699534455233248","0.118753153728457","119157.048503567","19407219.962946","1721510740.89684","42730176.6691399","1029.42395264333","13179.6935675158","21309.6119090413","72125.5174660624","5222.88565143141","6289.91595687273","7328643.94805545","7806048.39322539","2372563.84665039","1703406.60392396","114601.091267052","81956.0798237454"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N3-E1-M2","5600","0.0225511958017159","0.0270236912130259","0.266109050475441","117446.124288498","18628543.8548022","1948258489.61961","42730176.6691399","1022.11595913879","12848.8386573085","20668.692509576","71763.2202102419","5056.82599726337","6086.43095496907","7202782.25771641","7352195.55815409","2213169.57894616","1679506.06870202","105520.799696665","75369.5915868128"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N3-E1-M2","5600","0.0544081121378988","0.123562452203051","0.124800520547721","121105.081777207","20379600.3865817","1730816285.1081","42730176.6691399","1036.40536012286","13596.6775421773","22077.7538433204","72454.5323167022","5414.7344626267","6524.97825225769","7458426.77885344","8403300.38978387","2576545.77902922","1726060.57976994","125447.925037326","89818.9341079448"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N3-E1-M2","5600","0.0180535902786314","0.0179586595270613","0.417844102497798","116929.547378282","18464118.8841301","2181744778.31205","42730176.6691399","1023.02549784728","12749.0888158268","20468.2455179029","71672.5018911907","5000.17954912859","6016.50610638539","7211743.45986347","7232952.8439999","2169339.73376167","1674050.14979041","102713.298362689","73319.3983519946"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N3-E1-M2","5600","0.0383889441979037","0.0756429649213501","0.119302793708198","119265.184472697","19510418.6160303","1722356513.82324","42730176.6691399","1033.54928771656","13202.8240797212","21331.4987456948","72156.8917183762","5235.53350082356","6304.88714036494","7390601.97906999","7837982.4020174","2378711.19453564","1705397.07202589","115286.788445747","82439.1799356463"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N3-E1-M2","5600","0.0231820634834754","0.0308753835707132","0.266418097132318","117518.583217171","18698407.3064579","1948734043.26384","42730176.6691399","1025.41994739233","12863.635465302","20679.2611071952","71786.7552814069","5066.12784063229","6097.38357524226","7248852.85299827","7370921.85145553","2216021.11281716","1680914.84414716","105994.658988053","75701.9860517317"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N3-E1-M2","5600","0.0557190428911354","0.131101960516796","0.125523295079744","121255.650019473","20516354.8377866","1731928473.36516","42730176.6691399","1041.23804863082","13629.9703478021","22114.6666108778","72493.6904548241","5431.34941943535","6544.73513790239","7533412.78792772","8450494.83857966","2586977.24828867","1728612.55244839","126379.720732215","90477.6898099424"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N3-E1-M2","5600","0.0197724685918168","0.0308026381900195","0.418538647275964","117126.970839167","18697087.8232502","2182813527.29539","42730176.6691399","1035.06631793974","12787.4203211649","20487.3789505625","71742.4854703542","5026.92357248163","6047.6962066636","7386021.2186512","7280072.13891645","2174459.00876678","1678218.74868796","104061.277543848","74255.430683955"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N3-E1-M2","5600","0.0415617734671665","0.0963053967308596","0.12124137792719","119629.602902047","19885201.6131544","1725339561.10584","42730176.6691399","1048.94738706285","13280.3746110517","21404.3147330875","72262.7913325759","5278.07779047453","6355.09704779477","7625400.72770674","7946525.96721907","2399372.68538227","1712198.77766567","117623.137560507","84080.3176201843"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N3-E1-M2","5600","0.025378816498024","0.0462658982204864","0.267563512468706","117770.893447345","18977566.2777204","1950496581.13719","42730176.6691399","1038.55534526113","12914.7838098204","20715.6506942623","71868.5822655317","5098.25623099979","6135.06510147009","7443131.25975066","7437826.67037355","2226108.7915957","1685949.86244968","107674.511730989","76875.1818198739"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N3-E1-M2","5600","0.0600200158613684","0.15656523494481","0.127965977716128","121749.642504247","20978217.33271","1735687215.30133","42730176.6691399","1058.34392923172","13738.6455182128","22234.3121164785","72622.8073166445","5485.98174533207","6609.55187834773","7793828.03623306","8604490.77758242","2620757.90583341","1737040.90475244","129453.396579633","92646.3117290664"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N1-E2-M2","5600","0.00808383249500078","0.00986983776764383","0.417327182837657","115784.461032884","18317400.7780453","2180949354.63513","42730176.6691399","1019.71988612859","12709.0561068343","20404.5093558211","71406.6951935317","4656.42752205143","5588.05296851711","7166270.14664214","7183540.59291959","2154573.49720435","1660706.14819531","89055.7611507898","63254.631933178"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N1-E2-M2","5600","0.0614781021340192","0.0872219261194285","0.0112712404670297","121917.112438569","19720442.1902837","1556120129.46926","42730176.6691399","1031.04030366056","13248.8346767032","21449.0704151156","75708.5727423493","4763.98319619033","5715.6111045496","7358122.38025709","7904962.79675898","2408418.53914493","1887157.85288957","94619.7968342972","67160.8243988088"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N1-E2-M2","5600","0.0199358350602221","0.0250418486765536","0.211058374711211","117145.734455728","18592596.4458769","1863547819.25777","42730176.6691399","1021.98250473988","12832.4317812081","20637.2709097825","72349.9459472922","4683.68726284577","5620.41604985994","7199961.73215726","7328833.33648633","2204938.93886661","1704376.81787748","90333.2161523652","64152.4043368127"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N1-E2-M2","5600","0.109609571537376","0.163246682881821","0.0201853740568734","127445.299741995","21099407.9605145","1569836986.19459","42730176.6691399","1039.64120882762","13760.8125256263","22400.6569959504","79565.002573944","4855.22337094442","5823.96306670234","7518876.37073239","8640076.44103549","2661555.78315131","2108465.25112088","99701.6245797163","70732.4898947537"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N1-E2-M2","5600","0.00842462985495174","0.0127330628641209","0.417501918993593","115823.603649174","18369335.0369454","2181218234.47539","42730176.6691399","1022.59056407567","12719.1703410077","20409.0344868847","71422.5791231013","4659.23523263647","5590.99390146812","7204340.17660546","7195160.0571288","2155716.29884858","1661599.95452863","89183.7727807667","63334.7770531231"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N1-E2-M2","5600","0.0628265153724199","0.0935339403348878","0.0118857957479763","122071.985768569","19834931.8896264","1557065792.517","42730176.6691399","1035.47932572228","13273.4627467968","21471.7252385078","75800.7590602783","4769.2415627233","5721.31783454037","7425892.52185439","7939165.93422408","2414795.14986349","1892839.01612644","94897.8235803587","67341.4439776401"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N1-E2-M2","5600","0.0205697675014294","0.028863618929972","0.211369965057154","117218.545390366","18661917.1590969","1864027287.07023","42730176.6691399","1025.2933409035","12846.8705312758","20647.1317254936","72387.7872931685","4687.25057414081","5624.21192538336","7246003.88462017","7346949.22738839","2207586.80438592","1706609.00987403","90505.7701436603","64262.4626847479"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N1-E2-M2","5600","0.111840595714469","0.171846670191982","0.0210282773377966","127701.546220283","21255397.7805437","1571134025.71292","42730176.6691399","1044.99661704844","13796.9616586579","22439.7975277104","79725.516825025","4862.40299208765","5831.870599754","7602819.68347656","8690837.0434233","2672477.634294","2118175.71315668","100095.726085149","70991.9801080642"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N1-E2-M2","5600","0.00964598200865763","0.024830359627366","0.418163517314889","115963.883253201","18588760.3775745","2182236286.23459","42730176.6691399","1034.32618993641","12754.7057525069","20425.0523437558","71478.957189656","4669.34615695947","5601.49562038624","7372777.37283047","7237872.28023558","2159916.79006016","1664896.13812349","89664.8851806036","63632.9111442421"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N1-E2-M2","5600","0.067309937952325","0.11591705423378","0.0140220728461784","122586.933682883","20240925.268786","1560353044.89955","42730176.6691399","1051.73912227058","13355.4895754059","21546.5489023044","76105.5383355813","4787.06510063304","5740.55264668757","7675094.46833397","8054270.38285382","2436004.54761403","1911748.34251011","95850.6048753091","67956.922598753"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N1-E2-M2","5600","0.022776538326962","0.0441783281966257","0.212525276703327","117472.006226083","18939701.1436713","1865805053.14968","42730176.6691399","1038.46537950432","12896.8446964023","20681.1107396896","72518.248537022","4699.8291265518","5637.50774691282","7440566.46795063","7411840.49304621","2216969.86283451","1714529.67704212","91134.681511906","64659.961285887"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N1-E2-M2","5600","0.119024142300514","0.199879587540513","0.0238174053893616","128526.619535576","21763869.429906","1575425869.61298","42730176.6691399","1063.36083882871","13913.7315300248","22565.3179420003","80240.4607319218","4885.99581177543","5857.75268102515","7880256.7501649","8853934.14261912","2707319.28997337","2149130.57342471","101388.322903447","71840.3508204195"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N2-E2-M2","5600","0.0121435355763211","0.0119663066255062","0.417473663970285","116250.742227039","18355427.3225088","2181174756.31763","42730176.6691399","1019.87187883392","12721.8065714401","20429.9256843862","71513.3853768871","4799.44189697398","5766.31081851789","7168701.15932696","7199002.9393919","2160199.19158599","1665807.65910413","94471.3105555315","67245.0625442812"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N2-E2-M2","5600","0.0710014875477347","0.0953493081567769","0.0122147937904646","123010.930245969","19867859.7172627","1557572046.87882","42730176.6691399","1031.73882124978","13293.3789170731","21539.0211138947","76090.0293359676","5021.10777543216","6035.65428235171","7371967.15638241","7971529.6094525","2432803.36822105","1909677.08382026","106200.551508521","75681.9478779466"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N2-E2-M2","5600","0.0254586111812902","0.0286663120486195","0.211415851293541","117780.058344249","18658338.3323147","1864097895.71928","42730176.6691399","1022.26070630578","12853.6540734634","20680.1301761883","72531.5162578392","4856.63182525979","5835.86530519276","7204907.21221902","7357444.73381553","2215467.42104544","1714038.06185953","97241.2460462749","69239.6573288721"
