Policy1,Policy2,Policy3,Policy4,MSA,,BaselineAdjDeaths,BaselineAdjEmpDays,Deaths,Case,EmpDaysLost,Population,Death5_17,Death18_49,Death50_59,Death60_69,Death70_79,Death80,Case5_17,Case18_49,Case50_59,Case60_69,Case70_79,Case80
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N1-E2-M1,1600,0,-0.018033681,-0.000698155,7053.132604,924100.894,117619808.2,7948739.042,4.773437618,949.6510144,1473.703624,3646.699282,493.7399877,484.5652581,36753.56175,591916.167,182545.086,96801.80815,9950.132568,6134.138574
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N1-E2-M1,1600,0,-0.12786208,0.394902036,6264.272286,719961.8,164182734.9,7948739.042,5.210512624,834.3854151,1301.04869,3187.440996,472.6798505,463.5068223,43287.40873,449094.054,139226.1037,74027.66214,8870.035732,5456.535729
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N1-E2-M1,1600,0,-0.102006151,-0.016614502,6449.9867,766824.766,115746422.6,7948739.042,5.259331457,859.7268583,1339.708289,3296.171977,479.1271422,469.9931026,44338.80737,479730.7091,148615.1629,79302.99516,9183.038906,5654.05257
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N1-E2-M1,1600,0,-0.116139095,0.18868238,6348.474533,742423.2852,139910272.6,7948739.042,5.234826144,847.3180055,1318.986051,3235.480224,475.3223769,466.1330494,43799.24665,464409.1524,143397.6597,76292.0301,8992.427733,5532.768626
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N1-E2-M1,1600,0,-0.016465804,-0.000345203,7064.394135,940159.5637,117661351.3,7948739.042,5.394472215,952.841305,1475.361842,3650.902925,494.6050316,485.2885588,47500.6957,596371.8789,183054.9177,97077.83447,9995.870537,6158.366341
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N1-E2-M1,1600,0,-0.121780922,0.395347664,6307.95119,1028800.221,164235186.2,7948739.042,17.09737148,843.8023655,1304.876172,3195.25122,478.9478012,467.9762599,333227.0708,465264.5018,140691.5777,74677.90515,9294.360478,5644.805021
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N1-E2-M1,1600,0,-0.093833928,-0.015138902,6508.685015,1085274.929,115920103.6,7948739.042,17.27650292,871.7135002,1346.679562,3312.363968,485.8019873,474.8494942,337273.5527,500566.1034,151284.6055,80656.65608,9635.131535,5858.879763
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N1-E2-M1,1600,0,-0.10868322,0.1896537,6402.027566,1057343.227,140024598.9,7948739.042,17.1963049,858.3609729,1324.887768,3248.95143,481.8157598,470.8153311,335477.1282,483602.3679,145674.4215,77426.62869,9432.38778,5730.29263
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N1-E2-M1,1600,0,-0.004144027,0.001909264,7152.897303,1278623.078,117926706.6,7948739.042,17.65842736,970.5670253,1488.271288,3683.515779,502.0315459,490.8532378,346201.5874,627697.9565,188011.3807,99816.70607,10500.93956,6394.50741
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N2-E2-M1,1600,0,-0.121025258,0.394972779,6313.378872,714007.6732,164191061.5,7948739.042,4.664198612,835.4405341,1304.508144,3202.748288,487.3568257,478.6608815,34368.61221,450040.5873,139862.9096,74637.35691,9337.414811,5760.79242
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,1600,0,-0.092227397,-0.01645836,6520.224186,762966.6503,115764800.8,7948739.042,4.697564517,861.5337137,1344.76079,3318.572041,499.6482115,491.0118645,35034.62735,481814.6829,149699.4736,80340.99343,9937.605995,6139.267022
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N2-E2-M1,1600,0,-0.108086623,0.188790728,6406.312722,737314.4177,139923025.3,7948739.042,4.680420165,848.7177572,1323.155263,3253.766639,492.3690569,483.6235854,34682.73374,465853.912,144227.8453,77073.17083,9570.947365,5905.808393
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N2-E2-M1,1600,0,0,0,7182.662448,941393.5826,117701982.4,7948739.042,4.797482818,956.3795083,1484.128345,3689.134716,528.7131228,519.509273,37215.40866,601210.8108,185273.4915,99139.82703,11470.11599,7083.928605
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N2-E2-M1,1600,0,-0.120282988,0.395040549,6318.710346,725272.9504,164199038.2,7948739.042,5.231350676,836.9362185,1304.950058,3203.876881,488.2629825,479.4528554,43656.43014,451762.225,139984.8401,74704.56813,9380.516412,5784.370692
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N2-E2-M1,1600,0,-0.091125204,-0.016243073,6528.140867,775847.957,115790140.5,7948739.042,5.285471199,863.587562,1345.651164,3320.914005,500.7272037,491.9754609,44834.35876,484407.6568,149957.5783,80487.53419,9991.360039,6169.4688
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N2-E2-M1,1600,0,-0.107137585,0.188928551,6413.129338,749439.8213,139939247.4,7948739.042,5.258269758,850.5186363,1323.864955,3255.622813,493.3628307,484.5018337,44228.8131,468040.6188,144430.9387,77187.41588,9619.368874,5932.665898
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N2-E2-M1,1600,0,0.001854471,0.000367724,7195.982488,958226.5476,117745264.2,7948739.042,5.43386694,959.7278904,1485.937868,3693.961391,530.1231772,520.7982951,48329.85251,605933.1118,185831.5904,99458.60006,11545.77409,7127.618781
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N2-E2-M1,1600,0,-0.112990572,0.395509066,6371.089308,1037418.484,164254183.5,7948739.042,17.19907583,846.8170921,1309.339307,3214.207573,496.9838936,486.542367,335360.6808,468793.1076,141658.035,75559.46778,9966.145396,6081.047404
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N2-E2-M1,1600,0,-0.081554385,-0.01471323,6596.884828,1098095.905,115970206.1,7948739.042,17.39077189,876.1444269,1353.305182,3340.086398,510.1751876,499.782862,339691.7936,506315.269,152881.1994,82084.26441,10626.53423,6496.84409
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N2-E2-M1,1600,0,-0.098362577,0.189938326,6476.157261,1067951.822,140058099.9,7948739.042,17.30451002,862.0880993,1330.403027,3271.891797,502.4855722,491.9842555,337755.852,488221.1025,146945.171,78550.42647,10232.84831,6246.422199
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N2-E2-M1,1600,0,0.015863824,0.002688831,7296.606942,1301177.388,118018463.1,7948739.042,17.79937634,978.1581868,1499.681048,3730.185185,540.8878317,529.8953131,349236.2064,638573.2892,191093.1845,102489.8059,12273.16719,7511.734994
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N3-E2-M1,1600,0,-0.112987061,0.395116153,6371.114527,719436.1694,164207936.9,7948739.042,4.676480003,838.087036,1308.622246,3220.164354,503.9287362,495.6356761,34557.31812,452833.7755,140673.8228,75365.81712,9889.600824,6115.835092
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N3-E2-M1,1600,0,-0.080700805,-0.016075699,6603.015807,772246.9716,115809840.8,7948739.042,4.713584706,865.5340659,1351.009402,3344.708814,522.6237733,514.426167,35306.74538,486698.1234,151125.9372,81607.91839,10811.03994,6697.2072
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N3-E2-M1,1600,0,-0.098537273,0.18904482,6474.902475,744516.2496,139952932.5,7948739.042,4.694511458,852.0368664,1328.293484,3275.092288,511.5783631,503.2069625,34910.55908,469651.7613,145329.0795,78034.86323,10250.2042,6339.78228
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N3-E2-M1,1600,0,0.019290259,0.000728194,7321.217868,959888.218,117787692.3,7948739.042,4.823073824,963.4641889,1495.146988,3734.25146,566.3275181,557.2046394,37712.86325,611083.242,188180.3967,101653.911,13131.54978,8126.255244
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N3-E2-M1,1600,0,-0.112070079,0.395188071,6377.700896,731115.883,164216401.8,7948739.042,5.253446366,839.6723508,1309.147594,3221.654135,505.1825479,496.7908225,44052.63278,454688.4662,140819.5007,75455.05193,9949.69359,6150.537795
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N3-E2-M1,1600,0,-0.079373793,-0.015849307,6612.547286,785685.6116,115836487.6,7948739.042,5.313217261,867.7086022,1352.014711,3347.532207,524.1365937,515.8419552,45366.7785,489484.4387,151419.2219,81785.8765,10887.23217,6742.063842
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N3-E2-M1,1600,0,-0.097386959,0.18919009,6483.164794,757130.663,139970031.1,7948739.042,5.283144979,853.9442399,1329.104414,3277.375973,512.9637243,504.493298,44690.32238,472003.766,145562.413,78176.27711,10318.3608,6379.523803
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N3-E2-M1,1600,0,0.021452803,0.001111338,7336.750688,977541.6077,117832789.1,7948739.042,5.475493527,966.9783956,1497.117343,3739.74543,568.327561,559.1064658,49213.84464,616087.1841,188790.218,102018.9654,13240.05963,8191.33594
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N3-E2-M1,1600,0,-0.10349684,0.395680581,6439.279581,1046695.696,164274371.2,7948739.042,17.30387386,850.0410478,1314.129178,3234.64993,516.5022993,506.6532529,337558.5044,472628.6626,142712.3814,76527.03121,10706.80118,6562.315112
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N3-E2-M1,1600,0,-0.068324123,-0.014262825,6691.913339,1111873.776,116023219.6,7948739.042,17.50860751,880.8633107,1360.387285,3369.85275,536.5253353,526.7760505,342184.4943,512521.0716,154611.0721,83640.13666,11717.26284,7199.73859
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N3-E2-M1,1600,0,-0.087216647,0.190240084,6556.214715,1079372.767,140093617.4,7948739.042,17.41605438,866.066548,1336.312869,3296.602337,524.8746757,514.9422317,340104.4568,493225.8772,148327.5469,79781.50835,11116.52367,6816.854201
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N3-E2-M1,1600,0,0.037235784,0.003501127,7450.114518,1325109.72,118114072,7948739.042,17.94455399,986.1390595,1511.729719,3779.753061,582.6163095,571.9318149,352359.0283,650089.8605,194369.6888,105356.6265,14202.58769,8731.928026
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N1-E1-M2,1600,0,-0.118741126,0.39541046,6329.785018,720117.7674,164242577.4,7948739.042,4.753487985,838.2258397,1310.334153,3212.367261,486.7488687,477.3554075,35625.5585,453215.6569,141090.4938,75109.6886,9333.062686,5743.30689
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N1-E1-M2,1600,0,-0.094649073,0.020092969,6502.830104,799043.579,120066964.7,7948739.042,4.84090005,884.7716407,1382.336786,3232.96017,503.5911836,494.3294238,37416.49517,510093.9629,158705.9456,76387.48277,10168.44582,6271.246785
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N1-E1-M2,1600,0,-0.106915106,0.207298548,6414.727328,764283.2682,142101432.5,7948739.042,4.797679804,863.980762,1346.365834,3221.135998,493.9391397,484.5079148,36530.84267,486259.6208,150188.3194,75651.71121,9688.120445,5964.653667
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N1-E1-M2,1600,0,-0.024807303,0.04346477,7004.479961,1038905.472,122817872,7948739.042,5.10118279,1034.267387,1606.652888,3281.31137,543.3971279,533.7500047,42830.6143,684734.2932,212235.3884,79426.37653,12167.00945,7511.790178
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N1-E1-M2,1600,0,-0.116885185,0.395567571,6343.115616,754015.1488,164261069.7,7948739.042,6.278460629,841.4997387,1311.748874,3215.449271,489.0236317,479.11564,64452.66695,457474.167,141520.543,75313.29192,9453.176649,5801.303238
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N1-E1-M2,1600,0,-0.092077972,0.020631053,6521.297453,838979.9181,120130298.2,7948739.042,6.457348253,889.8489294,1385.388934,3236.688775,506.3569656,496.5565013,68667.95114,517327.8031,159671.7539,76643.62499,10320.56469,6348.220227
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N1-E1-M2,1600,0,-0.10465915,0.20763666,6430.931101,801458.9676,142141228.9,7948739.042,6.370354193,868.2688991,1348.766806,3224.55355,496.4655375,486.5059539,66610.16184,492168.9388,150940.7841,75882.363,9824.491318,6032.228592
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N1-E1-M2,1600,0,-0.020738631,0.044455086,7033.703863,1093026.249,122934434.1,7948739.042,6.946040166,1043.330686,1613.021795,3286.373302,547.140085,536.8919558,80422.49869,698487.4921,214309.1851,79794.6817,12385.12218,7627.268864
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N1-E1-M2,1600,0,-0.085825985,0.397522121,6566.20337,1594863.212,164491124.1,7948739.042,45.51881709,884.891183,1335.540343,3264.561494,528.3157698,507.3757625,807388.4504,538795.7962,150360.8953,79328.49647,12017.19218,6972.381412
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N1-E1-M2,1600,0,-0.055952024,0.026708228,6780.777945,1706403.517,120845593.8,7948739.042,45.77649544,944.7906309,1426.273902,3288.801963,547.9957181,527.1392348,809886.5193,620077.5961,174852.5537,80916.61,13047.74429,7622.494026
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N1-E1-M2,1600,0,-0.070124588,0.211789305,6678.981205,1662095.454,142630003.4,7948739.042,45.66690734,919.8255041,1384.669644,3275.495846,537.169929,516.1533751,808856.4085,589005.5131,164416.5871,80060.23214,12489.88978,7266.823572
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N1-E1-M2,1600,0,0.024158482,0.053350247,7356.184671,2001348.448,123981412.2,7948739.042,46.30326864,1120.319982,1681.839593,3343.745151,592.6675668,571.3091095,815093.4273,838252.0186,239076.3044,84498.31575,15366.10838,9062.273279
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N2-E1-M2,1600,0,-0.104578632,0.395679557,6431.509432,730147.6069,164274250.6,7948739.042,4.779747368,842.9573722,1317.800103,3243.28202,515.7194309,506.9707593,36051.40117,458354.3824,142609.8154,76438.59086,10318.3055,6375.111621
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N2-E1-M2,1600,0,-0.071990175,0.020861073,6665.581323,819134.9177,120157372,7948739.042,4.878991774,893.0200355,1395.358678,3282.562675,549.175771,540.5851719,38118.84683,520806.1389,161869.8315,78901.80566,12001.62684,7436.667939
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N2-E1-M2,1600,0,-0.089044806,0.207805163,6543.083661,779226.3315,142161062,7948739.042,4.829875921,870.547416,1356.625413,3259.967839,530.0143542,521.0987637,37093.75743,494257.6002,152538.0028,77482.38937,11035.14494,6819.43675
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N2-E1-M2,1600,0,0.01658875,0.044981978,7301.813839,1079904.7,122996450.4,7948739.042,5.168441027,1049.904032,1631.341525,3372.237052,626.5050199,616.6577699,44207.91106,706587.1166,218749.0304,84570.00307,15925.53706,9865.101717
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N2-E1-M2,1600,0,-0.102090258,0.395851393,6449.382587,765754.9882,164294476.1,7948739.042,6.344824657,846.5362344,1319.526235,3247.683222,519.2512664,510.0408046,65805.70064,463100.1232,143136.522,76730.12077,10505.57742,6476.944204
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N2-E1-M2,1600,0,-0.068566665,0.021439363,6690.171241,861485.9287,120225437.9,7948739.042,6.54556693,898.540067,1398.873186,3288.038388,553.6185812,544.5554529,70589.01675,528803.1563,162989.0057,79280.77381,12248.57834,7575.397751
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N2-E1-M2,1600,0,-0.086039841,0.208170255,6564.667312,818491.1534,142204034.1,7948739.042,6.447861845,875.2185327,1359.426007,3264.930925,534.0154185,524.6285669,68249.89082,500808.4323,153420.5594,77819.36555,11252.93332,6939.971992
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N2-E1-M2,1600,0,0.02188546,0.046026096,7339.858322,1137639.277,123119345.1,7948739.042,7.086206678,1059.575537,1638.354232,3379.820653,632.6895464,622.3321466,83686.58888,721422.9795,221039.924,85124.88361,16289.464,10075.43722
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N2-E1-M2,1600,0,-0.063415795,0.397930192,6727.168199,1615842.197,164539154.8,7948739.042,45.67796738,892.348931,1346.827777,3312.900067,574.2694394,555.1440176,808801.7841,549136.2958,153313.076,82093.40558,14134.31538,8363.320118
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N2-E1-M2,1600,0,-0.023907494,0.027763124,7010.942986,1738934.072,120969757.1,7948739.042,45.95071353,956.2845591,1443.797101,3358.121045,612.8543114,593.9352562,811438.8604,636921.9083,179689.6555,85061.25075,16171.29414,9651.103269
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N2-E1-M2,1600,0,-0.043312094,0.212512288,6871.566296,1689054.447,142715100,7948739.042,45.8341874,929.4677879,1399.224383,3333.153564,591.5913422,572.2950321,810343.4896,602869.9248,168380.2775,83450.56902,15066.46139,8943.725128
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N2-E1-M2,1600,0,0.076498234,0.055141318,7732.123441,2054692.523,124192224.8,7948739.042,46.50744265,1139.33879,1711.245235,3457.943213,698.6096432,678.4791174,816917.481,865948.5844,247204.9719,91549.97585,20642.35265,12429.15678
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N3-E1-M2,1600,0,-0.088401371,0.395978103,6547.705238,741910.0067,164309390.1,7948739.042,4.80904171,848.2743712,1326.221243,3278.479452,548.9275042,540.9936249,36540.38962,464340.9329,144384.8713,78012.83905,11497.56653,7133.407292
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N3-E1-M2,1600,0,-0.046361827,0.021702419,6849.661093,842126.063,120256400.1,7948739.042,4.921367675,902.1553838,1409.845058,3338.417744,600.9936519,593.327887,38918.84151,532953.5172,165471.8325,81815.56218,14155.13219,8811.177479
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N3-E1-M2,1600,0,-0.068679046,0.208362803,6689.364046,796520.2183,142226697.4,7948739.042,4.865747965,877.8673544,1368.117872,3304.081218,571.3159464,563.1159071,37737.36122,503425.0248,155243.0034,79635.93288,12638.1346,7840.761457
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N3-E1-M2,1600,0,0.062588791,0.046591945,7632.216609,1125323.641,123185946.7,7948739.042,5.242140596,1066.755548,1658.106723,3472.883846,719.4168035,709.8115476,45741.10439,730494.8344,225904.1429,90380.40008,20227.66035,12575.4988
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N3-E1-M2,1600,0,-0.085195526,0.396166169,6570.73174,779415.4591,164331525.8,7948739.042,6.417067225,852.1906374,1328.297357,3284.376882,553.892721,545.5570763,67299.45037,469637.4473,145022.3879,78406.38449,11763.31861,7286.470422
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N3-E1-M2,1600,0,-0.041978096,0.022324321,6881.147952,887134.5288,120329599.2,7948739.042,6.641572227,908.1583581,1413.871729,3345.863626,607.3375393,599.2751285,72706.83618,541795.2098,166763.2781,82335.80434,14511.91538,9021.485001
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N3-E1-M2,1600,0,-0.064826354,0.208757365,6717.03663,838095.8976,142273138.1,7948739.042,6.532249549,882.959173,1371.364134,3310.794613,576.996085,568.3903752,70059.65102,510693.2961,156273.0633,80095.9697,12950.83986,8023.077609
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N3-E1-M2,1600,0,0.069234136,0.047692518,7679.947876,1186926.24,123315486.3,7948739.042,7.237198544,1077.069468,1665.811082,3483.240753,728.2999323,718.2894418,87232.23083,746476.228,228428.9271,91142.39,20754.45357,12892.01008
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N3-E1-M2,1600,0,-0.03840699,0.398376086,6906.798004,1639242.375,164591637.5,7948739.042,45.84146028,900.5680297,1359.322615,3366.74198,625.7028588,608.6210596,810250.1138,560686.125,156621.5074,85210.9781,16534.42351,9939.226786
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N3-E1-M2,1600,0,0.011724951,0.028905033,7266.878816,1774979.273,121104162.1,7948739.042,46.12971557,968.8352779,1463.038129,3434.985816,685.2750108,668.6148661,813029.981,655518.7116,185058.4236,89715.13004,19707.34369,11949.6827
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N3-E1-M2,1600,0,-0.013384835,0.21329784,7086.523693,1719046.392,142807561,7948739.042,46.00603693,940.042587,1415.275217,3397.388437,652.5613284,635.2500857,811867.7403,618258.8496,172801.3021,87276.58434,17992.88681,10849.02866
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N3-E1-M2,1600,0,0.133945322,0.057027923,8144.746484,2112558.356,124414282,7948739.042,46.71670787,1159.634924,1742.860545,3582.933395,815.4896879,797.1112244,818780.7533,895707.7467,255999.8696,99343.51284,26528.30934,16198.16481
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N1-E2-M2,1600,0,-0.118741126,0.39541046,6329.785018,720117.7674,164242577.4,7948739.042,4.753487985,838.2258397,1310.334153,3212.367261,486.7488687,477.3554075,35625.5585,453215.6569,141090.4938,75109.6886,9333.062686,5743.30689
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N1-E2-M2,1600,0,-0.060588294,-0.011213913,6747.477187,820899.6604,116382082.6,7948739.042,4.85723343,891.8930972,1393.959225,3447.685332,509.1697699,499.9125301,37750.77253,518444.2152,161366.8126,86464.36673,10434.86589,6438.627368
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N1-E2-M2,1600,0,-0.090105276,0.191469405,6535.466664,777457.4272,140238310.9,7948739.042,4.805067172,868.0176247,1352.478527,3327.417043,496.1050105,486.6433916,36693.37783,491930.2195,151884.8317,81116.93054,9798.906321,6033.161281
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N1-E2-M2,1600,0,0.096604625,0.017076996,7876.540863,1104033.433,119711978.7,7948739.042,5.151167787,1054.160026,1638.73987,4070.968428,558.6343829,548.8869884,43797.48382,705412.0801,218886.6099,115111.1028,12872.45946,7953.697114
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N1-E2-M2,1600,0,-0.116885185,0.395567571,6343.115616,754015.1488,164261069.7,7948739.042,6.278460629,841.4997387,1311.748874,3215.449271,489.0236317,479.11564,64452.66695,457474.167,141520.543,75313.29192,9453.176649,5801.303238
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N1-E2-M2,1600,0,-0.057409049,-0.010639732,6770.312626,861910.6708,116449664.8,7948739.042,6.49002525,897.1549506,1397.090683,3455.344102,512.0165533,502.2163119,69442.91508,525997.6667,162363.5025,86995.3278,10592.43486,6518.823793
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N1-E2-M2,1600,0,-0.087486066,0.191822419,6554.279566,815146.8662,140279861.4,7948739.042,6.385101034,872.3824846,1354.912531,3333.253977,498.6689027,488.6765698,66971.27514,497972.2825,152649.3211,81514.0362,9937.762225,6102.189043
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N1-E2-M2,1600,0,0.102494299,0.018167906,7918.844403,1161233.224,119840380.9,7948739.042,7.048234439,1063.677744,1645.326317,4087.959332,562.5967366,552.2360386,82778.52522,719907.7413,221038.7073,116325.3988,13105.11423,8077.737393
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N1-E2-M2,1600,0,-0.085825985,0.397522121,6566.20337,1594863.212,164491124.1,7948739.042,45.51881709,884.891183,1335.540343,3264.561494,528.3157698,507.3757625,807388.4504,538795.7962,150360.8953,79328.49647,12017.19218,6972.381412
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N1-E2-M2,1600,0,-0.014866706,-0.004294298,7075.879915,1733585.955,117196535,7948739.042,45.8185369,952.6378494,1438.262139,3551.968986,554.0298194,533.1625848,810294.4013,629608.5296,177650.6263,94877.60826,13345.5871,7809.202943
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N1-E2-M2,1600,0,-0.048311704,0.196126584,6835.655785,1678817.801,140786470.1,7948739.042,45.68884822,924.1896195,1390.96646,3416.682267,539.5945363,518.5340536,809075.1915,595212.6038,166179.5592,88384.96979,12619.07396,7346.402288
